,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,8.0072,1.3514,3.4749,-3.1605,1.8573688070001688,0.20316152199511747,4.398532631869974,0.47013624966692275,22.96,59.06,99.89,-329.5,-58.47,95.46,154.42,47.9671612613304,4.782653802261649,50.0,-0.04949303958699858,-0.20895611611688353,0.3189261530597699,0.16000000000000014,0.934147108697407,79.0085,79.1097
000009.XSHE,79.9443,2.1528,1.3780000000000001,9.8593,2.7433157127690895,0.6113594124561933,3.4506054773345265,0.611163833913869,39.26,3.92,291.68,50.13,59.55,13.27,-10.18,46.25178745560612,1.2596306713953742,55.00000000000001,-0.03268857410106207,-0.098327256012613,0.13127736382310184,0.07000000000000028,0.265994555269758,106.4172,107.8971
000012.XSHE,17.8495,1.6784,1.2955,8.8919,2.185173406263832,0.3519775032209259,3.113399247713049,1.441727283353521,24.58,6.05,95.96,33.52,15.08,1.73,-9.77,47.00367669939788,3.313840155945422,45.0,-0.033596481366516606,-0.1407773405048346,0.21436171827663597,0.04999999999999982,0.325814583825696,88.3596,145.4096
000021.XSHE,19.9049,1.7353,0.6879,-20.3442,2.5830300670473605,0.04265421696679732,6.544361522344096,0.9147990010666986,4.71,2.28,3.71,127.39,15.83,20.62,-25.18,44.37649413060614,0.31110099400563135,50.0,-0.07030363592662692,-0.18412680559771918,0.22764633934218453,0.08999999999999986,0.3381403308005698,101.3887,101.5169
000025.XSHE,122.6719,9.8288,26.874000000000002,246.6283,1.3887719294633538,0.05267413972885476,2.3633367628483364,0.755063128537447,20.63,16.49,83.68,-211.18,13.5,298.56,318.24,47.79662937506083,1.1988877239367357,70.0,-0.07413335891205719,-0.3929306657182493,0.6375946136123842,1.0300000000000011,1.4815203395136474,87.7115,96.2598
000027.XSHE,22.7881,0.9611,1.1657,-10.7681,3.188198799575314,1.1948460311828497,3.6954251653153998,1.3823672902391153,19.06,1.64,87.5,595.09,42.22,-29.99,-44.47,50.83624410441946,2.9940119760478994,45.0,-0.000877381372907049,-0.07026685727043701,0.13877895179505992,0.040000000000000036,0.06237644700448586,202.1891,202.1891
000028.XSHE,17.8208,1.9826,0.4652,55.3517,2.31660566628279,0.027504192743289555,4.726419513943628,0.672271072363308,10.9,3.05,97.35,-293.92,0.33,4.52,6.04,38.690680362958176,-3.531828756155787,35.0,-1.0925640538041606,-1.1215562739725615,0.057984440336801946,0.6199999999999974,0.2173316875300605,138.0849,192.1006
000031.XSHE,10.5384,1.6174,0.7701,-10.0819,6.759203686023775,1.6746368572891157,6.045483594389399,0.6970275910240816,48.04,15.54,92.72,-537.6,27.06,20.92,49.79,52.75682859850056,5.745062836624781,60.0,0.004573951763900297,-0.13850003002327166,0.2861479635743439,0.08999999999999986,0.37578732572893864,111.7253,111.7259
000039.XSHE,15.1576,1.2002,0.4584,19.3019,3.118898383669961,0.836178144951459,6.221920049899041,0.8687139169520106,13.2,3.03,38.3,-244.07,31.19,-13.57,-5.6,42.3694466015023,0.016866250632490032,35.0,-0.18397855558452214,-0.28076096392895433,0.19356481668886438,0.08999999999999986,0.34356419537583077,157.471,370.7319
000049.XSHE,18.287,3.9344,0.4135,-20.7216,3.1289572356077815,0.00016997882148214036,13.573582796258458,0.8345451593501991,7.58,3.15,92.51,224.07,30.13,4.84,4.81,46.50926783143387,0.6063864742957941,50.0,-0.07070423725434338,-0.27068937246147395,0.39997027041426114,0.23000000000000043,0.6359068552922185,58.4124,58.4124
000061.XSHE,765.0318,1.9035,3.8189,13.6306,2.9819561717087564,0.8479664990802896,3.6307112793604825,1.8495780424341077,39.26,3.08,-262.07,580.0,-8.06,-21.66,-33.86,43.736837943609295,2.0708607321621386,45.0,-0.11495852606523371,-0.228002909577713,0.22608876702495856,0.08000000000000007,0.17721270836867806,91.5482,91.6361
000062.XSHE,32.1964,3.5185,1.6459,24.0466,1.8554346329451934,0.15522625142193805,2.374135044000246,0.684355296711082,16.3,7.19,98.14,168.38,69.61,78.15,88.22,52.9806175239624,4.325699745547063,60.0,0.13561203259762244,-0.07021857157872997,0.4116612083527048,0.3200000000000003,0.31936406751766355,139.5926,150.9716
000066.XSHE,37.025999999999996,3.3396,2.4152,852.697,1.9289760034388657,0.3192321427159674,1.9632066911719002,0.6171140835536775,19.81,8.94,7.48,-291.43,-20.14,27.35,-2.92,51.36452693111859,3.050171037628284,50.0,0.08701593561485854,-0.02940795514552913,0.23284778152077534,0.21999999999999975,1.5389816549414521,184.3361,217.8611
000078.XSHE,16.59,2.0409,0.3861,7.2245,5.019963112227502,0.41792876567291404,9.791530084469294,0.8804823612720217,11.3,2.35,100.49,-352.16,119.71,66.25,71.58,38.06949916203827,-0.5373270835714969,45.0,-0.20853273494795044,-0.2741131406697031,0.13116081144350533,0.13999999999999968,0.6022481766960902,81.1358,115.65700000000001
000089.XSHE,24.733,1.4738,4.8734,19936.3444,1.1760953596432326,0.00040509750846519523,6.224247352760562,0.48380490377017754,28.4,18.97,98.33,70.39,14.05,6.56,9.65,53.03276747583324,0.715778805346168,70.0,0.11427774528801127,0.10827943695294004,0.011996616670142457,0.15000000000000036,0.40669524114716105,166.9326,166.9326
000090.XSHE,21.9998,1.3584,1.4863,9.1851,4.198834107044544,1.0291622006868457,3.535613351344983,0.6029389275199275,25.55,5.3,98.36,-50.37,-44.5,-77.85,-79.12,48.21674661457187,5.12367491166079,50.0,-0.02909935757335358,-0.14075580491221312,0.2233128946777191,0.06999999999999984,0.7001225627169704,57.0874,88.3966
000156.XSHE,20.3459,1.2525,4.0338,-19.1461,1.3690913431340732,0.13026791983281924,1.8985508980014139,0.3014193705970002,41.32,20.25,79.6,104.34,7.91,8.58,4.16,29.33141642943117,-2.1980110217267232,45.0,-0.5624995803883737,-0.7583887149245992,0.39177826907245117,0.1299999999999999,0.35629091727294165,117.6591,131.725
000158.XSHE,28.8215,1.6649,0.8974,62.861999999999995,2.118435401995166,0.23636814425444866,5.40618636975321,0.7076764066363115,4.69,-1.24,522.37,818.63,-7.58,80.98,-73.61,39.47626386197596,-2.4824128729683865,45.0,-0.37893743856029083,-0.46812123433896663,0.1783675915573516,0.10999999999999943,0.20441508956240484,97.9385,99.6684
000400.XSHE,13.9887,1.0888,0.8203,-115.5791,1.7797625665279824,0.002861816849345655,7.0540659303564075,0.5122568163225608,23.4,2.74,92.31,-1124.95,-21.05,-47.31,-51.64,50.21578932251447,4.31937172774868,55.00000000000001,0.0013933104993970602,-0.20033780320352146,0.40346222740583704,0.2400000000000011,0.7015799703020217,82.7718,82.7837
000401.XSHE,-2137.2982,1.5927,0.9664,-16.0723,3.762059224713026,0.6293221156576606,10.793155960821363,2.179969218768333,26.13,-27.44,102.03,-32.16,13.03,-36.52,-32.39,58.19498317265583,11.436599509774616,55.00000000000001,0.4184789579868706,-0.019362172131607736,0.8756822602369567,0.40000000000000036,2.6502389235349773,149.9455,149.9793
000418.XSHE,22.0558,4.7149,1.5878,-12.6868,2.2935419094867884,0.0017474565405034281,10.398463151697797,0.6180377342791542,27.26,8.36,98.18,44.88,19.71,36.83,29.88,39.35617221259572,-3.950496307184217,35.0,-2.8204678282080167,-2.6063187734950826,-0.4282981094258682,1.4199999999999946,0.38018281905919826,248.2407,357.3556
000488.XSHE,6.3536,1.3082,0.7936,-182.8575,3.5615699969438865,0.5822608974692038,27.116891912867786,1.2252797896583543,35.21,10.78,93.69,141.95,15.42,28.57,11.55,47.6607508284425,4.489442963176487,40.0,-0.07361625093022983,-0.2748473889435831,0.4024622760267066,0.08000000000000007,0.8535016417809377,139.6107,244.56799999999998
000501.XSHE,7.1556,1.1866,0.4853,-20.3859,2.606922348538216,0.292464739773001,5.393644673107928,2.0349221180957904,20.72,5.89,98.82,93.41,3.51,-0.41,-0.41,40.83138422701523,1.1304470190909501,40.0,-0.2594817111447849,-0.465374997187044,0.4117865720845182,0.22000000000000064,0.3252471574934174,78.2268,88.7418
000513.XSHE,7.1329,2.8979,3.6591,7.3009,1.4072621138003985,0.021744090508107015,0.5952915566599942,0.3845010871081913,64.37,15.48,82.04,57.56,11.43,13.78,22.72,43.997616337417014,-3.212320864199594,50.0,-0.48040984283827015,-0.4471439240542163,-0.06653183756810765,0.870000000000001,0.9429585026308019,204.5623,321.0559
000519.XSHE,50.8876,1.4845,2.2223,51.6642,1.2625225647528213,0.03876310150317804,0.7212460476325854,0.2780054217556218,25.76,9.28,90.38,263.26,52.64,800.92,587.47,44.620645213844575,-4.590459045904583,55.00000000000001,0.18737085850919222,0.12947700124293446,0.11578771453251552,0.870000000000001,6.366213468167485,59.2558,113.119
000528.XSHE,26.4247,1.4004,0.9942,17.8513,2.5067515583141997,0.2642563427673062,3.0134278033822364,0.7257807274273014,22.77,6.78,96.66,22.83,70.75,176.77,155.88,64.55909871208144,11.431586352444615,65.0,0.382737401290548,0.19771871190567397,0.37003737876974807,0.3200000000000003,3.5437116030171403,130.3994,130.4156
