,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,23.7945,3.013,0.8591,15.8401,2.775278393908698,0.49137945866345834,3.081054253151637,0.6914731403290595,17.91,9.55,17.46,192.24,76.42,307.35,277.39,36.751828169487816,-4.45402298850575,45.0,-0.4458219647489532,-0.3394146092412153,-0.21281471101547578,0.16999999999999993,0.5610678004938535,272.2376,275.2021
000012.XSHE,9.8416,1.5227,1.2239,-202.6943,1.862307534397396,0.423437436807624,2.7450673635956964,0.7517940297661172,22.24,9.64,93.15,-65.3,46.13,-0.81,1.24,43.55114037219384,-1.2326656394453015,40.0,-0.07874130565643522,-0.061799567585209436,-0.033883476142451574,0.07000000000000028,1.0421067427072337,128.5411,201.7445
000021.XSHE,42.1727,2.6935,1.7244,-14.0584,2.325023622097325,0.20437103673405732,4.514536271467592,0.8057747984970867,14.27,2.63,48.64,-35.37,-2.71,-62.56,-57.96,53.25055086468663,-7.82137460267831,50.0,0.9999253614227932,1.8081633758753868,-1.6164760289051872,0.9600000000000009,4.642901003180765,277.8391,277.9406
000027.XSHE,13.1942,1.0569,0.8069,6.6362,2.6672639906639404,1.0591109670296288,1.9215606963898773,0.8913383574042777,22.15,9.45,96.58,242.13,4.2,54.27,44.33,58.53711358824203,2.5976147688286195,65.0,0.05730943016271439,0.030867706829527893,0.052883446666373,0.1299999999999999,0.48317553124438917,305.4244,305.4244
000031.XSHE,-5.442,1.0185,0.3964,1.344,4.513953206110412,1.3327252490613473,2.8534622245548706,0.6570249521715493,17.66,-22.83,100.79,18.38,-28.14,-1120.53,-213.18,44.72590425308789,-4.363731382283757,30.0,-0.042375028470482246,0.02785371119531026,-0.140457479331585,0.13000000000000034,0.4606652453960288,146.5057,156.8791
000039.XSHE,22.5933,0.8075,0.285,-4.7713,2.3369890564162983,0.37278920745518196,3.6043179280466258,0.777613508641692,13.68,1.79,18.58,99.47,-25.05,-69.83,-76.36,39.11764461255004,-4.047134740829078,40.0,-0.18226942748404706,-0.1052463158833327,-0.15404622320142872,0.08999999999999986,0.556849145295648,161.3286,378.0157
000050.XSHE,215.3674,0.8061,0.7706,4.8253,2.6762395843439806,0.9724778422609124,2.3717487464323894,0.9631232159564148,10.27,-3.51,366.83,-128.81,-8.04,-217.63,-291.62,43.05292289664733,-6.153333650597246,40.0,-0.17795518852028813,0.092244306354972,-0.5403989897505203,0.16999999999999993,0.41064883871695346,234.2515,242.3339
000060.XSHE,15.7617,1.3135,0.3289,146.2301,2.215345139541491,0.48271680989634774,3.1757372994431963,0.9538600446160177,4.53,2.24,96.38,8.73,13.99,20.29,11.56,57.69965466682844,2.3679040430151916,45.0,0.06063548773148231,0.09342742561438597,-0.06558387576580732,0.2400000000000002,1.252786130237232,189.1055,189.1197
000062.XSHE,14.9325,1.8041,0.5843,36.5073,1.9494372866900176,0.15267394850035312,1.837984274359268,0.6022814948326428,11.57,3.95,95.11,660.15,-34.31,-40.05,-40.4,40.39250680221049,-7.600257507479083,45.0,-0.2196876580895495,0.10605959746983845,-0.6514945111187759,0.5499999999999989,0.7970032766101284,127.9571,128.1239
000089.XSHE,-15.7506,1.4176,5.1161,-1407.7925,2.3449438951804975,1.0081979769690428,7.861557787910095,1.3818929950647791,0.9,-11.55,125.57,-138.78,39.99,65.71,64.53,46.84257719578595,-1.588583737210559,45.0,-0.02723641601260951,0.011818607595745587,-0.0781100472167102,0.08999999999999986,0.7166869899651652,149.9093,149.9113
000155.XSHE,28.5578,3.8280000000000003,5.5465,-41.157,2.1571912602724908,0.7444103195612266,1.602399873092556,0.5887869322826527,69.06,51.76,99.32,7.93,26.87,39.38,32.98,37.5784694049255,-4.668880640750139,45.0,-0.7168911093162791,-0.6360833391811195,-0.1616155402703192,0.40000000000000036,0.9724573729250631,189.8707,216.0757
000156.XSHE,22.1697,1.2074,1.8902,21.269000000000002,1.756636541745727,0.23668822645499232,3.0762959790225732,0.6724459502692034,30.83,8.13,92.81,279.25,12.12,-18.71,-17.94,58.30311915525764,3.477238367209803,55.00000000000001,0.21622241668594278,0.26332016840007283,-0.09419550342826011,0.5800000000000001,1.5674970694370645,148.3672,175.658
000400.XSHE,28.0784,2.2164,1.4439,25.7573,1.700010362659935,0.01650603315736243,2.3708725080182966,0.4886204004602186,13.21,5.46,96.33,-47.05,32.18,42.52,37.99,50.28458975813762,2.5064783177013115,50.0,-0.4019871611804611,-0.542152388708853,0.2803304550567838,0.7300000000000004,2.0335724809541067,226.8607,226.8736
000401.XSHE,27.16,0.7324,0.624,11.4915,1.985121596726532,0.5039148221923929,2.378579627446499,0.8915030797338775,5.03,-17.16,104.69,18.18,4.35,-258.17,-247.41,36.40350058712434,-6.9334574220567715,45.0,-0.2801641134075954,-0.07041137415162418,-0.4195054785119424,0.35000000000000053,0.7761097153502168,126.2596,216.9103
000402.XSHE,7.8938,0.3918,0.5022,-19.0505,3.5256474523004195,1.5024963658476291,3.025060988982553,0.43419855928706014,12.45,3.43,4.38,-3880.49,17.0,-64.16,-64.59,44.49456941373794,-0.7693825212073503,35.0,-0.04790854288431845,-0.03501127734161776,-0.025794531085401376,0.08999999999999986,0.3772534460368635,150.5866,150.6421
000415.XSHE,-13.5651,0.4962,0.4273,-154.7854,5.979178879085456,4.148038715631557,8.72195555738673,3.404165151508915,50.24,5.73,27.68,789.71,-1.23,147.88,137.08,56.16004860317967,4.339577898980336,40.0,-0.008987743756108557,-0.03276588909972961,0.04755629068724211,0.14000000000000012,1.2840141951349924,118.6403,136.0595
000513.XSHE,17.2772,2.344,2.6651,52.3474,1.6619463735557747,0.1846846156568439,0.6940769324422742,0.41177171056380946,63.07,17.99,97.94,43.14,-1.9,2.04,0.45,48.012327499437745,-3.24307570933475,55.00000000000001,-0.13301563593332588,0.44336556606020905,-1.1527624039870699,0.7000000000000028,0.8733819326611212,216.8374,334.8343
