,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000158.XSHE,90.6067,1.7711,0.9732,28.5912,2.4188119384830773,0.2618871688367586,4.814040417822059,0.8095887010976537,8.53,0.19,-209.12,193.64,34.24,-106.28,-82.12,49.08762831585952,1.3374092472296577,30.0,-0.06883768497578924,-0.12023164948723444,0.10278792902289041,0.25,3.1243501317953757,104.5578,105.9883
000400.XSHE,24.5515,2.073,1.5847,19.2006,1.6762269489652972,0.08458536400836607,3.31461853432609,0.41868768379670207,23.59,8.16,92.11,136.18,5.32,16.8,15.86,44.45126631945731,0.5571698968302335,40.0,-1.029670690678195,-1.3724623993444833,0.6855834173325768,0.7100000000000009,4.4577260190585495,192.2771,192.28799999999998
000401.XSHE,11.3226,1.0096,0.8756,22.9616,1.786047066961995,0.38535431767860123,1.9378397363617277,0.8460458663485625,24.98,11.31,76.93,135.59,-1.85,-28.18,-19.9,51.955460454038175,2.778299230336018,45.0,-0.14661827057322796,-0.2026323019388986,0.1120280627313413,0.2400000000000002,1.2108553452019464,169.1803,318.1881
000402.XSHE,11.152999999999999,0.4936,0.7585,-17.8461,3.8684768791590973,1.6750645719208734,2.875486235032186,0.44392303531851357,18.55,3.1,74.2,125.26,90.56,-44.92,-61.01,60.564078120015466,9.244452430150048,55.00000000000001,0.12441426146445611,-0.02216947257464117,0.29316746807819455,0.3799999999999999,2.7593936603004483,183.1539,183.2214
000415.XSHE,-2.9037,0.5276,0.6447,-0.6621,5.982667526568141,4.077513110573742,6.9155035060510865,2.075598296943287,42.17,21.46,-27.44,-2487.79,-0.01,267.13,268.04,38.218397499167615,-0.9047824213700952,35.0,-0.11306821270049028,-0.13103298472608427,0.03592954405118798,0.10000000000000009,0.77494745447558,81.5913,142.244
000488.XSHE,9.2466,1.0556,0.5784,-15.6516,3.6741953427948126,0.43286236045241056,15.94707913585408,1.5373957378787304,16.2,-0.53,180.99,1124.28,-16.22,-113.88,-105.62,39.68084609334894,-4.520364016112188,35.0,-0.18500587886599895,-0.15673677702911565,-0.05653820367376661,0.2400000000000002,1.7950280080841927,106.5462,190.9893
000513.XSHE,20.3429,2.7779,2.9943,-43.6927,1.5632644002401301,0.07936697380793872,0.758885790338441,0.471956824011881,61.05,12.6,87.52,182.28,3.84,12.89,11.37,50.759166041618876,1.4472028372039818,45.0,0.6806305045394083,0.3733267628031844,0.6146074834724479,0.9299999999999997,1.7403871356388134,232.9832,361.2254
000519.XSHE,56.776,3.4243,4.2283,25.3391,1.4304564078067386,0.0479272428161755,0.6764601862487492,0.39263212965862043,24.25,14.22,94.67,222.72,24.28,80.79,90.65,55.97597402938103,11.60102633086714,55.00000000000001,0.48070409884305576,-0.15975789629917592,1.2809239902844634,0.7399999999999984,3.007994291205894,313.0858,313.3258
000528.XSHE,12.7478,0.825,0.4421,-4.6459,2.504800868811778,0.33155948496640936,3.2451304271566412,0.6596015541577439,18.2,1.78,-23.52,191.56,46.63,-57.09,-53.46,39.01588543496991,-1.4273322293194477,40.0,-0.28950007637588726,-0.32348334625049857,0.06796653974922262,0.10999999999999943,1.1596536688483419,62.0244,126.8808
000537.XSHE,-23.3324,2.3409999999999997,1.9513,34.8238,5.504306026227376,2.4630716489360758,5.056600659555051,0.42215375521674403,37.18,-62.72,98.76,2209.13,-17.48,-454.66,-454.96,44.02690278952268,-3.3989266547406207,45.0,-0.9504241708639043,-1.0160987416169567,0.13134914150610477,0.9100000000000001,1.1783281914350519,294.5123,316.8148
000540.XSHE,-16.2029,1.0212,0.6928,-5.6217,7.474964162902032,3.934448708503239,21.063440446626387,0.676242215014973,-9.54,-99.67,99.74,74.46,-68.25,-965.76,-736.97,54.386235246366546,6.722689075630258,50.0,0.015334859625399488,-0.03292570721210772,0.09652113367501441,0.1299999999999999,2.6401718804116086,177.1504,177.9335
000547.XSHE,20.7607,1.9729,3.6616,249.6391,1.3758787575520786,0.010881179718463457,7.79967835312316,0.51183766555953,25.72,13.64,54.89,-238.71,4.13,17.12,21.24,27.759896209356683,-6.635602726723618,30.0,-1.15566436258967,-1.1751812012805352,0.039033677381730136,0.2599999999999998,2.1490862617864384,134.0402,174.4809
000553.XSHE,118.5651,0.8855,0.6012,9.6974,2.3836351202033224,0.7009653058068621,2.498024648058505,0.5067990638782154,14.99,1.93,86.69,-2460.01,13.17,184.25,29.24,47.513372847649144,0.13803488518008544,45.0,-0.04713580960208752,-0.07443017549106891,0.05458873177796278,0.1899999999999995,0.1956241171343289,174.3831,186.6179
000559.XSHE,26.1322,2.0971,1.2526,16.9929,1.9148491295383079,0.2107538946517946,1.0569924979638665,0.5106711843518728,14.54,4.58,63.85,163.07,12.21,6.02,21.79,45.474276048676224,1.6603850463481926,50.0,-0.11874004148660866,-0.1817135994259066,0.12594711587859586,0.10999999999999943,0.5039228624795576,149.4899,179.3959
000563.XSHE,16.8289,1.0214,6.4602,-16.4352,1.2783083979969538,,,,,27.15,98.42,-1762.87,-15.11,12.39,11.7,49.73529364040963,1.5062213490504195,40.0,-0.03358149212959516,-0.0454333380832774,0.023703691907364488,0.050000000000000266,0.425731339822202,125.2628,125.2628
000581.XSHE,7.4955,1.0568,1.3059,-129.1324,1.4357196786068007,0.028914040151355687,6.082984178443127,0.49049027204928536,14.51,14.86,91.62,1490.95,0.37,-46.79,-46.17,44.39421734490247,0.4842615012106787,45.0,-0.43564081104178953,-0.5467138474285221,0.2221460727734652,0.259999999999998,0.4508522519503962,162.2454,200.3198
000598.XSHE,9.9312,1.1028,2.2045,-9.5521,2.2953408547131815,0.7255985586004757,2.9772070039392675,1.3907683393063477,47.02,30.89,99.12,107.47,23.04,35.32,37.04,32.99539112300446,-3.646096353903653,30.0,-0.28128087391081547,-0.269635633183908,-0.02329048145381496,0.08000000000000007,0.9099988521202039,148.4151,148.4151
000623.XSHE,10.8533,0.8534,9.2201,-19.0029,1.1570399753730667,0.10310342752678738,0.8205237676668142,0.20332424951870862,49.54,141.22,66.93,819.86,4.25,62.42,52.0,65.50624053385441,12.741210679355003,45.0,0.021339685415753706,-0.341320139696613,0.7253196502247334,1.549999999999999,7.4292436212629305,205.4566,205.9754
000629.XSHE,24.2332,4.2754,2.2884,-11.5421,1.2852656072894388,0.06488362847898908,2.8914007057053572,0.7477327969185908,33.8,18.01,41.04,207.74,12.83,754.81,1227.85,42.629220132077286,-3.5212175931897285,40.0,-0.07481966868405321,-0.040170964469090374,-0.06929740842992567,0.08999999999999986,0.6125253934476944,321.2447,321.7532
000630.XSHE,15.1724,1.8505,0.305,-74.9219,2.238301221394897,0.16638996238468454,5.0009892848659225,0.8562283327315224,6.93,3.85,99.97,167.03,19.23,218.88,226.47,48.80039268985657,-1.4299597389976244,50.0,-0.018649030197786853,-0.012843345257101516,-0.011611369881370674,0.1299999999999999,1.4415185463850688,391.5818,391.587
000636.XSHE,20.7871,2.7178,3.4524,-29.6841,1.4814459104811486,0.11446077221458953,1.8380511602106884,0.6652696264005711,34.78,29.81,64.61,69.74,10.03,78.9,285.39,41.62845751072817,0.9925126240640625,45.0,-1.0340457576433657,-1.356572328980941,0.6450531426751507,1.009999999999998,2.449379355004665,185.3133,185.3133
000656.XSHE,3.6819,0.7291,0.2529,-15.3494,5.0250307647205625,0.8944338428205802,8.288722994489145,0.7141440453829253,18.14,6.13,74.81,401.37,13.14,-16.81,-8.27,55.72116278978282,9.794275491949925,55.00000000000001,0.04477797258168614,-0.07413677186585357,0.23782948889507943,0.4500000000000002,4.456141862675473,260.8099,262.18
000671.XSHE,3.264,0.6284,0.20600000000000002,-1.0093,6.418409214909082,1.0700509825293767,12.102800086399062,0.8052441423152664,15.86,8.39,-190.72,25326.32,-18.24,17.72,-23.96,70.92803541064873,44.60700918679825,65.0,0.5451390283916955,0.17958606840521008,0.7311059199729708,0.6200000000000001,26.987462724931852,172.21200000000002,175.9663
000685.XSHE,7.9491,0.8077,4.845,-272.7907,1.4373358782963443,0.18567100391148872,2.21874040105622,1.2287419214964803,31.79,63.02,99.29,309.08,2.27,6.89,5.04,46.52294960374233,0.7762312633833073,35.0,-0.156967619801482,-0.18082320304297417,0.047711166482984346,0.25,1.1405039018586844,101.0103,118.89399999999999
000686.XSHE,10.9998,1.0016,2.4129,2.9412,4.625509925247493,,,,,24.95,99.11,1672.4,55.29,81.13,87.21,42.029551919012874,0.1333333333333305,35.0,-0.22457453542102712,-0.2743361129508056,0.099523155059557,0.1200000000000001,0.5263452181006598,181.1511,181.1511
000690.XSHE,8.6853,0.9499,1.246,30.425,1.6980010097243698,0.437985034164182,0.6869012641107644,0.4933277066239417,11.84,6.52,76.99,147.88,1.58,-77.05,-79.82,42.1674421335783,-0.9262150067644775,35.0,-0.14928677622138942,-0.17638305419681147,0.0541925559508441,0.07999999999999918,0.5639088692601558,100.7593,105.31299999999999
000709.XSHE,8.6957,0.498,0.17,7.7834,3.996294300970679,0.697696810129255,9.637122091278448,2.2447565850637465,9.18,2.1,99.66,1325.93,54.3,41.58,42.48,45.81040432021126,-0.5937981086430644,40.0,-0.04945605254884988,-0.04768376631916815,-0.0035445724593634598,0.03999999999999959,0.46463901307011063,252.68200000000002,252.7229
000717.XSHE,4.6912,0.9954,0.2505,5.7403,2.096079942625846,0.1162811374515199,2.8198332815572114,1.2174902562402974,7.32,3.15,100.11,257.89,59.59,4.44,2.81,46.83650608547326,-0.09699321047525605,45.0,-0.10849584771202725,-0.11201366341466663,0.007035631405278769,0.08999999999999986,1.0965830677442927,106.4591,106.4591
000718.XSHE,14.7879,1.5168,3.2569999999999997,-26.3656,1.7282873990096987,0.22091203498049342,5.3531429727237345,0.38308066549610964,48.02,15.9,50.06,238.84,16.93,-20.78,-39.8,58.50766205747523,11.184998005053854,55.00000000000001,0.0783837220413357,-0.046937469359208984,0.25064238280108936,0.3800000000000008,5.710225347590759,102.0975,135.3448
000723.XSHE,24.0546,4.6116,2.7851,1958.4126,2.029844604575671,0.17234486482238257,30.705761071405952,2.0842056770532875,25.86,14.11,100.47,95.53,84.36,112.45,122.91,42.74942072407107,-4.4368600682594055,45.0,-0.3903213012247875,-0.39843963900266793,0.016236675555760915,0.5600000000000005,2.7346372967403134,508.5863,547.0217
000728.XSHE,16.3418,0.966,5.1068,6.841,3.547254061229527,,,,,24.31,100.68,31.15,141.2,97.11,101.24,53.76585426975259,4.565083281924756,45.0,-0.06960645536824472,-0.15313155434737363,0.16705019795825782,0.22999999999999954,1.123041950746361,306.8272,312.0101
000729.XSHE,73.5324,1.4908,1.7897,-5.5363,1.4214936288895745,0.0073942654891456065,2.3670444924673575,0.5794113251029146,45.4,7.79,100.02,294.47,-5.38,22.17,24.62,46.383578540078304,-0.020857957310714825,45.0,-0.2009091861392145,-0.2154640971323081,0.029109821986187223,0.16999999999999993,0.6217694442974886,182.445,204.9078
000733.XSHE,39.3457,7.8937,10.3884,260.5401,1.5729560211485656,0.15608085877512348,2.725566659801559,0.3706351803975867,61.43,31.0,97.23,40.8,36.81,267.31,267.64,51.893761733838815,2.93717391003489,40.0,0.7582566410770113,-0.571924691906263,2.6603626659665487,5.519999999999996,0.6529702720288458,587.0101,587.5635
000738.XSHE,70.3208,4.3046,7.447,51.4154,1.482656413222145,0.11849066204364254,1.1718480423266922,0.37594117306309527,26.21,10.7,97.77,297.95,24.9,15.33,15.13,44.0983290691563,-2.8326468857695337,35.0,-0.38049541755781746,-0.3766962727662889,-0.007598289583057083,0.8599999999999994,0.781770782006695,265.9017,305.2542
000739.XSHE,38.5544,7.2808,4.1197,-294.052,1.8109327870743481,0.06402286585620513,2.1006379525442656,0.6536539585033918,21.2,7.6,82.69,-26.18,22.93,-6.86,3.65,48.65175820293193,-4.758924939770358,55.00000000000001,0.7352462693810793,1.106047566608696,-0.7416025944552334,1.5400000000000027,1.4480760560871337,368.3674,368.4064
000750.XSHE,26.6309,1.0968,3.9384,4.2574,3.9476262385577683,,,,,1.6,-103.74,61922.17,47.02,107.3,111.71,44.265369919698415,-0.36649925342744855,30.0,-0.080294454417424,-0.08888535014930299,0.01718179146375798,0.06000000000000005,0.6792257085563912,203.6253,203.6253
000758.XSHE,73.9715,1.9308,1.3212,-8.7365,2.2413207313697194,0.6933756685047454,1.5467784325487342,0.5291987876359953,13.81,3.22,77.78,404.59,-9.32,49.5,103.96,37.07692003348015,-2.7015618404389876,40.0,-0.21064027274392672,-0.20463900405194957,-0.012002537383954293,0.08999999999999986,0.9459582057329314,90.7859,90.7883
000778.XSHE,8.7421,0.8511,0.3731,-27.5527,2.016572881959545,0.23084172468474295,3.053036497341258,0.8235631483367938,9.13,3.98,104.78,-3.71,14.62,-4.5,-14.85,53.05169520765699,4.3149466192171015,35.0,-0.033502204149964854,-0.04938551120118305,0.03176661410243639,0.2599999999999998,4.87241078412854,194.8097,199.544
000807.XSHE,14.2938,2.6079,1.1385,47.2036,1.8094935059073929,0.33908876499451823,6.360797004715256,1.8349652726443897,6.41,2.83,111.86,159.4,-1.38,-52.73,-36.96,50.06949230004702,-3.023264254346164,55.00000000000001,0.16189919573773182,0.27731947383756744,-0.23084055619967125,0.75,2.9366517482240733,384.97,474.4166
000825.XSHE,6.0485,1.0882,0.3762,-94.8387,1.8198987387712653,0.11091229845930206,2.890357915795044,1.1236841135216842,14.63,7.55,99.75,145.99,77.78,336.33,328.86,43.88875865712627,-2.9812292970187664,50.0,-0.2306768332914988,-0.18478393347048008,-0.09178579964203742,0.1299999999999999,0.9711060430553762,381.6438,381.6486
000830.XSHE,8.6171,2.0157,1.1773,111.3124,1.9062545557122148,0.29362817401522273,21.529285633764996,2.838300682744509,37.36,10.82,172.97,100.71,93.71,649.48,298.55,59.68374669211865,5.7991513437058275,50.0,0.48384791055380916,0.29155015700457393,0.38459550709847046,0.75,3.21465502806804,262.363,341.254
000869.XSHE,36.5421,1.8194,4.8925,49.3201,1.2516850519249358,0.03923321728944772,1.6067678381692376,0.43804665881573185,55.43,9.64,84.71,328.65,2.92,-5.97,-10.85,41.51121553160429,-1.4195728426349516,35.0,-0.945370536534579,-1.0485504138317197,0.20635975459428124,0.5799999999999983,0.186033500580425,125.3819,189.5308
000877.XSHE,9.1128,1.5035,0.6718,-227.4475,3.1215524753836092,0.5872059256481622,11.336489292965954,1.9153365649507277,26.25,5.81,132.96,178.77,1896.25,629.05,583.31,43.709656477873246,-1.6120727215114528,35.0,-0.5511516189255019,-0.49693052651754566,-0.1084421848159125,0.3899999999999988,2.7574408187060984,115.9971,1141.8391
000878.XSHE,29.4298,2.0636,0.1504,9.1527,2.9492699329293717,0.9950530122047601,3.237432456169073,0.6102623267082071,4.34,0.44,72.63,798.86,51.83,516.52,365.6,38.69702118944944,-3.0965391621129315,45.0,-0.5040638554290275,-0.5040365587562077,-5.459334563973073e-05,0.16999999999999993,0.7720262622583227,191.0347,191.0439
000883.XSHE,11.885,0.9297,1.2376,25.0698,1.8519842188212183,0.5519723406798638,3.156846333941467,0.986106930276503,23.86,19.5,90.95,125.58,21.51,-26.32,-18.47,41.895598756966976,-2.3172905525846526,35.0,-0.10600252546379085,-0.12226437102185908,0.032523691116136455,0.11000000000000032,0.3060935331822102,279.0885,281.8423
000887.XSHE,19.5824,2.1464,1.5099,29.4981,1.9768430452872598,0.4675604233350919,2.744059932239421,0.4747206991523491,23.79,7.9,86.12,66.64,-3.22,8.7,28.53,39.53167457993252,-4.284919309961049,30.0,-1.3054405785335685,-1.3683205993866157,0.12576004170609423,0.7799999999999994,1.6512853480779293,197.21599999999998,197.6051
000898.XSHE,4.8203,0.5595,0.2442,710.2281,1.620248538011696,0.11270600744284955,5.682663690476191,0.9422323659130863,2.56,-1.97,110.64,-1012.64,-5.36,-198.8,-183.81,44.484571623485245,-1.0906917675183085,40.0,-0.07915000107917303,-0.09150982371301711,0.02471964526768816,0.08999999999999986,1.0696532651173016,281.9145,333.8072
000930.XSHE,17.8139,1.5906,0.743,26.8491,1.5815375878622766,0.060988669135244644,4.711281884161568,0.7946560086723847,9.56,3.74,92.83,1113.22,29.51,31.61,24.84,45.064082046773116,-0.6489404467926235,45.0,-0.15598002165368818,-0.22596434236928836,0.13996864143120036,0.2400000000000002,2.252660869496576,92.5274,178.1761
000932.XSHE,4.0763,0.8731,0.2249,26.7476,2.196193799849816,0.05337827989443094,12.897572746990251,1.0594106719424388,10.77,4.64,99.16,105.64,63.12,16.0,19.85,49.174133511077514,0.4668155063933364,50.0,-0.12051658363332862,-0.11006210193290529,-0.020908963400846664,0.13999999999999968,2.5433574238811714,314.4869,379.9748
000937.XSHE,18.7251,1.2590000000000001,0.945,8.2081,2.1993917381428862,0.1623124739199745,1.7732487298987678,1.296997473910079,22.77,9.99,86.17,222.19,63.07,140.89,142.4,55.74326005734561,1.7491066390821886,60.0,0.1429531434676452,0.16369699231568302,-0.04148769769607563,0.2599999999999998,2.426471197750791,204.9153,249.1151
000959.XSHE,4.9973,0.8390000000000001,0.2631,7.9632,3.361803958272917,0.5165568799211008,7.6603921128542085,1.8863434159190375,12.64,7.52,99.29,148.82,72.45,209.5,209.71,43.05578367228989,-2.058880123147974,35.0,-0.2641080539964866,-0.2562071826660163,-0.0158017426609407,0.1200000000000001,0.76878869680882,271.3484,351.0169
000960.XSHE,17.2212,2.3647,0.6679,44.4143,2.5557361683002173,0.5092793818869658,3.8780401016198227,1.0846371959459737,11.97,6.46,105.18,25.58,4.33,179.61,208.0,44.545196699721856,-5.132157070230716,40.0,-0.5537231939599998,-0.2632569616653419,-0.5809324645893158,1.0,1.165589544817017,349.4418,349.4418
000961.XSHE,2.7216,0.5648,0.1786,-5.1965,6.694721351633167,0.9448337116628974,13.872484030010643,0.8704641805013611,14.03,4.87,107.92,-96.04,39.84,-25.32,-35.02,56.60020422737616,13.383380792130477,55.00000000000001,0.12750972507872582,-0.04433910632409586,0.34369766280564334,0.33000000000000007,6.605989177742974,166.9333,167.6033
000967.XSHE,15.5134,0.9926,1.2982,-13.002,1.5972187773465896,0.17191184172565582,4.8948068156594475,0.5954400943300373,24.69,8.79,88.07,-100.77,-42.27,-53.77,-49.52,33.752278600230085,-2.8684470820969254,40.0,-0.33067670444977093,-0.3716984114261479,0.08204341395275394,0.08999999999999986,0.45194385782536584,110.5734,162.789
000970.XSHE,37.9456,3.0358,2.1181,-33.1577,1.5631228238425476,0.04142318367203319,2.523287527103153,0.4343793793708928,17.84,9.78,100.95,-189.24,34.35,186.47,163.34,49.78705084523679,2.143600416233063,45.0,-0.11099877281749393,-0.17377948246834463,0.1255614193017014,0.25,1.94693528143209,151.3579,151.3579
000975.XSHE,19.5162,2.5256,3.535,44.5396,1.2786029281126898,0.0637659514671421,2.7369596407033443,0.5905816946296283,26.56,17.46,94.27,165.07,-10.52,4.46,2.73,53.13852190646829,2.1114572516441865,55.00000000000001,0.19546759442233075,0.07841526971467391,0.23410464941531367,0.2699999999999996,0.8538229688669258,227.9507,258.5128
000983.XSHE,14.6501,2.3095,1.2842,27.1948,2.759728162489764,0.7393858032830918,4.427612577520405,1.5891263007604879,31.95,13.21,98.67,178.13,37.52,155.33,153.38,59.86162199105094,6.191040775297718,65.0,0.7261180926821176,0.6495480108547642,0.15314016365470673,0.5299999999999994,2.642355610561056,508.7928,508.7928
000987.XSHE,12.0158,1.1799,2.2236,6.1724,4.324052594028347,1.6542479850047238,4.046203479702648,0.7079369461841287,,25.77,89.83,130.41,28.12,24.18,54.64,45.982573799965394,0.6435466571326347,40.0,-0.14333460428559963,-0.16413903612679825,0.041608863682397246,0.11000000000000032,0.35170794747811024,296.5379,296.5683
000988.XSHE,26.651,2.7448,1.9948,339.7256,1.8689537606765279,0.20410921416060154,1.5888156421915596,0.49526361432428434,14.79,-1.72,229.24,-274.92,71.98,-191.08,-180.36,34.07425374103889,-7.263294422827488,40.0,-1.1817246153421834,-1.150899876465915,-0.06164947775253671,0.9699999999999989,2.628491144724864,202.7056,202.8099
000990.XSHE,11.4485,0.9202,1.2882,35.4131,1.3432517253542027,0.11270597844634529,1.9657236314911852,0.6485625857526044,26.82,12.28,106.37,159.69,17.44,60.29,58.35,49.42557531943609,4.387538737563205,55.00000000000001,-0.10037217125334941,-0.4301576856977551,0.6595710288888114,0.47000000000000064,1.6067359101173235,162.6408,162.6409
000997.XSHE,34.635999999999996,2.8706,2.3034,-23.023000000000003,1.730064404052138,0.038159781819714716,3.9715417081863826,0.599374487637921,26.24,11.15,79.07,98.11,2.02,-9.3,-16.11,47.19436245344557,-1.2165893025090144,50.0,-0.37943163958825465,-0.22673918295358939,-0.30538491326933054,0.5499999999999989,2.3005102794042473,172.773,173.7994
000998.XSHE,162.2075,4.8517,8.0426,-70.5003,2.3691835920751263,0.2636926844855104,5.945301697506291,1.0710644503456082,83.63,89.47,248.38,-173.21,-55.99,6.96,9.32,49.72958595017534,2.5939650608787637,45.0,0.0857486983478779,-0.2707821085873746,0.713061613870505,0.5100000000000016,1.6991232309073085,251.4858,255.2288
000999.XSHE,21.6931,2.9055,2.8984,-77.168,1.547026179566094,0.052176246040099544,3.2353864387337365,0.6231117651874446,59.25,7.5,76.34,98.08,-3.98,208.68,718.47,68.82194422380383,21.22306154187957,65.0,2.5753746938103887,0.9796873287892275,3.1913747300423223,4.82,2.6589774896998994,443.8001,444.029
001203.XSHE,12.1756,3.963,4.042,48.1929,1.6732368647340197,0.3377722058359163,3.2032126643103065,0.9384898596044381,32.01,19.08,97.37,73.2,,,,38.997728391448824,-3.2453286935471954,45.0,-0.7046960756344411,-0.6587728167795366,-0.09184651770980912,0.20000000000000107,1.9685343016351513,28.7249,197.8496
001872.XSHE,11.137,0.7515,1.9571,36.0935,1.5849365026592575,0.31247194934036193,2.3770231461268083,1.3164129214570532,35.89,33.49,48.75,589.32,12.72,-46.67,-43.5,41.95554737274556,-1.4837588557679424,50.0,-0.5463073332037993,-0.5529908616355639,0.013367056863529125,0.3000000000000007,0.56392738628723,92.3984,299.12
001914.XSHE,36.4909,2.1609,1.7671,-79.8426,1.9550660724931914,0.4180178596654068,2.256318194325747,0.7896520073929699,16.19,3.75,14.26,462.84,12.72,26.27,-0.42,58.08100278873245,17.10499764579269,45.0,0.29476100055026677,-0.4679681719092361,1.5254583449190058,1.4700000000000024,3.686537918675285,117.7007,187.1511
