,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,7.2112,1.2002,3.1301,-5.329,2.074337174946253,0.2729090213121421,1.9338697578824344,0.49955640991788,38.96,17.81,99.52,572.6,19.71,13.56,6.19,43.31367134943008,-6.518549570320668,45.0,-0.0761703840277006,0.03788273165763398,-0.22810623137066915,0.05999999999999961,0.3727874569000917,69.8424,69.9297
000008.XSHE,12.5235,1.5435,4.1507,-19.7725,1.3773581862608981,0.04432891654277462,5.107685362539591,0.4691193999157385,45.24,12.09,104.44,-11.56,36.23,-5.35,-5.83,45.483292028619374,-0.7565072445185413,55.00000000000001,-0.05570814895013365,-0.07803314043651571,0.044649982972764124,0.08000000000000007,0.4111606863092189,98.9301,109.633
000009.XSHE,180.4592,1.8205,1.0462,78.6386,2.886587058293715,0.6972250775910025,2.883891046365116,0.6056305379598481,34.5,1.53,-525.66,1003.42,19.4,-96.31,-76.87,41.730549516669676,-7.359081419624207,45.0,-0.09894071042297004,-0.0061128943609379035,-0.18565563212406427,0.07000000000000028,0.429150765324308,91.3629,92.6368
000012.XSHE,19.5794,1.2756,1.0164,9.5315,2.13486354533557,0.3875777379208132,2.3078470062177647,1.2630226130150461,21.93,4.73,73.61,554.99,-5.83,-55.32,-60.57,38.65300569053077,-4.006918420294003,35.0,-0.08768043623637212,-0.06219351134516014,-0.05097384978242395,0.050000000000000266,0.18141573169280992,70.8266,114.2448
000021.XSHE,16.4865,1.3688,0.5256,11.7783,2.2681872301200072,0.02769019037480551,4.031144403763861,0.8879783731148673,4.03,6.41,-0.21,1118.44,22.82,69.6,67.66,44.90703137427481,-4.671115347950427,45.0,-0.06562827505942348,0.016075868860194673,-0.1634082878392363,0.16999999999999993,0.5444715608940829,84.4863,84.5974
000025.XSHE,126.9579,7.891,19.737000000000002,171.7042,1.4705260489527718,0.050898380300805804,3.2804274202498176,0.7570166968195313,23.0,9.69,76.42,56.77,19.69,-34.39,-41.52,45.27225109592639,-2.7989413746090412,45.0,-0.27973536985550496,-0.17512192666225498,-0.20922688638649994,0.41000000000000014,1.0854244068257128,71.8378,78.8391
000027.XSHE,37.8768,0.987,1.1909,11.0987,3.3176454894787826,1.4261681085933795,2.775091502279013,1.1568865612044246,21.42,2.14,104.03,2690.56,2.91,-71.04,-79.07,46.84630278189229,-1.4084507042253398,50.0,-0.00899855475770206,0.005809020084407399,-0.029615149684218918,0.0699999999999994,0.1164678972581008,208.1358,208.1358
000028.XSHE,15.0141,1.6105,0.4249,4.9778,2.0841139717244914,0.020625005311673,2.1558660876145233,0.6004050576920497,11.26,2.92,98.97,107.44,2.17,17.54,20.33,40.42200270657936,-3.801927875911331,45.0,-0.9673789452769661,-0.6794031475809382,-0.5759515953920558,0.8599999999999994,0.32600825448122356,127.5293,177.4158
000031.XSHE,6.6674,1.2008,0.6598,11.325,7.013673709350257,2.154606895250754,4.458633614184482,0.6346017542682941,35.09,16.46,98.01,-150.58,-26.45,-37.21,-38.51,41.372944847308496,-5.476673427991878,40.0,-0.10783290155432024,-0.04057399845156491,-0.13451780620551065,0.0600000000000005,0.21950096136189734,88.5097,88.5101
000039.XSHE,8.9797,0.977,0.3539,-55.4249,3.3675601256228336,0.7594692081407516,6.619546170082549,0.9746749932767996,17.0,6.58,32.23,99.12,13.46,106.98,121.19,42.64212092560366,-3.460141464347162,45.0,-0.10678050981975495,-0.046443115841232605,-0.1206747879570447,0.11000000000000032,0.31016548166665814,134.1422,315.8089
000049.XSHE,15.1401,3.6189999999999998,0.3591,-27.6378,4.5051350693424475,0.07660923076023192,25.605601943164995,0.883371004287573,8.83,3.46,98.24,153.82,72.6,105.79,118.48,49.89081152760759,-1.4632446870282134,50.0,0.1315152084727096,0.1793575492672608,-0.09568468158910243,0.8999999999999986,1.1875894600984123,58.8639,58.8639
000060.XSHE,14.517000000000001,1.3778,0.6671,33.3267,1.8419457036821496,0.23087260517015057,2.84976349547725,0.8495492696767536,10.23,3.04,91.35,300.15,13.58,-44.05,-46.73,38.34706137278673,-3.3297529538130837,35.0,-0.1010980421228087,-0.077642522782554,-0.046911038680509415,0.06000000000000005,0.33450202874403395,141.3016,141.3595
000061.XSHE,140.8447,1.7234,3.37,11.967,2.959296030701291,0.8229905966992085,3.7418576016563114,1.852429107645414,39.73,14.65,-37.44,3960.49,0.64,1017.62,18277.09,47.784648906499264,-3.731189445475178,50.0,0.015109754067937686,0.08001665596044025,-0.12981380378500512,0.07000000000000028,0.21611640320080835,82.2077,82.3028
000062.XSHE,19.6862,2.6507,1.0902,24.4124,2.1008407807381544,0.2079639997008776,2.8427648172118385,0.6938410559287612,15.5,5.28,97.1,-102.5,38.65,24.39,23.03,34.01379393522225,-8.179419525065976,30.0,-0.31344227767149846,-0.156021423948437,-0.31484170744612294,0.7100000000000009,0.6143274227394816,117.59,120.1714
000066.XSHE,28.4102,2.3041,1.5128,70.1456,2.155846713990261,0.3701756358008089,2.682967317206814,0.6803101886055682,17.19,-1.78,139.03,396.64,2.72,-143.24,-200.84,29.97990360232335,-8.271421495789987,25.0,-0.21985582459859554,-0.14828072235939446,-0.14315020447840215,0.08999999999999986,0.6165536708846954,118.06,139.1742
000078.XSHE,11.9999,1.3264,0.2154,-14.8729,4.988383245808731,0.627937831177643,13.30889918084476,0.824309946405152,12.71,1.62,100.22,224.66,48.16,-19.63,-27.04,36.283331925590836,-5.506783719074218,35.0,-0.13013478147369462,-0.09612790612909643,-0.06801375068919638,0.050000000000000266,0.3122500396799687,55.3283,78.8691
000089.XSHE,21.7476,1.3836,4.4953,60.9091,1.1746050160192567,0.00034979056054333646,3.833873053233746,0.4515662038491215,30.27,23.26,95.23,131.43,4.87,7.71,11.09,48.81879511493668,-0.32091165105770686,45.0,-0.0414608146967943,-0.0338195377768461,-0.015282553839896407,0.14999999999999947,0.31738154733799484,159.7549,159.7549
000090.XSHE,28.4705,1.0504,0.9656,3.9059,4.669247199065684,1.2803493052759465,2.7872929469508554,0.5853178241289104,11.98,-2.57,101.67,-5311.94,-17.52,-110.79,-115.39,33.209202528108186,-8.326180257510748,25.0,-0.11685360512109533,-0.06426083585424291,-0.10518553853370483,0.06000000000000005,0.31966922419774313,66.1135,66.1178
000156.XSHE,17.4453,1.0796,3.3867,57.3846,1.3837853072303243,0.13649625467752804,1.1364775681662542,0.30463984449964004,39.77,19.76,82.94,219.83,11.1,0.72,0.7,39.40912848648543,-6.789491641078136,20.0,-0.24716395351592535,-0.10703218034695533,-0.28026354633794004,0.1800000000000006,0.35442658180985,101.5274,113.6648
000158.XSHE,26.1928,1.4464,0.7997,-42.5898,2.1232254340717547,0.18681842709189883,10.71283206625415,0.7485930176194602,11.8,0.5,-332.28,-395.0,21.99,63.57,-34.02,50.50703904509811,-0.6754828275140303,45.0,-0.06554062726424803,-0.0011969776505236628,-0.12868729922744873,0.27000000000000046,0.6675723981043206,84.7812,86.2801
000400.XSHE,19.1588,1.1625,0.9718,-355.9221,1.7636518338819274,0.0034292282415615883,9.044780396237151,0.5069794713702201,16.29,2.89,84.35,146.63,-25.19,-74.08,-71.16,46.98855411988726,-2.5024007230412804,45.0,-0.03477834670034241,0.001314350767503798,-0.07218539493569241,0.35999999999999943,1.3915647272873708,89.6257,89.6403
000401.XSHE,19.4713,1.4662,0.9176,-30.8005,2.7653313451810138,0.3203160351280012,5.147676123453603,1.3635555857523054,32.01,13.28,101.95,115.61,15.57,51.07,53.59,52.32015925365155,-3.821183453904679,50.0,0.21749293861721952,0.45949138313872334,-0.48399688904300764,0.2699999999999996,1.2015332415392501,166.7854,166.8233
000418.XSHE,15.9928,3.5123,1.1985,-14.5822,2.147179644228941,0.0016540991023395403,10.476976997559357,0.588791245088763,25.27,9.31,96.07,21.99,-0.91,0.89,3.79,41.32415006530472,-4.519474397501614,35.0,-1.2279751055699322,-0.7892667512231893,-0.8774167086934856,1.259999999999998,0.6000878810896694,190.025,273.551
000426.XSHE,12.7294,1.6007,3.7991,-79.1742,1.6666490267242833,0.32401845226394077,24.580859253048857,3.024415307369744,62.72,30.55,100.53,227.22,1.43,2.97,2.22,47.88395358972125,0.16122531237402496,55.00000000000001,-0.13939314293943994,-0.11895846637544652,-0.04086935312798684,0.3199999999999994,2.161650989190706,66.2477,93.0513
000488.XSHE,4.6044,0.9288,0.5187,19.8722,3.961928509197748,0.7747235816007149,12.648588158409858,1.2131246125878332,30.67,9.23,92.72,627.67,-2.92,-26.32,-24.92,38.71432795845405,-5.144244234898688,35.0,-0.1420568039562644,-0.07959060245405483,-0.12493240300441916,0.07000000000000028,0.4274121978110819,92.9664,162.9485
000501.XSHE,6.3462,0.9141,0.4042,13.2425,2.652055417951122,0.2714926445899208,3.6153152593226925,1.7608914037146148,22.19,5.05,98.9,234.42,-2.05,-4.33,-4.8,39.660131776225136,-3.6065930479247146,35.0,-0.21447197546544672,-0.1180049178306187,-0.19293411526965604,0.16999999999999993,0.2649802917205697,64.2217,72.9005
000513.XSHE,16.1099,1.6897,2.0433,-45.7815,1.3493299728226602,0.02213056517094658,0.5753175367360951,0.35202225730109715,62.77,15.49,73.19,207.96,1.32,-93.48,-90.61,31.999387014059376,-10.510856735018823,40.0,-1.4460349360515394,-1.072090402779322,-0.7478890665444347,0.5499999999999972,1.0926022771775077,115.2504,180.8411
000519.XSHE,24.8443,1.1321,1.6872,12.5769,1.296771916995929,0.04546062287761751,0.7361243820868921,0.292750815647292,26.91,10.52,100.16,140.24,3.57,283.43,272.48,40.29046480565546,-4.732636754763366,45.0,-0.20246911869117934,-0.1225101272792486,-0.15991798282386147,0.15000000000000036,0.7365809881865917,46.2425,88.2777
000528.XSHE,12.0839,0.9283,0.5541,-7.1479,2.4346609706744986,0.35828862835351416,4.016617541802625,0.671627523219325,22.9,3.44,76.25,-132.44,31.96,53.0,151.72,32.908857764512454,-8.983451536643026,35.0,-0.25008044757648396,-0.1729127752795027,-0.15433534459396253,0.11000000000000032,1.072037105198621,88.7823,88.7929
000536.XSHE,-11.8737,0.43200000000000005,1.0181,-5.6149,1.9602941528197086,0.20661716452815806,2.714947754207325,0.8817273634933189,17.64,-13.92,105.95,86.08,1.34,-1773.36,-272.78,39.68179106512523,-7.654320987654291,25.0,-0.12970221267434856,-0.09325024154557568,-0.07290394225754576,0.05999999999999983,1.9415843951275369,37.4625,51.7248
000537.XSHE,3.7013,1.33,0.5274,-2.5053,7.967689227224075,1.4418436014744755,12.978614181841083,0.7621328571574155,34.87,14.7,100.08,1.38,-8.38,25.99,16.19,48.108919730771746,-0.21039975954314877,40.0,-0.07537042682370476,-0.0800150894577985,0.009289325268187487,0.16999999999999993,0.9070726599484406,38.4025,139.5028
000541.XSHE,18.8059,1.666,1.9405,-35.6846,1.2929361865912712,0.015828404814954164,1.8377352541881948,0.34663374270153335,24.52,11.49,100.17,577.67,-11.4,-78.93,-79.08,40.52544465142452,-2.495769881556672,30.0,-0.11197359170490273,-0.09728163037992793,-0.0293839226499496,0.08000000000000007,0.22403651520063228,55.542,72.4861
000543.XSHE,25.8244,0.8939,0.6488,17.3419,1.9455703893016671,0.49573486744197387,4.257997074075629,1.8006784635994548,8.1,6.05,99.26,258.94,16.04,7.37,-3.0,55.61789026280156,-0.3882418191902008,50.0,0.0942995566158098,0.13730250022054913,-0.08600588720947866,0.14999999999999947,0.6684370467235266,85.76,85.76
000547.XSHE,35.3708,2.1071,4.7219999999999995,332.1429,1.3352417009318387,0.007839461111348768,1.4013991968348694,0.4261049879076296,38.57,14.26,98.17,-180.16,6.19,19.51,26.68,42.189860722131115,-6.8051038278708775,40.0,-0.1326300714254014,0.030361544705099115,-0.325983232261001,0.22000000000000064,0.6739597641551117,73.3812,118.3327
000552.XSHE,8.6923,0.8021,1.4351,32.4838,1.364203409031023,0.0396180340213699,1.1046827340650092,0.5126983537335534,31.78,17.12,98.38,99.65,-14.72,55.65,65.68,36.75225710791838,-5.193921524155159,20.0,-0.05443887086555188,-0.028216468132979768,-0.052444805465144226,0.03000000000000025,0.4077431037245185,39.8704,58.5465
000559.XSHE,16.7971,2.7809,1.2062,-1141.3411,2.2580646630049763,0.2772989766231323,4.889016812959562,0.7145849336352436,17.17,4.87,88.47,453.11,7.32,-34.32,-30.17,40.28055424366481,-6.786941580756029,40.0,-0.11162859290702531,-0.018292534044050204,-0.18667211772595022,0.08000000000000007,0.12395727715426168,140.9612,140.9618
000563.XSHE,59.8884,1.0303,10.6855,-72.8374,1.2067743622249483,0.00041818900219855293,3.356190827459237,0.4539483412097089,,18.94,304.97,-3093.4,-46.24,-77.48,-77.59,41.280969701103636,-4.443205056702003,35.0,-0.07318549244446348,-0.0386000211380931,-0.06917094261274077,0.06999999999999984,0.22401388050395837,106.2355,106.2355
000564.XSHE,13.2341,0.4887,0.5844,-3.6464,1.758104075543779,0.1800894195563627,2.6828846376371875,0.5867498183680259,19.44,6.12,94.05,-23.12,-0.14,-52.79,-51.98,36.06356553150803,-7.54470126471871,30.0,-0.050475868403665025,-0.030454026820056004,-0.04004368316721804,0.020000000000000018,0.6362940156527724,47.7851,151.9981
000581.XSHE,6.4249,1.1425,1.9127,16.8343,1.2884217291486546,0.03436446418018748,1.7807212692114138,0.33967563125010014,21.0,27.25,88.75,126.53,3.6,-7.41,-4.96,41.620968298962524,-4.000563459642213,40.0,-0.2112873678548084,-0.036176162104993345,-0.35022241149963007,0.21000000000000085,0.33472845223798975,147.7241,178.1807
000587.XSHE,39.9909,0.5393,0.3348,-6.1588,3.631145964234769,0.7356488043071646,38.263083882222354,1.020136049244979,-0.75,-12.8,101.08,547.41,-30.92,-159.69,-164.95,34.440056647957775,-9.336419753086405,35.0,-0.1474655547115149,-0.09170049418942573,-0.11153012104417834,0.04999999999999982,1.2351951054723826,28.5058,49.9081
000596.XSHE,16.9101,3.7939,3.2401,17.1979,1.649344856338091,0.023791706419138036,2.069567991013334,0.5484982018947991,77.28,18.87,95.56,419.83,18.25,44.67,46.36,37.9064569317543,-5.924016257328177,40.0,-1.7763238998238506,-1.5464615923630745,-0.45972461492155237,1.1999999999999957,0.8564645464025026,206.9906,271.7426
000598.XSHE,12.0237,1.1678,2.9987,-250.767,1.763829650610633,0.29799532634883585,3.20433966186342,1.5816596263904623,45.37,29.73,99.98,181.09,10.06,10.46,9.61,40.759324851327136,-2.9613960867266025,40.0,-0.07101826072140627,-0.04018223156902007,-0.06167205830477239,0.04999999999999982,0.2710359849268664,120.3446,120.3446
000600.XSHE,42.0594,0.8318,0.6661,53.2523,2.3765762060701885,0.7167733470140712,5.099098546530032,1.595370190149334,14.71,4.21,95.33,510.54,39.51,128.31,207.6,50.937284149777305,-1.764022393577689,50.0,0.032982497389315135,0.08165234360952033,-0.09733969244041038,0.05999999999999961,0.36260421993228553,54.7202,89.9396
000612.XSHE,-19.6616,1.0486,0.9896,21.4278,1.7172170272205411,0.14280027645956492,4.894963632104743,1.6974223423704544,1.75,-0.39,53.36,-756.55,-9.12,-107.31,-103.19,42.83529632281448,-3.8509942109237363,35.0,-0.06280343832753132,-0.03805158250165015,-0.049503711651762344,0.10000000000000009,0.1529820129736641,47.1023,47.2111
000623.XSHE,12.0731,0.8128,4.9551,27.329,1.1628255678930453,0.10406457641025202,0.6220979534466557,0.21125252389661536,72.76,34.67,93.72,192.74,7.16,-37.51,-37.1,38.622935453075804,-3.393127296304326,45.0,-0.37437786803350015,-0.2729526654991535,-0.20285040506869334,0.39000000000000057,0.2860041162894483,161.4321,167.7884
000636.XSHE,10.0962,1.8127,2.1013,16.7837,1.2831383854760463,0.038346369115009125,1.2022035982893542,0.40540521567397075,49.01,33.36,97.92,106.02,74.64,513.57,532.02,36.20119393612523,-7.710280373831781,40.0,-0.5832041506118681,-0.55788621124086,-0.05063587874201625,0.34999999999999964,2.6710875412735735,94.0234,96.148
