,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,37.6962,2.2404,3.758,37.3687,2.8126850664188447,0.9826700087164312,2.1549711081537457,0.36233863445294245,44.31,13.05,99.83,829.92,-72.47,-79.26,-76.28,50.08786013596198,1.8034721051744362,40.0,0.00016288290031329922,-0.08612988743820219,0.17258554067703097,0.08999999999999986,0.9199424111363201,98.7776,99.4946
000008.XSHE,213.2598,5.3652,23.5186,53.3691,1.2024601998937898,0.00973972805087143,1.0474114398477457,0.3521118290571123,47.9,5.41,64.97,-572.11,-7.86,-110.7,-79.55,48.72187421359676,-2.8597367226509265,50.0,-0.2878129139328198,-0.039389274819066844,-0.49684727822750596,0.5499999999999989,1.5769100575692354,163.0875,300.3145
000012.XSHE,31.822,2.9442,3.0332,215.34599999999998,1.8822725589669684,0.32030379598571695,18.567176630300523,2.433855597499193,26.3,10.51,93.78,155.72,26.65,201.45,128.07,55.81212775885923,1.6196072810663673,50.0,0.0955551211665222,0.08992183707124571,0.011266568190552995,0.1299999999999999,1.426791956138627,149.4466,237.8335
000021.XSHE,57.6479,3.0387,1.09,330.772,2.225085947276965,0.02300484267754932,4.1786668673704535,0.8020346120563852,5.08,4.22,22.85,231.43,-12.28,203.32,189.64,72.68809312202283,19.801866144453395,65.0,0.7451613582749754,0.2595667474296087,0.9711892216907334,0.379999999999999,4.675941314553572,161.8266,161.9857
000028.XSHE,30.9274,4.1765,0.8814,39.332,2.4555829114402985,0.05518877866989721,5.496923483000285,0.6635684078826106,7.57,2.91,94.18,-40.93,12.65,1.55,1.42,52.3146284459809,3.0064126320990896,55.00000000000001,0.17044154590323046,-0.48798170306086075,1.3168464979281824,1.1699999999999946,0.46180383782665635,151.8534,236.0734
000030.XSHE,18.6281,1.9143,2.0826,34.1539,1.517705944909122,0.15142348596592287,2.045322677910786,0.5231967798794225,18.09,12.17,95.65,109.78,10.33,-12.5,-8.42,53.84637946485664,2.452176145846728,55.00000000000001,0.021904143351340277,-0.008029010391407326,0.05986630748549521,0.0900000000000003,0.6872748419046004,89.4267,92.7261
000031.XSHE,20.3526,2.7725,1.0668,2.7028,4.997465176359875,1.9404350180665666,2.0251451655829413,0.4571701794634376,35.78,14.09,98.09,-54.55,390.06,458.06,690.82,46.43557789993373,-0.36068530207396077,35.0,-0.12269600053707741,-0.17964528806624305,0.11389857505833129,0.21000000000000085,1.1066802001258542,171.0338,171.0349
000049.XSHE,40.9941,8.8693,1.0586,95.6389,2.1736225325881953,4.465474227908426e-05,3.5011821873297633,0.6360072219427599,9.73,3.25,92.45,-208.45,-16.59,-34.9,-38.66,55.539592026426966,2.163311241715636,65.0,0.6811883901024984,0.5453175805614107,0.27174161908217553,0.75,4.836444754285268,86.0792,86.0792
000050.XSHE,56.6329,2.1878,2.7739,9.6145,1.5187671430191327,0.19251681356669803,0.7877163097188065,0.44612290016530265,19.51,3.71,-22.95,4257.29,0.46,-412.94,-27.45,53.82689108940038,-0.24715768660405688,45.0,0.49882817795278456,0.6114931958731752,-0.22533003584078126,0.740000000000002,2.8198361759101247,196.8221,292.4093
000062.XSHE,50.925,5.3224,6.9912,37.9279,1.579827932600143,0.17688457404959065,1.5074576536109576,0.5520352195620695,21.12,5.82,98.31,12.25,274.69,24.37,18.32,56.268303352590095,3.308110812331913,50.0,0.5134454221557334,0.3221604734121234,0.38256989748722003,0.360000000000003,1.0707271283772561,180.0764,194.7555
000066.XSHE,441.1961,6.617999999999999,0.2324,10.7607,4.37326523005828,0.5272350581662211,4.861876346927468,0.8681105896851237,10.8,-0.44,-159.23,956.95,-1.92,58.04,80.63,63.50212551637957,18.311476979037046,50.0,0.20585952649798678,-0.34921039683810357,1.1101398466721806,1.2299999999999986,7.572432395622083,168.7552,168.7582
000078.XSHE,40.4167,10.5534,1.6992,43.1684,6.068032265643931,0.0834304797383325,8.63811224943602,0.9239962510385844,12.35,1.54,91.87,-285.51,17.0,14.58,7.38,51.20674018993262,0.78000966383654,50.0,-0.016677603383499218,-0.0251791169709021,0.017003027174805764,0.13999999999999968,1.7670320139229068,135.6231,196.6417
000088.XSHE,28.6923,2.24,50.3107,97.2112,1.2796319474032798,0.24056560140828456,0.6463680101022179,0.1579846773235894,56.29,133.94,100.0,-56.09,-0.48,5.34,3.76,50.28377326299312,0.8996295642970253,45.0,-0.01222946523042534,-0.05398092217452735,0.08350291388820402,0.08999999999999986,0.19738528414918996,125.0742,125.0777
000090.XSHE,27.1782,1.767,1.6509,6.1739999999999995,2.632538954181234,0.28212855212071664,2.168753719060733,0.6181248026270789,21.3,3.46,96.77,-275.08,5.85,8.81,-11.0,48.6934855538669,-0.28175915717260425,40.0,-0.03727716544285631,-0.054338319759144216,0.034122308632575815,0.04999999999999982,0.5794508438501058,68.0717,105.4051
000099.XSHE,51.931000000000004,2.8137,6.2462,-2626.525,1.6921291690813451,0.4766701398281815,1.9063095936152616,0.46456149083327286,18.98,7.68,100.01,178.02,-10.08,-42.49,-47.17,50.2986663258107,-1.150606935273405,40.0,-0.008036279711324923,0.04877580534979084,-0.11362417012223153,0.3200000000000003,2.2260683832746695,78.7892,78.7892
000158.XSHE,67.1338,3.2703,1.9134,138.9806,2.0420539506161024,0.06516651910811397,12.286813454244212,0.872895780553561,8.28,-1.5,103.14,2662.14,21.79,46.54,32.3,54.3475277548074,2.1375374794467557,40.0,0.11369554877424015,0.06651766749734016,0.09435576255379999,0.33000000000000007,1.4225579913329551,106.338,176.6033
000400.XSHE,20.8709,2.461,2.0824,242.6535,1.796492810812646,0.10193852727947945,8.759347006002189,0.44344043199933825,26.6,2.16,98.47,-631.4,15.93,565.78,60.51,54.70059148887055,2.197802197802212,55.00000000000001,0.3047463664227976,0.20551412762223914,0.19846447760111696,0.23000000000000043,1.4285457279019085,113.8617,155.6857
000417.XSHE,25.2548,1.8141,0.6496,-7.6912,2.1490025202998595,0.08089350630726799,2.0358877837119898,0.9204507267873623,18.24,3.71,98.09,-7.72,-1.72,-6.24,-7.83,58.66530609522259,4.70588235294118,55.00000000000001,0.08380733878104962,0.0019725020435826107,0.16366967347493402,0.20999999999999996,1.7354668470563388,62.9896,63.0926
000418.XSHE,20.758000000000003,3.7783,1.4656,24.3441,2.3437198219670394,0.006516802148022797,3.9436658786176997,0.6387047368980026,28.13,8.52,98.34,145.41,28.71,30.84,30.26,57.63096759607264,1.5044035502553033,50.0,1.1804305796553294,1.312458368073004,-0.2640555768353492,0.46999999999999886,0.5370496710173412,142.791,206.3175
