,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,29.9664,3.6998,1.5461,117.2696,2.5221265114047324,0.38789456123769883,3.3464500470054617,0.6811862666626171,24.83,7.93,121.96,-87.84,53.26,19.59,27.46,56.645540804944375,7.980786994273055,70.0,0.5695884617417128,0.20152263673168466,0.7361316500200563,0.33999999999999986,1.7720450593813668,299.5379,302.7997
000012.XSHE,14.2562,1.6178,1.4245,66.9401,1.6902069443308936,0.21897188803311463,2.5087085000382627,0.8840192058790991,28.34,13.92,87.63,25.53,-7.35,-35.87,-32.97,46.57650369232853,5.019991115059969,80.0,-0.13693315617336044,-0.3178341403664111,0.36180196838610135,0.16999999999999993,2.572390201263864,121.6997,190.997
000021.XSHE,20.9417,1.6994,1.0495,8.1306,2.386286245184321,0.13828306233861637,4.363210239555426,0.8496655531294894,8.22,6.82,-8.61,-307.32,-4.6,5.87,7.94,53.19419661723467,5.0522818332844475,80.0,0.038853517819223526,-0.16952136728508788,0.4167497702086228,0.6300000000000008,1.8631402757654,171.1335,171.1965
000027.XSHE,14.7718,1.0568,0.8997,-301.1414,2.551305665463918,1.035821850217819,2.1141444182018136,0.883203463989529,19.06,6.82,115.37,264.9,36.31,-3.46,-6.26,53.7993942736095,5.290773939658947,65.0,0.011768270734773267,-0.09989680745409495,0.22333015637773643,0.1999999999999993,0.8742960685251514,300.66700000000003,300.66700000000003
000028.XSHE,9.7824,0.8121,0.1775,-15.4496,2.4482492029692664,0.12782641802076933,5.334574220933197,0.7158541589631828,11.21,1.72,95.99,-61.58,6.86,-20.42,-24.33,45.76098475233687,0.5119534075430681,50.0,-0.4990853996170337,-0.7273468758618161,0.45652295248956487,0.23999999999999844,0.5952112755530582,105.8705,123.2578
000031.XSHE,-62.5206,0.8683,0.3739,-1.7995,3.962978534802811,1.1608472740290887,4.073015362061431,0.6163553955558244,36.93,9.67,120.29,-22.33,18.72,56.95,61.58,47.001245345909844,-0.48070676887096475,50.0,-0.10016805424259223,-0.10651198362112879,0.012687858757073123,0.10999999999999988,0.8865476104928686,72.4157,164.1658
000039.XSHE,7.0337,1.0288,0.2834,4.7027,2.5856507007441683,0.4600105846283292,2.800497237748771,0.7937508936226376,15.3,5.68,91.15,236.55,23.19,17.65,15.35,52.39765922466366,2.894687906774925,70.0,0.04723505934024175,-0.08501504054890853,0.2645001997783005,0.10999999999999943,0.7889715456527422,206.0527,482.8103
000046.XSHE,-0.6505,1.5574,0.7041,-0.522,8.583190557147798,1.1903083678833801,31.565143461913216,1.318454106556965,75.44,-96.29,83.5,1.34,-63.23,-276.98,-4575.72,43.39034510325072,-0.23434884499496733,50.0,-0.0716781604107104,-0.09418856828805523,0.045020815754689664,0.030000000000000027,0.6021471680264933,77.3846,77.4234
000050.XSHE,14.2041,0.769,0.7304,12.3257,2.5658037709701156,0.9638604258406673,3.113492224119875,0.9552362672947889,13.87,0.91,-150.51,-3263.0,4.87,-84.06,-84.77,49.385939355486194,4.627320587420343,60.0,-0.1503310467559622,-0.3456978956170657,0.390733697722207,0.33999999999999986,0.61287041526557,224.273,232.0114
000060.XSHE,12.5512,1.2199,0.3124,8.8748,2.1757395228292946,0.4994254124247706,2.28446262858452,0.8430997136779284,5.21,2.29,101.46,29.81,61.78,23.26,19.57,49.43850823487492,2.9742564358910215,60.0,-0.03718468428465105,-0.09972895781464741,0.12508854705999273,0.08000000000000007,0.7894460972472072,156.5731,156.5872
000062.XSHE,14.639000000000001,2.1205,0.5334,9.5976,2.388557441882713,0.2916048616072101,2.3895953102327145,0.6258854109514737,10.78,4.36,98.45,136.99,26.19,-4.3,-2.65,54.12200703699752,6.162402669632916,65.0,0.2507451267288001,-0.099955568768162,0.7014013909939243,0.28000000000000114,0.6441324896649903,128.1666,128.3331
000089.XSHE,-35.109,1.1607,4.2481,96.1526,2.2697446928341893,0.9186075223053131,8.774995057413534,1.3393674913892468,-40.88,-45.59,102.81,-58.4,-17.65,-805.32,-657.26,50.86366052038874,4.421523946589916,45.0,-0.09646282096885361,-0.1974981090001861,0.20207057606266499,0.1800000000000006,0.8095380958483063,134.5287,134.5305
000090.XSHE,6.9259,1.2897,0.5778,8.3239,4.628270097077781,0.9184646848436337,3.3770106295232054,0.673437290202794,44.88,23.48,99.76,-193.72,-6.65,1.64,-1.65,52.872511127784925,-0.8173530336372288,60.0,0.19454142617527292,0.22019356165284473,-0.051304270955143616,0.3200000000000003,3.138501439914163,132.8394,132.8536
000156.XSHE,15.7139,1.0148,1.6465,-22.9567,1.6961515814330135,0.22918996578255127,3.699631223642264,0.6349049561917023,29.14,7.75,82.51,-644.79,19.11,12.49,11.22,53.220290132017965,5.121293800539067,65.0,-0.029247561493738417,-0.1600632655610605,0.2616314081346442,0.22999999999999954,0.6161034159262906,122.3873,144.8993
000158.XSHE,68.3189,1.5018,0.7987,-15.3979,2.5848892021767447,0.4289532629381155,9.230776070885403,0.7366016330666777,6.03,-5.32,168.18,713.01,36.97,-39.09,1.03,48.51576746145807,3.589277601090409,55.00000000000001,-0.09221701051319364,-0.21154979252976913,0.23866556403315098,0.22999999999999954,1.4793381024666241,89.8918,91.1212
