,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,8.5806,1.1056,2.4504,4.2986,2.3087138115798496,0.4648512881713997,1.3699888137343144,0.462743646893315,41.82,24.68,100.4,-63.17,87.61,164.37,159.89,50.40334079980761,1.8134149005899098,50.0,-0.031861289896640166,-0.05641815676602738,0.04911373373877442,0.08000000000000007,0.5542609815556293,70.5165,70.6047
000008.XSHE,27.2581,1.3236,3.364,-236.4766,1.4517793790012699,0.040620463561175685,7.0182153749172835,0.5388101040549814,51.53,13.94,87.1,51.55,12.13,25.68,29.38,42.30630176206338,-2.494654312188178,55.00000000000001,-0.04167286221542499,-0.023331304005277772,-0.03668311642029443,0.04999999999999982,0.6336550055135595,88.9663,95.3813
000009.XSHE,37.2356,2.1825,0.8478,16.6672,2.8739483779049864,0.6649169813075305,2.6606412365781997,0.6336811749811669,36.03,6.76,62.92,248.02,23.9,4244.52,449.03,45.14752566014998,-2.079722703639536,60.0,-0.009093986417085809,-0.0008221706939222681,-0.016543631446327083,0.09999999999999964,0.5220940898231234,115.999,117.6122
000012.XSHE,25.4817,1.4097,1.3298,-10.3694,1.8588543668617354,0.18395308280517653,3.906253168024559,1.4233142534274545,26.81,6.32,81.4,239.69,3.46,40.0,38.25,47.54982033153398,-2.0158827122785694,45.0,0.014931580019594826,0.05087422393998539,-0.07188528784078113,0.0600000000000005,0.30645335194094775,84.762,134.5849
000021.XSHE,41.3724,2.3156,1.1054,-24.4992,2.571209725332258,0.027541924192331035,7.768633926255439,0.9013112269611324,9.34,4.36,63.76,-636.28,-16.72,-43.92,-43.31,43.889001603385495,-6.621794567948043,40.0,-0.3080866457976974,-0.14632787135853276,-0.3235175488783293,0.5,2.5244063019586496,149.4306,149.6271
000025.XSHE,76.8699,7.9422,16.1109,158.9473,1.521928905545584,0.00518752732141402,3.2250647008402598,0.7154368625489964,23.44,13.86,92.92,167.94,59.1,132.23,127.58,44.38460597790109,-3.4874098593214358,45.0,-0.13847274608117743,0.05855084814835673,-0.39404718845906833,0.7100000000000009,0.9844855999180402,80.6374,88.4963
000027.XSHE,13.4599,1.0109,1.1045,29.0863,2.7884365778574027,1.1612482405802371,2.4233135904367056,0.8896304105747588,31.26,14.52,96.22,219.78,22.71,430.85,732.96,52.93223988642096,0.7534983853606252,55.00000000000001,0.04919612570970955,0.0451000830386269,0.008192085342165298,0.0699999999999994,0.15013067512878372,242.2304,242.2304
000028.XSHE,16.006,1.6016,0.397,25.3163,2.333910579537402,0.09335046528071038,2.4764152689185024,0.6546675212713368,10.22,2.63,97.45,-26.51,24.21,10.43,11.86,55.3107572733866,4.344573957489219,60.0,0.32426643208173545,-0.008915029944705097,0.6663629240528811,0.7800000000000011,0.5009625603043149,143.3473,199.4215
000031.XSHE,13.9049,1.7478,1.3007,4.303999999999999,4.742773049624363,1.523087346409612,3.9279801861882806,0.6463357286776862,43.45,18.73,-1.37,915.5,-4.85,48.29,60.99,62.219785869955544,3.6183068268629692,50.0,0.18748967743755252,0.22177550823405157,-0.0685716615929981,0.41000000000000014,1.4723653291265224,139.2939,301.5068
000039.XSHE,20.4484,1.0209,0.3938,-11.0503,3.0028691384453654,0.7125541695640053,9.376310803677358,0.8828128950196076,14.11,0.63,116.88,506.54,-18.86,-90.15,-92.23,43.293565077541096,-2.1427366289860075,40.0,-0.0672599484976919,-0.038602148793422726,-0.05731559940853835,0.05000000000000071,0.19196012036511742,147.6671,347.5654
