,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,14.267000000000001,2.3279,2.8699,7.2329,2.5303899659367985,0.43356435394086373,1.6939039861261374,0.5107088329750383,22.69,9.64,100.85,21.91,205.35,161.55,125.5,56.4018156791825,1.2779991754844149,65.0,0.14018723226424612,0.1378445202163475,0.004685424095797253,0.1200000000000001,1.0869920476763595,118.4843,118.9346
000012.XSHE,25.3767,2.4261,2.0799,36.9132,2.098082701317348,0.3284225440619752,8.313962891218427,2.1911979843347105,23.67,7.71,87.74,238.09,17.21,-15.78,-13.96,47.318398921760924,1.2813761628927418,55.00000000000001,-0.02811381010004599,-0.10952267198691136,0.16281772377373074,0.09999999999999964,0.7525008216878963,121.302,193.6288
000021.XSHE,70.0821,2.2401,0.8444,35.0446,2.372189880002809,0.04335272570675945,3.98448776059579,0.8588904656540463,6.14,3.53,17.3,89.63,-3.34,-50.61,-19.32,52.224208733694724,0.7416563658838133,40.0,0.08972824737334939,0.047254847907726785,0.08494679893124521,0.09999999999999964,0.32471432143568935,126.1105,126.2341
000025.XSHE,602.5667,17.0931,47.2302,-981.1259,1.292320111067211,0.03455906168203152,1.8798394285733657,0.7026420128780388,24.95,4.48,90.68,97.43,1.79,-40.06,-41.27,63.994524031819324,20.99194978851141,70.0,3.2159305909291547,1.2271786933993725,3.9775037950595644,2.8699999999999974,8.145821986201888,100.3143,153.8135
000027.XSHE,21.2561,1.2293,2.2493,124.1109,2.662399950338516,0.86730398904557,2.344770471651042,1.1912387764353891,21.84,4.2,93.51,864.28,26.93,-44.22,-50.29,52.47572737362475,1.1767072312179512,55.00000000000001,0.030681001325029378,-0.0010530442215863746,0.06346809109323151,0.03000000000000025,0.1548035567699048,266.8103,266.8103
000028.XSHE,28.7304,3.9707,0.8415,-2596.9457,2.336905244440886,0.028277756440943814,4.917726413302546,0.6798026084950255,10.41,2.89,99.52,-171.17,-0.87,4.92,7.27,63.68362503069882,4.2317394115450595,65.0,1.3484655821974911,0.9012129194167288,0.8945053255615247,0.9600000000000009,0.2461773831724712,248.9652,346.3547
000031.XSHE,20.0677,2.3622,0.8288,-4.6657,5.808494628543608,1.6198807561850543,3.7929269452073693,0.6505359280778549,52.77,13.18,75.14,-1068.18,-47.36,-33.65,-48.53,49.15924173346177,0.8058815212781181,50.0,-0.017564811776969336,-0.07850847582538309,0.12188732809682751,0.14000000000000057,0.4797279966596213,136.5731,136.57399999999998
000039.XSHE,84.0792,1.9299,0.9701,-349.9974,3.2459898863239256,0.9825622340534874,7.082787654840984,0.8761358771059962,18.33,4.21,88.82,12.07,40.95,41.97,28.12,62.13228107549149,4.6663759267335525,55.00000000000001,0.2758763219620457,0.1950389469648457,0.1616747499944,0.20999999999999908,1.2724168339872293,227.5546,537.1795
000049.XSHE,37.2534,8.6887,1.1203,70.391,2.737952411352792,1.1076989786387442e-05,4.74334070573148,0.742554289130702,9.83,3.91,100.43,252.18,50.4,88.43,81.08,48.05326846112096,-0.6288280930991978,55.00000000000001,-0.3155530455824831,-0.31949978523172196,0.007893479298477724,0.7600000000000016,1.0308324242272375,106.3368,106.3368
000050.XSHE,40.9715,2.0587,2.5761,-8.234,1.6253074190550625,0.22151393941477462,2.777422753500153,0.7723646843626154,23.05,7.76,51.42,-661.22,18.4,705.43,147.72,66.86882182456532,12.616426756985625,65.0,0.7712820002891831,0.3209581044069916,0.9006477917643831,0.8900000000000006,5.13477105969011,249.4003,288.20599999999996
000062.XSHE,42.9594,4.715,3.3135,-68.8428,1.7019526511161638,0.11708543998818337,3.4299479666135007,0.6925813300989109,19.65,6.48,96.89,338.88,22.5,23.38,36.3,43.87273397263563,-6.149609912804054,45.0,-0.4108714785370502,0.055067551478413995,-0.9318780600309284,0.3099999999999987,0.7533600013975266,176.9418,191.3653
000066.XSHE,195.96400000000003,4.0539,0.4842,-6.419,1.9469012454550765,0.3553975399688984,1.911124069089996,0.612918882586293,21.45,7.59,77.5,-280.84,-85.58,527.16,648.34,53.719927316065686,5.670883011559651,70.0,-0.04693152688466995,-0.21374479778704247,0.33362654180474505,0.45000000000000107,2.003550575376174,224.4416,265.2607
000078.XSHE,33.908,2.9265,1.0888,-37.8964,2.897426110532314,0.026500609739222032,13.063863554030215,0.756318568934086,12.29,3.01,100.31,-498.06,33.91,155.19,162.49,51.24570374647157,-0.18546619457090072,65.0,0.02716753213819434,0.03553283820436935,-0.016730612132350026,0.07000000000000028,0.2851265793831484,111.9563,159.6871
000089.XSHE,33.4583,1.7715,6.2834,-1694.7571,1.1737849884558331,0.0005629267297474832,5.874872702820847,0.571855330663581,27.64,19.73,97.39,94.89,2.11,8.73,8.18,54.16479294340707,-0.09520076160608983,40.0,0.10844863904905466,0.1304614947329808,-0.04402571136785227,0.14000000000000057,0.4842676837360761,191.7469,191.7469
000090.XSHE,20.1957,2.013,1.9559,-19.4738,3.051188531602471,0.6347539863907562,3.081274702234314,0.5668386268879859,39.92,14.09,96.05,-83.38,48.46,389.66,504.4,57.77650596958854,1.2388695315524767,60.0,0.13882776454380075,0.1450095634027807,-0.012363597717959918,0.1200000000000001,2.1900461337680257,85.8632,132.9542
000158.XSHE,55.1155,3.5071,1.8104,51.614,2.0626623224658043,0.2117030411311596,5.957170967052582,0.7417047494168275,6.76,-0.66,575.77,446.42,6.67,-311.52,53.04,55.243232609411585,1.8687232509852068,55.00000000000001,0.34152954003218383,0.35934966924842193,-0.0356402584324762,0.41000000000000014,5.323920379364519,123.3569,200.8879
000400.XSHE,20.5154,2.5478,1.8489,42.8469,1.8343695505641968,0.09285735046271601,5.815847546761026,0.47091243045350917,20.64,4.47,97.04,-1211.69,19.88,60.33,148.67,60.079497108960624,6.163753449861999,65.0,0.3212773036006027,0.0015916809442262994,0.6393712453127528,0.41000000000000014,0.692735584614847,181.0625,181.0956
000401.XSHE,42.4081,2.1473,1.6389,15.5184,3.817553446565011,0.8622142553650565,7.009693209922946,1.9960460215889042,21.38,-23.42,110.73,15.53,22.13,54.86,53.49,42.05120347593546,-4.199182460052009,35.0,-0.6351125015761756,-0.5651864970928708,-0.13985200896660954,0.3100000000000005,3.382477082727614,207.3265,207.3838
000417.XSHE,21.4884,1.7485,0.652,12.7785,2.235092139798577,0.13613728590040616,1.818228539197324,0.9314968262978791,18.23,4.09,92.13,72.27,4.5,6.26,15.17,53.076658851963586,2.191799764917377,55.00000000000001,0.013393980294774899,-0.06417801336058059,0.15514398731071097,0.07000000000000028,0.363943724573707,64.2666,64.3404
000418.XSHE,23.5771,4.6487,1.6639,16.8956,2.4947952189173193,0.002720551318613952,2.8139824672627505,0.6567436826704703,25.69,7.7,99.52,-42.0,34.21,19.88,21.43,50.25398454827133,-2.8179638156783717,45.0,0.3181502902085356,0.9731263176993609,-1.3099520549816506,1.0600000000000023,0.8424115637411177,205.1906,295.941
000426.XSHE,89.662,3.3977,15.0094,48.6184,1.9127096507352277,0.5876200769495278,2.39674021968928,1.4157190948373803,69.4,28.14,100.05,157.39,356.62,2446.32,1670.99,69.71967515137013,8.55342864065909,65.0,0.36085893930481205,0.20889711105709724,0.30392365649542963,0.3000000000000007,1.0336212143437657,103.5186,168.5388
000488.XSHE,10.565,1.581,1.031,47.7723,3.763616502352092,0.6188440289622973,21.37393933443205,1.2562594868910295,31.92,11.15,87.61,-245.34,26.7,77.69,78.99,67.39943325832442,6.7667003318424515,65.0,0.32449336527950035,0.20271010646270132,0.24356651763359805,0.15000000000000036,2.300715422794273,142.6213,249.7963
000501.XSHE,13.905,2.2298,0.8012,-36.0825,2.7533843386219568,0.3006405670493403,4.098264924675077,2.38477070311799,20.97,6.12,99.1,84.82,0.81,24.26,11.63,64.93290735921374,4.403474021026947,60.0,0.6154390710311013,0.48405027448926485,0.2627775930836729,0.5300000000000011,0.5207612901913218,123.3987,142.0284
000513.XSHE,34.9481,4.2707,3.6081,13.2888,1.5326682037256498,0.0148207792416171,1.2606126178540713,0.5576028935543612,65.62,14.06,86.67,82.17,21.8,30.39,20.53,66.58489503720783,3.736154736320052,40.0,0.7369604779573997,0.6923950568531966,0.08913084220840628,0.41000000000000014,0.9254318590010726,162.4813,289.8081
000517.XSHE,29.9016,3.6779,3.37,32.1606,2.3489431499859075,0.5063621246485731,2.665187206910869,0.4018552668614301,22.1,12.03,97.03,7.84,1139.73,6533.05,13199.24,47.689907029756554,0.7617265802485685,65.0,-0.018979594131671718,-0.052711531998414815,0.0674638757334862,0.11999999999999966,0.17942246178168378,141.1552,148.0524
000519.XSHE,152.4712,2.4047,4.7585,10.3296,1.3160200754146731,0.020175751037913803,1.0150407983176424,0.36139983318196395,17.63,-2.91,98.6,228.19,-9.95,-344.58,-505.05,46.569950571601694,2.445663381036844,75.0,-0.15612103517164932,-0.45010300496580535,0.5879639395883121,0.28000000000000114,1.5562878528393476,73.4413,176.8362
000528.XSHE,68.1238,1.0815,1.328,-5.7364,2.176196265128047,0.31300593167857155,2.413775426189162,0.6256333642970763,23.45,4.44,92.64,369.74,14.91,490.77,623.25,61.85661191756328,5.444333725880958,50.0,0.13416505254020183,0.03539997093387948,0.19753016321264472,0.10999999999999943,0.8753680461320112,97.2076,97.2209
000536.XSHE,41.1835,1.2353,3.6071,4.0659,1.4836003957341795,0.0077783550140157805,0.878022723278512,0.5148528977510627,21.12,5.08,76.48,-193.21,1.88,-15.89,-4.68,45.331964032501084,0.488864747419883,50.0,-0.05140108868897464,-0.116896380439429,0.13099058350090872,0.08000000000000007,0.26561645214404056,72.2369,160.7065
000541.XSHE,10.6867,2.2334,3.2592,29.256,1.1985877782155854,0.0433926310630889,0.5796489279266919,0.23615210067213277,24.03,11.14,99.68,-35.86,20.94,13.04,13.41,47.37838173571092,-0.7012622720897714,45.0,-0.01643080426872956,-0.029715775238007794,0.02656994193855647,0.0600000000000005,0.36558330107365733,88.81700000000001,115.8913
000543.XSHE,20.7801,0.9468,0.9581,65.4249,1.8058040828897548,0.40914988169635574,7.090175670724667,2.250794452464484,1.03,-2.96,104.36,-332.8,11.14,-111.94,-114.22,51.144252169001916,2.1077283372365305,50.0,0.028859023631900627,-0.05008154424367725,0.15788113575115575,0.03000000000000025,0.23016087226710696,104.3801,104.3801
000547.XSHE,58.2346,2.8352,7.0952,-25.0593,1.2328956503704787,0.08479675527534608,0.4414619980115241,0.21544532297009655,42.55,17.39,86.15,-345.98,17.96,5.65,19.2,45.26560244236188,2.620304871973696,70.0,-0.1878723358942409,-0.47923777260091455,0.5827308734133473,0.15000000000000036,0.7613824591197604,94.1804,149.3962
000552.XSHE,28.5748,1.2596,2.5612,32.2764,1.5016851622990708,0.001285051384705429,1.4167517087419974,0.6761698768587745,27.03,10.68,99.07,85.0,23.89,82.5,121.49,55.50228930141188,3.1078610603290664,50.0,0.023650552390324986,-0.013931011163970317,0.0751631271085906,0.04999999999999982,0.7305373116810503,55.6006,81.6449
000563.XSHE,32.6983,2.0539,17.5884,-20.3485,1.3222664828085873,6.911726328436135e-05,6.278921280349492,1.597453714373355,,48.81,99.12,139.15,-30.28,-18.33,-18.37,49.315804028993796,5.3561568194367695,55.00000000000001,-0.029981930995755413,-0.18710651591619276,0.3142491698408747,0.07999999999999918,0.8372980359832198,147.9583,159.7784
000566.XSHE,103.1342,3.2239,11.315,15.3251,1.7958314254794483,0.17188669196087408,2.0165641756955823,0.5280778052639603,53.39,15.68,84.38,-97.43,5.63,17.93,6.14,47.18040074176281,-0.23954872111894254,50.0,-0.054802944068873316,-0.05228210495357491,-0.005041678230596813,0.09999999999999964,0.26723042255341384,131.0998,177.1509
000572.XSHE,43.1553,1.1262,0.6192,-8.0709,1.834664415530791,0.02107744800081316,4.283196383297187,1.3273236375477564,14.18,2.08,92.13,-98.42,-13.06,53.17,55.97,47.58460869295039,0.30070811911922185,45.0,-0.037432393690281174,-0.06333114061676928,0.05179749385297622,0.07000000000000028,0.44792008852593956,84.8951,85.0277
000581.XSHE,13.6644,1.9319,3.557,123.5756,1.294635191212925,0.04993989472675064,2.9307180519655347,0.3284615289584496,19.89,27.18,88.94,39.45,60.26,60.21,59.55,64.66909288571794,8.518017753218492,70.0,0.8954210472673303,0.38883131627550815,1.0131794619836443,0.45000000000000284,2.1252345687426084,216.6514,261.3182
000587.XSHE,15.9382,1.8505,1.5058,28.4727,4.004853061302068,1.1025909938070708,12.591152109917354,1.2556937005392315,7.6,4.05,78.25,254.3,-1.97,-43.82,-29.03,50.61801664477007,-0.3914158455931844,45.0,0.0350903451641571,0.047815841171570145,-0.02545099201482609,0.05999999999999961,0.8011627694689167,85.8413,158.2193
000592.XSHE,1691.3128,3.3884,14.4386,-136.321,1.2028456305718325,0.04915564403497928,2.1963003832353247,0.17412680115321666,9.57,-16.67,133.68,407.06,-30.57,-223.89,-609.14,51.0319321668776,2.137107965584218,60.0,0.05765306357389388,-0.010557105916220347,0.13642033898022846,0.08000000000000007,0.5394956258253057,105.6155,106.6343
000596.XSHE,28.7204,4.2893,4.0428,-126.102,1.6261865184605169,0.023962263573714646,3.7024202096556613,0.6036383825740432,77.65,19.28,87.45,136.69,17.88,17.7,21.77,55.04077685425385,2.180272907813536,50.0,0.8664277377871628,0.47618994283902516,0.7804755898962752,0.6299999999999955,0.30753693702900015,195.4436,256.5842
000598.XSHE,19.762999999999998,1.8319,5.3781,-28.5225,1.8311712594179992,0.41386355321600604,2.1974439153724705,1.3100116067386096,41.14,25.65,100.03,105.57,8.65,-0.36,-11.12,50.89177192471897,0.7627458851866773,45.0,0.0037198488215599568,-0.020518348384180297,0.04847639441148051,0.04999999999999982,0.3819385825391761,167.8255,167.8255
000600.XSHE,21.4612,1.9192,2.2794,63.2789,2.1545789212208044,0.5860866009466073,4.3697620412486575,1.5809647198162478,19.35,10.81,97.72,-81.03,10.2,-65.42,-65.16,46.03911439900224,-7.438697712755009,45.0,0.08561442785555506,0.3170257574271582,-0.4628226591432063,0.6300000000000008,6.369300686456797,133.7484,219.8326
000612.XSHE,60.0538,2.1027,2.4289,-31.9002,1.594043642836867,0.28064418933003965,7.000840558160689,1.1143163833470273,4.43,3.01,86.08,2444.9,2.49,127.48,206.48,46.747102335867616,1.7532252729076874,55.00000000000001,-0.058474207037600756,-0.20423606414218332,0.2915237142091651,0.1200000000000001,0.3405448833004925,80.5896,95.9721
000616.XSHE,-16.0028,1.5314,36.8576,6.4475,2.2491849033672713,1.1452397016364635,0.16518322106774652,0.06492787632224042,47.21,450.79,-116.64,248.38,-92.05,3046.31,1050.2,42.22141758691812,-2.1949277834641348,50.0,-0.08323898487712622,-0.08506244604301456,0.0036469223317766863,0.07000000000000028,0.5688841067167019,61.4994,61.5001
000620.XSHE,25.7173,2.1706,1.7909,7.8463,6.246119981681832,2.787066065247182,3.9445460465904594,0.5554102466246785,26.18,7.19,-43.63,1206.45,1.66,63.35,8.35,42.49201263168544,-1.7964071856287442,30.0,-0.09344968227311057,-0.08439203737972657,-0.01811528978676799,0.0600000000000005,0.11141315426880817,130.6069,134.8547
000636.XSHE,56.1011,1.6839,2.6789,-13.0015,1.4574867570340895,0.07288342793062458,2.0251023475410106,0.603709382386656,21.98,5.01,86.16,-124.54,12.55,2.29,-3.35,50.732390619281865,3.600434866022887,65.0,0.08115539444047482,-0.10773928281924297,0.37778935451943557,0.16999999999999993,1.213707935492741,69.1478,76.1843
000652.XSHE,32.4117,2.2362,0.4732,-9.6306,7.591963421409874,2.3562350477041485,15.14257369269889,0.7195616251920367,2.44,-1.28,97.94,178.94,37.44,-233.74,-305.36,40.62081973116569,-2.940336854125029,45.0,-0.20376729826844375,-0.22030269561209045,0.0330707946872934,0.08000000000000007,0.8128036678519048,77.6807,78.2054
000661.XSHE,43.4133,5.4316,7.3321,50.4537,1.4248095890385033,0.034615564641532745,1.3992831962871075,0.37720885469040794,87.59,29.19,99.45,-0.23,15.26,25.94,27.09,68.20321689920983,4.308240416969048,65.0,2.3989141472381803,2.0525248023584695,0.6927786897594217,1.0799999999999983,0.5842021265302746,219.5331,219.6319
000667.XSHE,13.1295,1.3035,1.756,4.7007,2.654888773958128,0.6843147039661086,2.1985874216555,0.3904146019791771,38.94,16.88,99.81,-622.4,-43.44,-16.49,-19.15,45.55205096624096,-2.0077914294276478,25.0,-0.02005421630943305,-0.015060553164985968,-0.00998732628889416,0.029999999999999805,0.46439300256382926,84.0713,84.7225
000669.XSHE,46.0952,2.1917,3.4995,-60.8033,2.826301980424909,0.726820167000476,5.347826138835995,2.1552910207371823,32.59,14.19,98.23,76.04,7.38,4.49,7.58,69.6281479334991,11.723120961096427,60.0,0.3308139575489708,0.10853420408837386,0.4445595069211939,1.1400000000000006,3.271628162878813,86.7568,88.1129
000680.XSHE,151.5792,2.0819,1.4112,36.7852,2.7518676146503656,0.19521129270267237,6.106252446348051,0.9575075889971042,14.96,0.96,78.21,-182.96,31.5,135.77,73.25,46.243526345690746,1.3719512195121963,50.0,-0.07534160465594653,-0.16419226801937836,0.17770132672686367,0.07000000000000028,1.1405842402985287,57.6039,67.6229
000681.XSHE,50.2708,4.7177,14.6731,-45.1941,1.4813302315717436,0.2566056636206344,1.4345401212685398,0.5284648044111581,64.57,25.73,100.0,-45.65,12.16,23.3,26.99,40.400422375345194,-2.6762463527123317,45.0,-0.3280213624679469,-0.3464326478002934,0.03682257066469308,0.2400000000000002,0.4849493459916006,43.828,109.7104
000685.XSHE,16.1205,1.3875,10.9381,-27.3481,1.290631272904655,0.09012155663655556,4.063411413181143,1.2512836679493324,29.96,75.7,97.94,493.77,4.48,21.07,18.13,53.06417612284859,0.682402953350486,45.0,0.0498513850472424,0.03153437704613312,0.036634016002218564,0.08000000000000007,0.42152455404588535,117.2765,161.5247
000690.XSHE,24.0776,1.5732,3.8095,5.6787,1.9094585506290613,0.8157352029878925,0.25810097376150287,0.18061097001456364,21.14,4.06,4.23,1618.5,-16.12,-82.31,-83.63,41.701762717148256,0.11419870574798895,50.0,-0.06338970474891514,-0.17356195935924928,0.22034450922066828,0.0699999999999994,0.44346605850716225,121.9439,130.1181
000697.XSHE,-228.9437,8.1478,905.3895,73.9405,1.0916447114510175,0.018464924672682705,0.20875434204934193,0.17382996045072735,,,107.75,76.14,,-170.06,-182.88,44.717752047558726,-2.305159165751907,50.0,-0.09898544146329158,-0.012560905530994983,-0.1728490718645932,0.370000000000001,0.4284740480845068,92.9611,114.5665
