,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,44.0066,2.6489999999999996,4.5893,13.2649,2.957060963459212,0.96834090859796,29.933263556743942,0.40854103509808326,41.21,11.54,97.7,652.89,-23.24,1.65,-3.05,57.771969859110186,0.6725970926448122,60.0,0.17719996672155247,0.23599652019483597,-0.117593106946567,0.28000000000000025,2.048519092038435,114.3379,114.7496
000008.XSHE,165.3128,4.629,18.4526,34.9915,1.2146962861975024,0.009785123516036125,-18.088841433448565,0.3625852996424718,49.3,7.55,104.39,-208.5,50.55,32.03,46.33,38.83499944173228,-2.303081291408134,45.0,-0.3259172469650782,-0.32458258500710657,-0.0026693239159432114,0.14000000000000057,0.5455818258744243,141.2718,260.6035
000012.XSHE,28.4639,3.2677,3.0249,113.9982,2.1271049721218986,0.35848987725885245,38.28611227346221,2.6280323636387166,28.03,11.43,88.31,240.2,27.74,250.39,99.16,54.68995477286537,0.9192779977185712,65.0,0.15474860765676013,0.18658590854624166,-0.06367460177896306,0.13999999999999968,1.2766754635589104,158.4447,252.1533
000021.XSHE,61.5649,3.0538,1.0759,52.498000000000005,1.9679730511654165,0.02575476395524101,51.811942153699846,0.7615427875822874,5.3,2.02,85.86,-149.67,5.33,13.95,-20.27,52.94708308662553,0.3771395416304175,65.0,0.13322951983987252,0.20389985519121953,-0.14134067070269402,0.20000000000000107,1.040271097854465,161.5326,161.6914
000028.XSHE,27.7798,4.3232,0.9333,29.1384,2.4123403822461564,0.03903173986794277,14.70951291162685,0.650759948027437,7.32,4.97,63.27,229.46,7.37,72.41,76.88,54.38927016708467,0.7725076945027574,50.0,0.2143149188525939,0.4741972026699667,-0.5197645676347455,1.3299999999999983,0.8163367949829697,163.7031,254.4951
000030.XSHE,19.0312,2.2835,2.3151,105.566,1.5475212798520357,0.16093631489301702,-428.08655426882723,0.530610450939606,17.1,14.83,95.86,172.94,30.68,52.07,61.71,66.83459324763008,10.40535858644185,60.0,0.18607372551921753,0.10197661393528232,0.16819422316787042,0.17999999999999972,1.5221351839808783,107.1374,111.0903
000031.XSHE,26.6247,3.3471,1.1135,6.4928,5.4001926506384805,1.8816968876508338,94.27692738742049,0.5187557741718516,29.15,2.49,71.12,2040.11,33.73,-49.69,-26.75,51.31499406086747,-1.2207527975584864,35.0,0.07372961569088332,0.16319929937880864,-0.17893936737585064,0.3699999999999992,1.862435927769736,186.9948,186.9957
000049.XSHE,42.7287,8.241,1.0506,111.7887,2.2102119064887593,0.0004146545933342295,-9.873556883489194,0.6550913725624865,9.48,2.85,91.15,238.6,-24.95,-41.18,-44.98,50.75330266953419,1.8248256500523505,60.0,0.20448174186948265,-0.09006599922886487,0.589095482196695,0.6799999999999997,1.8784577973336267,80.2503,80.2503
000050.XSHE,47.3104,1.9699,2.5662,17.6105,1.4587103259163072,0.18311312039814498,-4.303567622629972,0.4152348231713331,20.27,6.9,37.17,-702.97,-6.62,419.35,31.1,46.41073353062246,0.32424184627119873,65.0,-0.33123888080771025,-0.43133179106410585,0.2001858205127912,0.40000000000000213,1.4875352778281867,178.9958,265.9285
000062.XSHE,53.8597,4.973,4.9229,-1513.7677,1.5958740246364578,0.11543285854617567,-6.898953630985193,0.6405781200469691,19.11,5.83,97.99,-170.09,289.87,-23.69,-36.94,45.34003621971546,-1.072514807107403,55.00000000000001,-0.2088793716673738,-0.17425161731927638,-0.06925550869619485,0.21000000000000085,0.46496693756031077,168.4048,182.1325
