,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,38.0031,2.2586,3.7886,37.6729,2.8126850664188447,0.9826700087164312,2.1549711081537457,0.36233863445294245,44.31,13.05,99.83,829.92,-72.47,-79.26,-76.28,48.126238593523745,-1.8691588785046815,55.00000000000001,0.023651011463536875,0.05687856939359808,-0.06645511586012241,0.1299999999999999,0.8497150121841106,99.5818,100.3046
000008.XSHE,196.4184,4.9415,21.6613,49.1545,1.2024601998937898,0.00973972805087143,1.0474114398477457,0.3521118290571123,47.9,5.41,64.97,-572.11,-7.86,-110.7,-79.55,38.28943349612721,-5.155829165063499,45.0,-0.26760597296235034,-0.17740358740943457,-0.18040477110583153,0.2599999999999998,0.4236674983787402,150.2083,276.5982
000012.XSHE,30.1004,2.7849,2.8691,203.6955,1.8822725589669684,0.32030379598571695,18.567176630300523,2.433855597499193,26.3,10.51,93.78,155.72,26.65,201.45,128.07,43.17416792172983,-4.991150442477901,45.0,-0.03773808212753682,0.06560512089932867,-0.20668640605373098,0.08999999999999986,0.6506822965042306,141.3614,224.9664
000021.XSHE,59.9517,3.1601,1.1336,343.9909,2.225085947276965,0.02300484267754932,4.1786668673704535,0.8020346120563852,5.08,4.22,22.85,231.43,-12.28,203.32,189.64,63.09659982439831,4.132549850688778,50.0,0.5841820098239197,0.5701223920838421,0.028119235480155158,0.6300000000000008,3.6543569983159547,168.2937,168.4592
000028.XSHE,34.2197,4.6211,0.9752,43.519,2.4555829114402985,0.05518877866989721,5.496923483000285,0.6635684078826106,7.57,2.91,94.18,-40.93,12.65,1.55,1.42,62.67050683893479,5.829596412556072,60.0,1.5773637671704748,0.9970177382678228,1.160692057805304,2.510000000000005,1.4675887024319265,168.0185,261.2038
000030.XSHE,19.9532,2.0505,2.2308,36.5833,1.517705944909122,0.15142348596592287,2.045322677910786,0.5231967798794225,18.09,12.17,95.65,109.78,10.33,-12.5,-8.42,57.17916996653176,4.197169350902873,60.0,0.15675573871395976,0.09257077936537046,0.1283699186971786,0.16999999999999993,0.7916951335331049,95.7875,99.3217
000031.XSHE,21.0216,2.8636,1.1019,2.7917,4.997465176359875,1.9404350180665666,2.0251451655829413,0.4571701794634376,35.78,14.09,98.09,-54.55,390.06,458.06,690.82,47.3257097990362,-2.9988893002591643,50.0,0.14926262014014213,0.18651024460554463,-0.074495248930805,0.370000000000001,1.447481246084832,176.6563,176.6575
000049.XSHE,36.2633,7.8458,0.9364,84.6019,2.1736225325881953,4.465474227908426e-05,3.5011821873297633,0.6360072219427599,9.73,3.25,92.45,-208.45,-16.59,-34.9,-38.66,38.04766865007086,-7.24030278407389,35.0,-0.5893493153186533,-0.11404914096043586,-0.950600348716435,0.3200000000000003,1.35456215477814,76.1454,76.1454
000050.XSHE,52.3726,2.0233,2.5653,8.8912,1.5187671430191327,0.19251681356669803,0.7877163097188065,0.44612290016530265,19.51,3.71,-22.95,4257.29,0.46,-412.94,-27.45,42.16822874926798,-7.68774116948652,55.00000000000001,-0.11329758632626863,0.2632407120819772,-0.7530765968164916,0.7000000000000028,2.270119871746138,182.0157,270.4121
000062.XSHE,48.4353,5.0622,6.6494,36.0737,1.579827932600143,0.17688457404959065,1.5074576536109576,0.5520352195620695,21.12,5.82,98.31,12.25,274.69,24.37,18.32,45.2839888771715,-5.270139893873606,45.0,0.10140040861078603,0.32673823928577517,-0.4506756613499783,0.34999999999999964,0.8459967944922827,171.2727,185.2341
000078.XSHE,36.9193,9.6402,1.5522,39.4328,6.068032265643931,0.0834304797383325,8.63811224943602,0.9239962510385844,12.35,1.54,91.87,-285.51,17.0,14.58,7.38,35.73071546996887,-8.251825320292054,35.0,-0.1725923244363896,-0.028013007673291863,-0.2891586335261955,0.16999999999999993,1.322567446973741,124.7325,179.6253
000088.XSHE,30.7418,2.4,53.9043,104.1548,1.2796319474032798,0.24056560140828456,0.6463680101022179,0.1579846773235894,56.29,133.94,100.0,-56.09,-0.48,5.34,3.76,53.864966136034084,-1.0458567980691935,50.0,0.11053183741043604,0.16021873916912746,-0.09937380351738284,0.21999999999999975,0.36326134788118586,134.0081,134.0118
000090.XSHE,27.1473,1.765,1.649,6.167000000000001,2.632538954181234,0.28212855212071664,2.168753719060733,0.6181248026270789,21.3,3.46,96.77,-275.08,5.85,8.81,-11.0,45.84404225796277,-2.608279492701582,60.0,0.015220343903566302,0.02815104494335344,-0.025861402079574276,0.10000000000000053,1.075421934942462,67.9943,105.2853
