,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,13.4735,2.1985,2.7103,6.8306,2.5303899659367985,0.43356435394086373,1.6939039861261374,0.5107088329750383,22.69,9.64,100.85,21.91,205.35,161.55,125.5,44.23201017585855,-2.890502634201912,45.0,-0.1513937630771096,-0.0676083440831325,-0.16757083798795422,0.16000000000000014,1.1176758116226266,111.8943,112.3196
000012.XSHE,27.0903,2.59,2.2204,39.4058,2.098082701317348,0.3284225440619752,8.313962891218427,2.1911979843347105,23.67,7.71,87.74,238.09,17.21,-15.78,-13.96,28.472614010714985,-9.164639091646405,30.0,-0.292960731438642,-0.1457747137120812,-0.29437203545312157,0.13999999999999968,1.2942805015269718,129.4928,206.7034
000021.XSHE,54.6859,2.2299,0.7781,-9.8077,2.211939771967782,0.0366622041406893,-8.569915222880871,0.8566435874489503,6.39,-1.73,19.18,-449.19,8.43,-382.48,-292.94,25.285556234039593,-10.41046995835811,35.0,-0.6070324595088525,-0.35277370980646205,-0.508517499404781,0.16000000000000014,0.34919053138638567,117.1446,117.2594
000025.XSHE,479.9338,13.6143,37.618,-781.4495,1.292320111067211,0.03455906168203152,1.8798394285733657,0.7026420128780388,24.95,4.48,90.68,97.43,1.79,-40.06,-41.27,28.216394393829415,-10.15774074545223,40.0,-2.2539267225229622,-1.5357944619185788,-1.4362645212087668,0.7699999999999996,0.7786876114081998,79.8986,122.5097
000028.XSHE,27.475,3.8883,0.7904,33.0446,2.3909351123444167,0.029510458772201598,11.493405221562298,0.6862160103658924,15.45,2.73,55.15,156.47,9.3,29.22,23.38,55.02460491403254,0.6670481944665811,45.0,1.0585803900188537,1.066257439921163,-0.01535409980461866,1.3400000000000034,0.22661569210587146,234.3473,326.0187
000031.XSHE,23.0525,2.7135,0.9521,-5.3597,5.808494628543608,1.6198807561850543,3.7929269452073693,0.6505359280778549,52.77,13.18,75.14,-1068.18,-47.36,-33.65,-48.53,52.48929785553009,1.2878740745349389,50.0,0.10067392289604804,0.061934423854700944,0.07747899808269419,0.19000000000000128,1.0247171664023906,156.8868,156.8878
000049.XSHE,40.4316,9.43,1.2159,76.3962,2.737952411352792,1.1076989786387442e-05,4.74334070573148,0.742554289130702,9.83,3.91,100.43,252.18,50.4,88.43,81.08,64.34069480695005,6.969100346583769,60.0,1.2564554637538592,1.0003927188892219,0.5121254897292746,1.0599999999999952,1.6120477205497008,115.4086,115.4086
000050.XSHE,34.3188,1.7244,2.1578,-6.8971,1.6253074190550625,0.22151393941477462,2.777422753500153,0.7723646843626154,23.05,7.76,51.42,-661.22,18.4,705.43,147.72,46.96608248583451,2.534208750076703,35.0,-0.6474342429984752,-0.8309381673161271,0.3670078486353039,0.5300000000000011,2.1648240397896568,208.9046,241.4093
000062.XSHE,38.2635,4.1996,2.9513,-61.3176,1.7019526511161638,0.11708543998818337,3.4299479666135007,0.6925813300989109,19.65,6.48,96.89,338.88,22.5,23.38,36.3,35.29705695200587,-6.985719799305268,40.0,-0.7680574745465112,-0.4789021149621929,-0.5783107191686365,0.14999999999999858,0.2574520612681137,157.6002,170.4472
000066.XSHE,857.9677,10.2653,0.4114,-117.2253,4.455849268139919,0.44493148881659017,181.05960335736245,0.8624853640768106,8.38,0.76,80.59,536.65,-5.33,327.64,184.37,41.56111402006054,-2.2811504932922753,30.0,-0.43392363514024623,-0.3310726801830162,-0.20570190991446002,0.2900000000000009,0.9422772365364629,240.6333,284.3971
