,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,48.9094,4.5334,1.6488,-137.0031,2.7107349764773234,0.45303606121633355,3.353217033511381,0.6942167381059624,21.81,7.24,88.34,46.12,80.88,-25.83,-24.63,50.01000138477565,-5.831174231519678,55.00000000000001,0.3081122865962076,0.7287509366931777,-0.8412773001939402,0.8500000000000014,3.5960461133094226,376.5911,380.69199999999995
000012.XSHE,16.9959,1.6942,1.4794,16.4606,1.8326389273402448,0.31780140334839807,2.2042015247983224,0.8118210175426697,29.25,16.63,89.29,125.24,3.48,-23.01,-21.46,46.47197350087875,-3.070944143869532,40.0,-0.07036746028401808,0.002984612291790133,-0.14670414515161642,0.17999999999999972,1.9307189026582037,127.5817,200.2091
000021.XSHE,19.8582,1.8738,1.1827,-14.062000000000001,2.457217858877275,0.20842352628335692,5.863102832888154,0.8074849593361667,11.08,5.43,117.17,159.95,-5.51,83.34,134.66,47.657518644743625,-6.283856988082349,55.00000000000001,0.13271717364886193,0.4517231268646968,-0.6380119064316697,0.4300000000000015,0.854298759723986,190.1638,190.2356
000027.XSHE,24.4085,1.0796,0.8875,6.8185,2.6261616724196113,1.0960263979860572,1.9247085594275113,0.8400749519077895,16.35,6.79,90.44,688.58,12.59,-47.0,-55.87,47.852151834945175,-0.7171314741035845,65.0,0.06305174618827358,0.04644880443555707,0.03320588350543302,0.20000000000000018,0.38038721482840926,303.0457,303.0457
000028.XSHE,9.9881,0.8263,0.1777,-48.9725,2.480766012853436,0.130048325120817,4.74146523674301,0.7157793127659847,11.95,2.63,97.34,198.69,10.9,-1.28,-3.56,55.00273894935146,1.7071955803106738,60.0,0.11155800133279925,0.01620828606023452,0.19069943054512944,0.5,1.0136271873424683,108.8859,126.7684
000031.XSHE,-36.1336,0.8111,0.3509,-57.053000000000004,4.1998991604702125,1.1184400017086567,4.23046702798623,0.6676988522063059,30.37,3.91,92.3,-4.2,-7.3,-42.53,-60.31,49.049837120727574,1.7483519633132687,55.00000000000001,-0.021201828432302783,-0.05743533870241749,0.07246702054022941,0.11000000000000032,0.3572089193703676,142.1025,152.1641
000039.XSHE,8.9136,0.9653,0.2689,4.4218,2.609628199416596,0.4427757942100367,3.1711101201189136,0.776189130514809,15.01,3.32,137.27,-93.22,-17.49,-62.37,-63.13,42.50571504769558,-3.969891950952996,45.0,-0.09842952008832029,-0.02044187394329294,-0.1559752922900547,0.20000000000000018,0.9523748579728707,186.6441,437.3334
000050.XSHE,16.7834,0.7663,0.7557,5.9473,2.6403342612898144,1.0356607419103552,2.078989656848013,0.8564175848782974,15.22,4.12,-40.43,-2141.13,-8.54,-68.61,-57.01,42.155572513054054,-5.548051428285549,40.0,-0.07270155742673623,0.08988656340581844,-0.32517624166510933,0.33999999999999986,0.4825356557804479,224.2733,232.0114
000060.XSHE,12.1385,1.196,0.2736,10.0296,2.0348284802226235,0.47037802881796,2.4449284227058237,0.7899915075768532,4.47,2.48,93.83,65.51,91.75,16.75,27.44,49.24774471408651,-0.6325474410580963,55.00000000000001,0.02167647903381109,0.021954914437947847,-0.0005568708082735116,0.1299999999999999,1.3482496844408387,164.8142,164.8256
000062.XSHE,14.2154,2.1287,0.5298,11.6189,2.340914294231059,0.2666798038007574,2.423095860828106,0.6231267160193885,10.18,4.64,105.47,116.5,37.87,15.76,36.95,55.93564658124115,3.0869896832724284,60.0,0.3784632980406428,0.23368780374488812,0.2895509885915094,0.6400000000000006,1.6292494685677417,137.9847,138.1646
