,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,58.0436,6.6525,3.6958,206.106,2.3742951066295994,0.4917316972205559,2.287744890946437,0.5665282482530568,32.67,9.56,64.29,58.73,128.15,139.22,209.69,78.71110669696981,26.06674529938251,75.0,2.617555869421208,1.8654093142068313,1.5042931104287538,1.4599999999999973,3.319404657197294,466.1463,471.2224
000012.XSHE,25.3311,2.915,2.6326,-17.2216,1.6339479430767607,0.30890456261884536,1.805779447279855,0.7132473284652692,37.31,19.23,99.92,48.71,73.41,366.72,416.44,59.49113614711018,2.3912356473190806,50.0,0.38880837154265,0.43758810773086676,-0.09755947237643348,0.33000000000000007,1.5935881938869298,200.4991,314.4389
000021.XSHE,30.6078,3.8425,1.9307,71.7505,2.563874010595513,0.3038626305192806,8.339890307406813,0.7737767854529275,7.78,6.02,32.0,137.45,15.17,111.86,122.22,57.46668251899432,6.213729653220143,50.0,0.36382774116919236,0.10722584894528306,0.5132037844478186,0.8800000000000026,3.57249856283665,281.4848,298.6965
000027.XSHE,10.2761,1.6008,1.9323,-19.0322,2.6567195745053427,1.1704469007811136,1.6788530217748225,0.8396060350077083,26.58,9.92,106.26,115.56,59.34,107.04,138.36,43.79445847852039,-8.241469816272968,45.0,-0.1639503846215895,0.04959958771403909,-0.4270999446712572,0.34999999999999964,1.6002263077904082,436.2527,436.2527
000028.XSHE,10.9322,1.1347,0.2577,-10.1038,2.4831026657100956,0.1376186233611859,4.372235111188874,0.7231081910877791,11.15,2.43,97.81,-79.31,25.15,26.44,32.02,41.994927834288035,-0.32598681879385694,35.0,-0.4303901443872391,-0.5143007093897449,0.16782113000501164,0.28999999999999915,0.34523141581083316,139.1504,162.0033
000031.XSHE,-50.2195,0.8289,0.387,-25.8836,4.431896176934424,1.3232360665405172,2.98387307769637,0.6339080862357575,30.29,7.11,100.9,-195.79,26.24,-1.44,6.07,36.74167940333349,-4.635761589403957,30.0,-0.07866568152898124,-0.042072293896546334,-0.0731867752648698,0.06999999999999984,0.38177961155061696,68.0669,154.3073
000039.XSHE,8.7162,1.5925,0.6098,19.0353,2.75480181773111,0.5820106717146626,4.405148396542773,0.886449375685875,15.62,6.06,92.38,150.35,82.08,481.78,355.68,65.23308453819736,9.020885794697072,65.0,0.5269286920916461,0.27259866667085375,0.5086600508415846,0.4900000000000002,1.4652786716693,278.9305,653.5735
000046.XSHE,-2.5708,0.7237,0.6665,4.3539,4.979368199249731,0.8872957185505641,6.217894228101319,0.8496610158142639,79.55,-0.57,97.16,323.13,165.94,322.06,85.29,26.811981228464216,-14.418604651162784,30.0,-0.1367943550876367,-0.05649289462679188,-0.16060292092168965,0.10999999999999988,0.8198350454786241,119.4578,119.5126
000050.XSHE,20.6003,1.0231,1.1263,36.6144,2.2208142747811412,0.693780910406702,4.543910517393707,1.1931470087337648,16.57,6.27,65.3,160.26,26.06,76.17,72.09,53.521053124605125,1.078604667941283,55.00000000000001,0.1250070515779953,0.06051033919555911,0.12899342476487238,0.21999999999999886,0.5513833496867092,295.7491,348.5086
000060.XSHE,14.5468,1.3507,0.4844,42.397,1.9587540678798834,0.5542089686545154,2.249880583016795,0.5653920548196245,5.79,3.09,84.97,119.85,50.52,116.06,94.91,46.52932285101728,-0.7546306883146664,45.0,-0.07880233242376988,-0.06754701061232686,-0.022510643622886045,0.13000000000000078,0.6706136238703843,161.3122,161.3615
000061.XSHE,27.8917,1.7142,2.7898,48.3488,2.8476756477536975,0.768732406974601,4.533244219572768,2.021394296035689,33.19,10.7,83.37,112.9,25.59,5.53,19.4,40.57841882951677,-2.0953757225433467,45.0,-0.062332469679466485,-0.052899290401570105,-0.01886635855579276,0.10999999999999943,0.23275895215874584,93.6524,93.6724
