,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,8.5034,1.0174,1.8399,4.1753,2.3087138115798496,0.4648512881713997,1.3699888137343144,0.462743646893315,41.82,24.68,100.4,-63.17,87.61,164.37,159.89,39.04463622319255,-5.536440412887087,50.0,-0.017459491020743734,0.044717584195999895,-0.12435415043348726,0.20000000000000018,0.9816533221536126,68.494,68.5797
000008.XSHE,27.1786,1.3198,3.3541,-235.7872,1.4517793790012699,0.040620463561175685,7.0182153749172835,0.5388101040549814,51.53,13.94,87.1,51.55,12.13,25.68,29.38,38.07735696960617,-6.5881386111491445,40.0,-0.04203737233315774,0.024155169839296373,-0.13238508434490823,0.1200000000000001,0.9544337085481566,91.1532,95.1032
000009.XSHE,52.9137,3.1014,1.2047,23.685,2.8739483779049864,0.6649169813075305,2.6606412365781997,0.6336811749811669,36.03,6.76,62.92,248.02,23.9,4244.52,449.03,60.734002742339435,-1.8020769700672008,35.0,0.4270717148749714,0.5725811500032985,-0.29101887025665407,0.45999999999999996,4.62831111428352,164.8406,167.1331
000012.XSHE,27.0706,1.4976,1.4128,-11.015999999999998,1.8588543668617354,0.18395308280517653,3.906253168024559,1.4233142534274545,26.81,6.32,81.4,239.69,3.46,40.0,38.25,43.73283027202102,-6.773169931064666,45.0,0.016671291508006725,0.10924368760263958,-0.18514479218926572,0.20000000000000018,1.0786586499249902,90.0474,142.977
000021.XSHE,60.6551,3.3949,1.6206,-35.9177,2.571209725332258,0.027541924192331035,7.768633926255439,0.9013112269611324,9.34,4.36,63.76,-636.28,-16.72,-43.92,-43.31,65.41265405679303,6.292986134098342,65.0,1.103334135850595,1.1188641753939605,-0.03106007908673103,1.4000000000000004,6.979734227504844,219.0767,219.3648
000025.XSHE,75.0352,7.7527,15.7263,155.1537,1.521928905545584,0.00518752732141402,3.2250647008402598,0.7154368625489964,23.44,13.86,92.92,167.94,59.1,132.23,127.58,39.7371220554385,-4.864245289777186,40.0,-0.12497229910887597,0.12567309177450436,-0.5012907817667607,0.8000000000000007,1.105878501644388,78.7128,86.3841
000027.XSHE,13.0194,0.9779,1.0684,28.1342,2.7884365778574027,1.1612482405802371,2.4233135904367056,0.8896304105747588,31.26,14.52,96.22,219.78,22.71,430.85,732.96,38.38734554568378,-4.013590995965174,40.0,-0.03791347651223553,0.007410174236369501,-0.09064730149721006,0.09999999999999964,0.2541424228928691,234.3015,234.3015
000028.XSHE,17.0025,1.7013,0.4217,26.8925,2.333910579537402,0.09335046528071038,2.4764152689185024,0.6546675212713368,10.22,2.63,97.45,-26.51,24.21,10.43,11.86,60.505820268458464,3.1936040859560095,60.0,1.221212887387182,1.0395112449893307,0.3634032847957025,2.1300000000000026,0.8413592855426261,181.9546,211.8372
000031.XSHE,12.5327,1.5754,1.1723,3.8793,4.742773049624363,1.523087346409612,3.9279801861882806,0.6463357286776862,43.45,18.73,-1.37,915.5,-4.85,48.29,60.99,34.82549407241868,-9.090909090909074,45.0,-0.16823937457968263,-0.03223210763329066,-0.27201453389278396,0.29000000000000004,0.8646039314235775,114.99,271.7523
000039.XSHE,19.3332,0.9652,0.3724,-10.4476,3.0028691384453654,0.7125541695640053,9.376310803677358,0.8828128950196076,14.11,0.63,116.88,506.54,-18.86,-90.15,-92.23,30.655302006979497,-6.316779211898458,50.0,-0.09231908003826206,-0.018562850393194354,-0.1475124592901354,0.22999999999999954,0.6203570542059518,139.6343,328.6103
000050.XSHE,45.6171,1.2581,1.1073,100.0487,2.4129454495148113,0.620596269148833,4.916795405744,1.2889226342268747,17.46,4.42,68.99,380.72,13.69,4.92,-10.28,51.30656382086798,-1.8612521150591996,55.00000000000001,0.31615645565732464,0.458462220998243,-0.28461153068183676,1.4399999999999995,2.1815534355250072,302.493,338.7596
000060.XSHE,18.4335,1.3508,0.7115,43.2419,1.8491940078392894,0.2550534889561982,2.5259640199459366,0.8744279218301008,6.57,2.14,106.23,416.01,44.29,-8.52,1.54,40.60401943743782,-5.695963787250098,45.0,0.010422906208319205,0.062465509611858844,-0.10408520680707928,0.16999999999999993,1.00673492437852,144.8705,144.9292
000061.XSHE,55.3612,1.7513,3.2603,-316.0231,2.807641094440526,0.7408510026176602,3.7693148458151,1.8254167474984517,37.31,14.15,80.65,268.15,27.63,15.33,23.32,37.36744733483366,-6.722299490032449,50.0,-0.032500322544831484,0.05027976166474826,-0.1655601684191595,0.23000000000000043,0.5298884029264807,88.3312,88.4118
000062.XSHE,22.2691,2.9013,1.0969,-48.5064,1.9482114655391167,0.10762873428222887,3.7233044374430944,0.6905651443329678,10.38,4.21,96.2,1.13,18.52,-10.37,-3.15,42.559720897061496,-6.461225379751443,45.0,0.13418548974074263,0.3157510083585238,-0.3631310372355624,0.9500000000000011,0.7408478435783572,145.9369,146.1135
000066.XSHE,43.443000000000005,6.6349,3.8133,85.9768,2.748331355603225,0.42788021541020366,3.4873492006548767,0.7745411361093951,21.91,1.57,76.44,-898.37,32.15,308.88,216.67,39.16415846501656,-9.60708607767433,35.0,-0.2456270606546731,0.04977992876368194,-0.59081397883671,1.17,3.371300283321012,353.1816,415.2162
000078.XSHE,38.2249,2.0881,0.3227,139.0464,4.9954348515646405,0.42482769532768494,14.934046247566258,0.8787315917291648,13.65,2.85,101.33,7.83,-4.1,37.52,69.04,83.09805678433268,28.038252091911303,55.00000000000001,0.36105309782422745,0.16592385649999297,0.39025848264846896,0.4400000000000004,8.413880723422317,126.3785,133.1565
000089.XSHE,32.3783,1.5497,4.9437,148.7392,1.1668187333286075,0.006127752100495691,2.951476023072499,0.5764725677911845,24.11,18.4,98.79,193.95,5.39,-15.63,-16.6,34.05221526284179,-7.005903557807834,45.0,-0.14216247360196554,-0.011166761757071559,-0.26199142368978795,0.3000000000000007,1.2249224444656983,185.1845,185.1845
000090.XSHE,11.0412,1.3611,0.8129,2.3186,4.434106924778208,0.8633859568293727,2.387268360497405,0.6540199405421314,16.79,0.44,-5.93,9450.24,81.52,306.14,130.99,41.21626008673548,-4.325822388239557,55.00000000000001,-0.0046610468671177685,0.037511852903534704,-0.08434579954130494,0.16000000000000014,0.8229907914158637,94.5418,94.5484
