,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,8.7939,1.1331,2.5113,4.4054,2.3087138115798496,0.4648512881713997,1.3699888137343144,0.462743646893315,41.82,24.68,100.4,-63.17,87.61,164.37,159.89,56.70801281288141,1.7345961477067178,60.0,0.04325397523578367,0.03481204618879367,0.016883858093980006,0.07000000000000028,0.4568985816246438,72.2693,72.3597
000008.XSHE,28.8475,1.4008,3.5601,-250.2653,1.4517793790012699,0.040620463561175685,7.0182153749172835,0.5388101040549814,51.53,13.94,87.1,51.55,12.13,25.68,29.38,53.39347301878262,-0.49477735019239566,50.0,0.03316715026940553,0.04592487772233956,-0.025515454905868054,0.029999999999999805,0.6049820796854517,94.1539,100.9429
000009.XSHE,50.5457,2.9626,1.1508,22.625,2.8739483779049864,0.6649169813075305,2.6606412365781997,0.6336811749811669,36.03,6.76,62.92,248.02,23.9,4244.52,449.03,77.51809168487341,23.72795969773298,60.0,0.5428068569709454,0.2079114599335022,0.6697907940748864,0.5099999999999998,7.599900944749217,157.4635,159.6533
000012.XSHE,29.4835,1.6311,1.5387,-11.9978,1.8588543668617354,0.18395308280517653,3.906253168024559,1.4233142534274545,26.81,6.32,81.4,239.69,3.46,40.0,38.25,65.71617029792436,6.986396126354622,50.0,0.16608511370359746,0.10735159484839601,0.1174670377104029,0.1200000000000001,1.529038136609207,98.0734,155.7206
000021.XSHE,49.5492,2.7733,1.3239,-29.3412,2.571209725332258,0.027541924192331035,7.768633926255439,0.9013112269611324,9.34,4.36,63.76,-636.28,-16.72,-43.92,-43.31,61.6528473810258,7.787166019639178,70.0,0.6952811926724483,0.4222196618875551,0.5461230615697863,0.620000000000001,4.006763330128111,178.96400000000003,179.1994
000025.XSHE,79.3785,8.2014,16.6367,164.1346,1.521928905545584,0.00518752732141402,3.2250647008402598,0.7154368625489964,23.44,13.86,92.92,167.94,59.1,132.23,127.58,55.72638886756316,2.313836890280921,60.0,0.16348244089478925,0.06081233521579084,0.20534021135799682,0.8599999999999994,1.6860464701819589,83.26899999999999,91.3844
000027.XSHE,13.6802,1.0275,1.1226,29.5624,2.7884365778574027,1.1612482405802371,2.4233135904367056,0.8896304105747588,31.26,14.52,96.22,219.78,22.71,430.85,732.96,56.03323640409007,1.1283798169044248,40.0,0.030562855778976328,0.024983138016019032,0.011159435525914592,0.040000000000000036,0.13790638386362558,246.1949,246.1949
000028.XSHE,15.5868,1.5596,0.3866,24.6533,2.333910579537402,0.09335046528071038,2.4764152689185024,0.6546675212713368,10.22,2.63,97.45,-26.51,24.21,10.43,11.86,54.33216660278467,3.2249893133638463,50.0,0.4019501745554166,0.042161713457471814,0.7195769221958895,0.6400000000000006,0.6266269287051586,139.5928,194.1984
000031.XSHE,12.9996,1.6340000000000001,1.216,4.0238,4.742773049624363,1.523087346409612,3.9279801861882806,0.6463357286776862,43.45,18.73,-1.37,915.5,-4.85,48.29,60.99,54.43030748469406,3.1981048267693115,50.0,0.015978132420671365,-0.023706689439821266,0.07936964372098526,0.08999999999999986,0.7082684234291972,130.2253,281.8775
000039.XSHE,20.7036,1.0336,0.3987,-11.1882,3.0028691384453654,0.7125541695640053,9.376310803677358,0.8828128950196076,14.11,0.63,116.88,506.54,-18.86,-90.15,-92.23,48.01322826656995,-1.4770057066129585,70.0,0.057987214675393695,0.058576839458852024,-0.0011792495669166597,0.3099999999999996,1.4161920881285652,149.532,351.9033
