,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,59.8586,9.6177,4.9146,51.4921,2.3325486815840284,0.43345574449798524,1.9496526446839115,0.5812651430894267,29.75,17.41,28.92,-20.04,81.78,223.8,233.6,61.61853467600825,7.6551790713389245,65.0,2.297833445929083,2.3063465967043806,-0.01702630155059559,1.5999999999999979,2.5747651182968383,714.6556,722.4378
000012.XSHE,20.7139,3.202,2.8029,-25.3163,1.5895858228580362,0.33106811663273744,1.8322548288714242,0.6017215487206322,37.87,21.91,97.15,147.26,34.11,164.39,172.73,52.63468332914367,-1.5582924998896306,45.0,0.3620768249823172,0.38998593330429737,-0.05581821664396036,1.0299999999999994,7.046714540794401,229.739,360.4993
000021.XSHE,26.5264,2.7239,1.5586,9.6538,2.288689042499515,0.241822235292655,2.847254034432128,0.7012421708912561,10.8,2.19,6.5,97.38,13.75,-29.61,-38.42,36.49117282492539,-6.529209621993114,45.0,-0.47855928877353904,-0.2745898810863826,-0.40793881537431287,0.4900000000000002,1.2552993182170353,234.5743,248.9137
000027.XSHE,13.2752,1.3739,1.4944,-20.98,2.4668363756580276,1.0211932437218811,2.2218694394923024,0.8929402526048346,28.19,17.33,103.12,176.6,45.08,66.4,-52.22,39.038275197856706,-3.7853872444702374,35.0,-0.3587859486223346,-0.36102584536302446,0.0044797934813797236,0.1900000000000004,0.6910915140553301,372.5036,372.5036
000028.XSHE,9.7278,1.0170000000000001,0.2223,-5.9239999999999995,2.5269073151964903,0.1385100649324811,4.384650656188867,0.7312077061271897,12.6,3.03,96.78,266.59,19.29,3.82,1.43,37.87026484261482,-3.0133629436765426,45.0,-0.5549368479049477,-0.48345932304466344,-0.1429550497205685,0.23000000000000043,0.3818220321843019,125.3236,145.9057
000031.XSHE,-43.1302,0.7578,0.3598,-1.5648,4.322678336829223,1.1880464062924876,4.093138412942847,0.6558077842988834,30.11,9.13,95.75,-542.89,9.35,9.25,33.62,47.957841995796244,1.613867304243868,55.00000000000001,-0.015652548339136985,-0.05646670716010345,0.08162831764193293,0.040000000000000036,0.23661360422752847,64.2854,145.7347
000039.XSHE,6.7037,1.54,0.5152,34.6462,2.751799541288068,0.5650288459886372,5.459164721314069,0.8640715398641239,17.22,7.43,80.86,79.3,87.96,280.93,255.51,61.050510268815785,4.389524160826289,60.0,0.3751231458223465,0.23610679091285672,0.2780327098189796,0.41999999999999993,1.9221132233715819,281.232,658.966
000046.XSHE,-2.1989,0.6499,0.5631,-3.0269999999999997,4.946701849780829,0.902579064302124,7.490593644301438,0.8786983318980451,35.62,-51.31,-17.93,-31.97,19.74,-204.63,-29.99,41.080414745186324,-2.165977123387696,30.0,-0.05440693392503704,-0.07384266907742405,0.03887147030477403,0.07999999999999985,0.919136294615664,104.3983,104.4436
000050.XSHE,18.0576,1.0015,1.1157,15.9042,2.2533959640301147,0.6549001616822369,4.237728859551453,1.2435655928985634,18.52,8.77,39.96,350.07,3.03,38.64,52.84,46.777816367924785,-2.4424139248862398,60.0,-0.08339190139633779,0.05475003893749214,-0.27628388066765985,0.3699999999999992,0.8151463651626486,326.1336,347.7713
000060.XSHE,16.839000000000002,1.8203,0.6018,171.6647,1.9873165142283404,0.5211522638535679,3.432635356140746,0.6533116462797289,6.46,3.73,99.55,181.72,32.39,91.22,76.02,69.1626249713594,10.615691110900292,60.0,0.33234205478143153,0.2364467517309629,0.19179060610093723,0.29000000000000004,5.147180542686216,216.6298,216.6959
000061.XSHE,29.0372,1.8051,2.6603,21.4971,2.8267654060571132,0.7662283793878858,4.214484616927337,1.919481079206758,36.53,17.93,90.49,181.14,50.02,4.77,13.68,61.122401518782624,3.721013841452435,50.0,0.047437361919588916,0.023701378719815445,0.04747196639954694,0.20999999999999996,0.979856081330588,99.6102,99.6118
000062.XSHE,20.3109,2.7475,0.7963,32.4312,2.1593761380758663,0.25114238423375496,2.8716345917563886,0.6019792334741896,12.21,4.67,113.46,-45.24,44.78,52.05,27.9,46.191854026159604,-1.2431178364901894,45.0,-0.4220732904998652,-0.3798658819598403,-0.08441481708004983,0.6899999999999995,0.6752094203529719,157.4141,157.6185
000078.XSHE,-31.6441,1.4952,0.2063,-6.3108,5.442643981430408,0.0767740550757792,45.18892409149681,0.9583135456105757,11.18,1.18,86.72,268.75,3.1,-20.73,-18.71,45.27370949229052,-1.1194029850746279,45.0,-0.024960186687482455,-0.01986666816608941,-0.01018703704278609,0.040000000000000036,0.44025454036179035,83.3541,87.4765
000089.XSHE,54.8596,1.2306,4.4843,-10.2972,1.6035474926130275,0.3131818652329319,6.953182703502807,1.483189567773859,11.88,5.44,77.41,23083.33,10.7,297.87,257.91,47.33016796994754,1.9813933669483696,55.00000000000001,-0.07200965795312975,-0.1522894809060622,0.1605596459058649,0.1200000000000001,0.38333961790924986,147.8605,147.8605
000090.XSHE,6.5641,1.1188,0.5735,4.8354,4.606986043596981,0.8666275172837228,3.623627701431456,0.6889563202056083,31.34,10.36,96.28,168.84,22.76,53.31,44.86,56.81448515770913,4.325146707237554,45.0,0.034809927813865826,-0.0349745843924737,0.13956902441267904,0.09999999999999964,0.7436740853835977,101.0677,101.0883
000156.XSHE,14.6782,0.977,1.6719,-5.4637,1.6928450322366744,0.2146034841694678,4.445154847172893,0.6423883580104413,34.85,15.4,88.09,151.51,11.79,14.47,13.69,52.00718238571045,2.1461153069617813,60.0,-0.02433874520810253,-0.0807001395914546,0.11272278876670414,0.08000000000000007,0.5699170175139051,92.1813,133.4111
000158.XSHE,86.6384,1.909,1.0979,-328.7926,2.380894381292773,0.2975637248069795,4.079531004732929,0.7834753911228739,8.94,0.79,-73.21,-878.28,11.73,182.03,58.44,34.86778084863907,-7.956822441988236,35.0,-0.625393352254001,-0.6177741059787833,-0.01523849255043519,0.41000000000000014,3.9759828222795677,112.2853,113.8215
000400.XSHE,25.4929,2.2415,1.6801,40.829,1.6913883636189346,0.08669499428823901,4.351640733260842,0.4281929889379668,24.43,12.17,97.45,-5.34,0.66,14.24,16.21,70.66841071280248,17.850436648684084,55.00000000000001,1.5140659111567736,1.2293094551686474,0.5695129119762523,2.460000000000001,10.176254602636929,201.65400000000002,201.6655
000401.XSHE,5.8344,1.141,0.4782,13.3926,1.8396850149096935,0.44147446940840684,1.8355080150916188,0.7697031783790963,31.5,18.26,97.51,131.53,0.6,-9.95,-7.8,49.901414966823566,-0.7516228220020581,40.0,0.06407138048210115,0.10904413708737469,-0.08994551321054708,0.46999999999999886,1.3486379282011425,179.4977,179.5336
000402.XSHE,6.8034,0.5373,1.0942,2.5423,4.263510864818109,1.7946292877831145,3.1720929697530855,0.4896341907002423,25.58,4.43,111.1,-141.15,9.32,-18.72,23.97,63.96949230746467,10.038445108927831,55.00000000000001,0.017449517978068485,-0.11601669683321257,0.26693242962256214,0.5800000000000001,2.1275292526158576,193.9098,193.9816
000415.XSHE,-2.5133,0.6159,0.7259,-0.8862,6.249515292325849,4.341087592645056,2.9602209295875066,1.5901994332623333,44.58,-16.27,99.73,1033.98,-18.59,70.16,69.32,55.07897075743791,2.1494774206270773,35.0,0.018219934035464735,0.02708506912906708,-0.01773027018720469,0.06999999999999984,0.8182723272865351,91.8789,160.1791
000488.XSHE,7.2917,1.1692,0.6837,9.7227,3.32682568743229,0.458347792721401,11.00033872665587,1.4170355701377826,33.64,11.77,94.97,146.91,-7.28,1294.64,81.95,48.31825554049388,1.138776298011964,55.00000000000001,-0.036114387820576965,-0.13971685755384128,0.20720493946652863,0.5200000000000005,3.4091268292089025,130.8661,234.5588
000501.XSHE,7.7924,0.792,0.9386,-37.7675,2.3683214988089984,0.3944575872050471,5.651893625649741,2.184930540929456,45.77,10.9,99.1,99.55,21.55,42.71,1.45,43.30824499936813,0.1307316128407545,60.0,-0.17587318678740793,-0.26881716766737856,0.18588796175994127,0.22999999999999865,1.1806231078966696,81.1085,81.2056
