,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,7.5139,1.2725,3.4042,-4.5802,2.0455478470203947,0.28754121449062875,2.2449684222081987,0.4824867634813415,52.62,28.57,99.18,63.69,-18.69,3.65,8.14,42.69404451586143,-2.1419571608567707,45.0,-0.06992407422586577,-0.08715960959510156,0.03447107073847158,0.1200000000000001,0.7229345373921738,72.9435,73.0347
000008.XSHE,12.4984,1.5616,4.4098,-48.2209,1.3740758163012567,0.008360701998859939,2.891257971207378,0.5095214463997432,48.44,10.39,80.9,-3479.63,42.35,2.8,1.8,27.527139796965066,-0.65292536166942,35.0,-0.5366148874105141,-0.6695001589839398,0.26577054314685133,0.06000000000000005,0.7027398004782058,99.0552,109.9149
000009.XSHE,59.0959,1.9543,1.1713,8.359,2.8462186204957214,0.6767239866126967,2.8016280076880427,0.6030415886219584,32.75,6.26,-125.14,978.67,38.49,54.36,11.53,40.64308038027008,-1.4485256078634374,35.0,-0.08635518951834964,-0.09802964863419882,0.02334891823169835,0.06000000000000005,0.26374916682394095,97.9343,99.2997
000012.XSHE,17.4993,1.5634,1.2047,5.6636,2.251400503904801,0.41733938938748955,2.2641794357345666,1.2387525245154958,25.53,7.04,93.61,323.45,6.85,-17.62,-10.68,40.71336117394349,-2.717127607957326,35.0,-0.05929030068708485,-0.0505085642350642,-0.017563472904041297,0.05999999999999961,0.22580395205463855,83.4928,137.4106
000021.XSHE,22.4511,1.5505,0.5957,14.8496,2.5038113264835764,0.03794177459698343,5.208388928936996,0.9238541026161381,3.26,2.07,24.71,271.11,14.23,-59.51,-56.12,38.23781033894302,-3.2468591939957694,40.0,-0.17308539634855613,-0.18253598931924012,0.01890118594136797,0.08999999999999986,0.38550532000545795,90.9513,91.071
000025.XSHE,114.3818,7.9921,20.5973,58.9147,1.4304048007297363,0.05163581605505905,1.4106208812055452,0.6877734673767972,23.82,10.75,79.72,-294.09,32.59,-34.58,-42.46,31.462298720221355,-7.360406091370539,55.00000000000001,-0.9107959999290394,-0.8288465446538942,-0.16389891055029038,1.2699999999999996,1.0817866551290305,72.1087,79.1364
000027.XSHE,23.3902,0.9847,1.1903,52.0016,3.2418018260420443,1.372528375716857,3.4139536984228056,1.193381751367302,25.44,12.0,97.91,99.61,20.06,38.75,59.98,56.5618497572719,2.643856920684301,55.00000000000001,0.0465209617625133,0.014975893422041725,0.06309013668094315,0.06999999999999984,0.12135031396309452,206.55,206.55
000028.XSHE,17.4712,2.0157,0.4812,35.1372,2.2916192280040764,0.02652328861775866,3.6898171594709472,0.666175435141198,12.29,3.58,96.94,288.18,2.14,19.52,23.61,51.41975779888776,3.5364560593775116,60.0,0.3527536443764916,-0.2739830110608781,1.2534733108747393,0.9699999999999989,0.2164650591235053,143.5935,199.7641
000031.XSHE,7.0672,1.4006,0.6917,5.3219,6.955489271726228,1.7268255433297195,5.283843858686931,0.7049925575417876,44.51,19.08,51.42,-87.09,-2.05,193.1,267.36,40.01512195582686,-3.0091101499954145,30.0,-0.11712689751860861,-0.114486355796404,-0.005281083444409224,0.1999999999999993,0.39168250896252715,99.9361,99.9366
000039.XSHE,12.4738,1.0893,0.3863,-25.7452,3.32008411075617,0.9177689182988606,12.578192756189607,0.9108856786057344,14.26,3.01,105.77,20.28,29.91,60.76,63.41,39.33340495294363,-2.072253805244811,40.0,-0.21386137352567314,-0.23889492095898981,0.050067094866633355,0.09999999999999964,0.5134204445620874,141.8761,334.0169
000049.XSHE,16.9827,3.6538,0.3839,104.6872,3.396610857602396,0.00017032642752515926,15.052886367050448,0.8534356843069328,7.6,2.2,86.61,-380.9,40.12,22.49,37.39,41.22125704626822,-2.1613337086734714,40.0,-0.3271016661000026,-0.3385830663554426,0.022962800510880066,0.2400000000000002,0.43304609858547793,54.2459,54.2459
000061.XSHE,-630.0312,1.8556,3.5839999999999996,-44.9788,2.9312526675285775,0.8054278915159913,5.029307027961826,2.113176446106176,39.25,-1.1,193.61,4205.03,7.35,-8.44,-172.53,40.51523926349501,-2.9923723841189043,50.0,-0.07718286249429696,-0.07473083005029213,-0.004904064888009652,0.08999999999999986,0.10425933391630661,87.2928,87.3937
