,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,67.4157,7.7266,4.2926,239.3853,2.3742951066295994,0.4917316972205559,2.287744890946437,0.5665282482530568,32.67,9.56,64.29,58.73,128.15,139.22,209.69,57.48804650297992,-0.8714852834089151,60.0,1.786315347856089,2.559851688250432,-1.5470726807886859,2.1700000000000017,4.978056065465185,541.4135,547.3092
000012.XSHE,23.9953,2.7613,2.4938,-16.3134,1.6339479430767607,0.30890456261884536,1.805779447279855,0.7132473284652692,37.31,19.23,99.92,48.71,73.41,366.72,416.44,45.21380847396018,-10.128805620608901,50.0,-0.11151579576920767,0.3513912360914225,-0.9258140637212603,0.629999999999999,4.038964484308445,189.9259,297.8571
000021.XSHE,29.4724,3.7,1.859,69.0889,2.563874010595513,0.3038626305192806,8.339890307406813,0.7737767854529275,7.78,6.02,32.0,137.45,15.17,111.86,122.22,55.13745773119552,4.523368810735771,50.0,-0.11190387281114056,-0.19425450098300837,0.1647012563437356,1.0599999999999987,3.9216912825754675,271.0431,287.6163
000027.XSHE,15.2015,0.9042,1.6376,-17.8077,2.6567195745053427,1.1704469007811136,1.6788530217748225,0.8396060350077083,26.58,9.92,106.26,115.56,59.34,107.04,138.36,42.18223076070679,-5.592789461520685,55.00000000000001,-0.3966499540186348,-0.25929645059817946,-0.27470700684091065,0.3199999999999994,1.2063846775934521,408.1841,408.1841
000028.XSHE,10.077,1.0459,0.2375,-9.3135,2.4831026657100956,0.1376186233611859,4.372235111188874,0.7231081910877791,11.15,2.43,97.81,-79.31,25.15,26.44,32.02,32.60080655989778,-3.552166635670442,35.0,-0.757047089696993,-0.5909270094357801,-0.33224016052242566,1.1199999999999974,0.8688479330656803,128.2655,149.3307
000031.XSHE,-45.058,0.7437,0.3472,-23.2233,4.431896176934424,1.3232360665405172,2.98387307769637,0.6339080862357575,30.29,7.11,100.9,-195.79,26.24,-1.44,6.07,26.063587550495456,-7.806479235050672,30.0,-0.15463054378959562,-0.10480930595741449,-0.09964247566436227,0.10999999999999988,0.45003945942724827,61.0712,138.4479
000039.XSHE,7.507999999999999,1.3717,0.5253,16.3967,2.75480181773111,0.5820106717146626,4.405148396542773,0.886449375685875,15.62,6.06,92.38,150.35,82.08,481.78,355.68,41.73608447533695,-6.732253086419742,35.0,-0.2115903810319839,0.020245233348676922,-0.46367122876132166,0.46000000000000085,0.9514958522710625,240.2669,562.9791
000046.XSHE,-2.2243,0.6262,0.5766,3.7671,4.979368199249731,0.8872957185505641,6.217894228101319,0.8496610158142639,79.55,-0.57,97.16,323.13,165.94,322.06,85.29,27.76150727305162,-5.709547500592279,35.0,-0.1903179674590505,-0.19072490000041956,0.0008138650827381189,0.09999999999999987,0.7960444395590135,103.35700000000001,103.4044
000050.XSHE,20.3388,1.0101,1.112,36.1496,2.2208142747811412,0.693780910406702,4.543910517393707,1.1931470087337648,16.57,6.27,65.3,160.26,26.06,76.17,72.09,46.935428384987986,-3.3268374164810677,45.0,-0.047267989845284575,0.16197913529320454,-0.41849425027697823,0.3200000000000003,1.018032838497207,291.9948,344.0847
000060.XSHE,16.8318,1.5629,0.5605,49.0567,1.9587540678798834,0.5542089686545154,2.249880583016795,0.5653920548196245,5.79,3.09,84.97,119.85,50.52,116.06,94.91,62.5906895945624,6.899488926746164,60.0,0.20898746472653507,0.1254693896998408,0.1670361500533885,0.20000000000000018,3.146173655422587,186.6511,186.7081
