,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000008.XSHE,143.9918,0.8859999999999999,2.4369,20.5556,1.6763275852507147,0.12917154877257145,5.428203619288534,0.7032086237487878,40.91,11.14,56.37,3195.01,-15.97,-26.57,-32.89,40.48467028168181,-3.0072003388394637,40.0,-0.03424920422529443,-0.02846298659892893,-0.011572435252730995,0.06999999999999984,0.43010859392730166,61.0327,63.6802
000009.XSHE,33.8303,3.2343,2.0995,19.3731,2.405102515132431,0.5327701607810456,1.8064798526028307,0.545848632956348,32.8,6.81,-68.35,-34.08,14.38,14.91,81.02,48.60853883740898,-3.440559440559432,45.0,0.07357770576068035,0.2205188280823582,-0.2938822446433557,0.22000000000000064,1.04906364670141,221.4642,223.8758
000012.XSHE,26.8655,1.9002,1.8791,256.7667,1.7185549828209084,0.3299226064270238,2.2951981970978905,0.8877622623584198,32.91,11.4,93.56,166.78,9.76,117.23,98.01,47.03834137037578,-0.370869858395149,40.0,-0.12150808170248517,-0.13369617378740906,0.02437618416984777,0.17999999999999972,0.9408646138659461,123.09899999999999,193.1465
000021.XSHE,33.4408,3.7181,1.8836,-128.09799999999998,2.9439243139009417,0.21320460158023194,11.803246671926233,0.8733071324815365,11.18,7.78,30.31,1706.72,-0.01,62.11,77.47,42.805910669148155,-4.179881900930856,45.0,-0.46770286270878003,-0.28126413199100453,-0.372877461435551,0.40000000000000213,0.6642862618454375,281.0244,281.4519
000027.XSHE,13.7442,1.9532,2.7046,62.038999999999994,2.724645712989735,0.975949723897083,3.156124192536989,1.2825084340299888,36.25,20.35,93.13,178.61,9.55,54.99,53.55,66.74392863943005,22.2117868044142,60.0,1.6888148989040381,1.1642938953294228,1.0490420071492306,0.9700000000000006,6.504323535880635,533.7791,533.7791
000028.XSHE,12.857000000000001,1.2922,0.3022,-20.7847,2.561971483415793,0.13749895903686526,3.5344850970584543,0.7311592671272331,11.06,2.64,100.05,134.03,13.65,18.68,16.32,55.426155852389904,3.271035912300515,60.0,0.3550881110434041,0.05442201041833126,0.6013322012501456,0.7100000000000009,0.834293301299276,154.8159,180.2415
000031.XSHE,-42.7708,0.9016,0.4304,3.8577,4.378701898832085,1.2325533156857542,3.1263445741988085,0.6563112087101374,20.8,-1.67,108.11,186.18,80.16,170.71,-20.18,41.50941077974725,-3.9920407909464073,20.0,-0.05947077939952816,-0.028442991504738932,-0.06205557578957846,0.11000000000000032,0.32228253706224025,72.9829,165.4517
000039.XSHE,10.7455,1.4476,0.6105,22.5397,2.7149688887575043,0.5842227158380746,5.432089589518155,0.9069623023329109,15.56,14.89,3.17,11439.34,26.55,27.18,253.23,60.54950942661797,10.30330569124162,55.00000000000001,0.10410544316882309,-0.0568278420560889,0.321866570449824,0.879999999999999,3.5267760327477076,245.33,574.8427
000046.XSHE,-7.1083,0.6987,1.065,6.0089999999999995,4.77591289067212,1.1321643886447033,6.292584982703734,0.7225133955669748,32.79,-4.75,77.31,-140.1,20.22,-82.1,-103.51,34.98667448639026,-6.04714724974378,40.0,-0.08531732216532362,-0.053230410327749784,-0.06417382367514766,0.06000000000000005,0.17279156389601347,142.83,142.8955
000050.XSHE,23.3353,1.025,1.1771,25.8967,2.191285240009502,0.6755382788783122,3.8067421460815054,1.1761081957000235,22.76,3.72,79.88,996.96,-4.53,314.87,219.27,40.12723641335917,-3.1444779046151803,40.0,-0.5132568334509635,-0.47615252658379964,-0.07420861373432774,0.22000000000000064,0.6035186891048927,291.9948,344.0847
000060.XSHE,16.2862,1.4016,0.5357,-33.5866,1.8960587367659363,0.5409236395934464,3.0756729806842595,0.5325550519957478,6.99,5.56,38.88,439.0,52.33,-47.6,110.98,48.71498918144453,-1.040462427745663,35.0,-0.046088751016784,-0.008015662916251259,-0.07614617620106548,0.1200000000000001,1.3908102372546534,162.0047,162.0637
