,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,41.4934,3.4665,1.0684,26.410999999999998,2.7519558218448017,0.46444429324537356,3.638219218904879,0.6902011424307154,17.67,6.03,98.44,-2.14,115.84,23.41,31.18,41.0156483936836,-2.794756143826667,50.0,-0.5173037735082264,-0.6159035050536501,0.19719946309084735,0.4900000000000002,1.5622644531993106,294.9453,298.1571
000012.XSHE,12.6503,1.6936,1.4892,9.8117,1.9126519284053451,0.38431464982952396,1.7070425843980912,0.7524750203039844,28.68,15.18,91.41,101.82,17.97,204.87,286.23,48.93211572472101,-1.446721010501573,35.0,-0.046168841801288885,-0.0035578845744104,-0.08522191445375697,0.2999999999999998,2.9836462766173537,134.6261,211.2636
000021.XSHE,21.4094,1.7331,1.0998,-11.1826,2.389897118352912,0.20112243522241732,7.424998956301665,0.8242366232777332,13.87,2.7,319.97,257.29,3.43,-52.31,-53.11,50.28542500978611,3.559870550161807,45.0,-0.044254064507709856,-0.22333384663511427,0.3581595642548088,0.4900000000000002,0.9564678387407732,178.4638,178.5312
000027.XSHE,28.6421,0.9618,0.7344,3.6923,2.653036757134865,1.068375111982971,1.6739706580716105,0.823116316217276,17.58,8.87,105.65,176.27,43.71,14.55,2.64,42.9186636335592,-0.9672553021563736,35.0,-0.1604956404898097,-0.16457522902231378,0.008159177065008183,0.34999999999999964,0.5293439983824946,271.1712,271.1712
000028.XSHE,10.3541,0.863,0.1864,12.7752,2.504973567667132,0.12412378987500534,4.563937606320321,0.7164064152450661,11.27,2.3,95.18,219.55,8.45,16.65,17.01,57.90417635301486,4.760659168192529,65.0,0.4918785965255701,0.27287235386774844,0.4380124853156433,0.7800000000000011,0.8430711224735024,116.49799999999999,135.6306
000031.XSHE,-14.7002,0.7344,0.2978,9.2061,4.187295213183175,1.1404896365472688,4.159195068349082,0.6631573596849589,18.57,0.81,-184.73,910.1,25.08,-71.09,-88.29,35.861643492508385,-5.462184873949578,45.0,-0.11965040879870115,-0.08640505515439388,-0.06649070728861453,0.08000000000000007,0.23050362427040472,126.0909,135.0189
000039.XSHE,36.4532,0.7877,0.23199999999999998,19.326,2.540842287462099,0.4621969637692848,3.496736593101435,0.7652976119798459,16.29,2.59,311.61,140.52,-17.87,-64.64,-80.4,30.016305842375086,-5.791842067063435,35.0,-0.2655703026241589,-0.25775587344272183,-0.0156288583628742,0.11000000000000032,0.4580370768659064,153.0436,358.6026
000050.XSHE,15.5567,0.7176,0.7079,5.6881,2.6265185716546733,1.0207154225921418,2.2995536226945035,0.8793902421763566,12.22,-0.1,2787.35,-997.86,6.37,-83.62,-104.05,46.801403964107195,0.8441706593657293,45.0,-0.08065704015483988,-0.1612549402260161,0.16119580014235246,0.370000000000001,0.29233930180983636,210.0186,217.2649
000060.XSHE,11.7551,1.0061,0.243,7.437,2.0645167916733516,0.4824865667853252,2.1770775749951228,0.8200989356960438,6.32,1.82,91.62,139.56,-7.35,-48.76,-39.33,33.51546374803711,-7.737368806443734,40.0,-0.11390654581461845,-0.07063881951992304,-0.08653545258939083,0.16000000000000014,1.7628600486719683,144.2592,144.2692
000062.XSHE,13.0297,1.6641,0.4523,17.99,1.9734085677662172,0.2503247897620041,2.4050141172171715,0.5264909464561195,10.85,3.77,100.24,563.15,-15.0,-35.86,-36.08,35.150975898785106,-11.204540676897214,40.0,-0.562964887682865,-0.33205009408564345,-0.4618295871944431,0.5399999999999991,1.0291752881229603,113.4379,113.5858
