,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,50.0122,3.0105,5.2156,15.0752,2.957060963459212,0.96834090859796,29.933263556743942,0.40854103509808326,41.21,11.54,97.7,652.89,-23.24,1.65,-3.05,65.27039590731108,9.571962875744573,50.0,0.3116683951341077,0.24908371689399883,0.12516935648021776,0.75,6.52659163743137,129.9416,130.4095
000008.XSHE,169.5112,4.7466,18.9213,35.8802,1.2146962861975024,0.009785123516036125,-18.088841433448565,0.3625852996424718,49.3,7.55,104.39,-208.5,50.55,32.03,46.33,54.029813966723275,4.214559386973157,40.0,-0.07228105691481623,-0.21351722578487056,0.28247233774010866,0.33000000000000007,1.4389391639137903,144.8597,267.222
000012.XSHE,26.4492,3.0364,2.8108,105.9292,2.1271049721218986,0.35848987725885245,38.28611227346221,2.6280323636387166,28.03,11.43,88.31,240.2,27.74,250.39,99.16,45.62327455949322,-1.9249683855557056,50.0,-0.14889095844004796,-0.08205053865152617,-0.13368083957704358,0.14999999999999947,0.7201564565264286,147.2297,234.3054
000021.XSHE,58.4839,2.9010000000000002,1.0221,49.8707,1.9679730511654165,0.02575476395524101,51.811942153699846,0.7615427875822874,5.3,2.02,85.86,-149.67,5.33,13.95,-20.27,47.281096172508455,-1.459124525284837,40.0,-0.19742852337671657,-0.11083920645751322,-0.1731786338384067,0.25,0.7141332450798301,153.4486,153.5995
000028.XSHE,28.4013,4.4199,0.9542,29.7903,2.4123403822461564,0.03903173986794277,14.70951291162685,0.650759948027437,7.32,4.97,63.27,229.46,7.37,72.41,76.88,58.026850398057114,2.420196330702769,50.0,0.29037961609689944,0.2562126579915382,0.06833391621072249,1.3000000000000043,0.4077234039492071,167.3654,260.1884
000030.XSHE,20.8257,2.4989,2.5334,115.5204,1.5475212798520357,0.16093631489301702,-428.08655426882723,0.530610450939606,17.1,14.83,95.86,172.94,30.68,52.07,61.71,60.61721734648678,2.7504911591355534,65.0,0.28615751021385805,0.30323221526332134,-0.03414941009892658,0.10999999999999943,0.5131275981719916,117.24,121.5656
000031.XSHE,24.3522,3.0614,1.0185,5.9386,5.4001926506384805,1.8816968876508338,94.27692738742049,0.5187557741718516,29.15,2.49,71.12,2040.11,33.73,-49.69,-26.75,39.13123876890063,-3.304840202537155,40.0,-0.2709502780136699,-0.18530398448442045,-0.17129258705849887,0.11999999999999922,0.38966491375250045,171.0341,171.0349
000049.XSHE,45.3515,8.7469,1.115,118.6504,2.2102119064887593,0.0004146545933342295,-9.873556883489194,0.6550913725624865,9.48,2.85,91.15,238.6,-24.95,-41.18,-44.98,54.496834585962404,1.5275162167817469,45.0,0.3208899258459965,0.336879173079402,-0.031978494466811,0.6500000000000021,2.6834299811865634,85.1762,85.1762
000062.XSHE,51.6627,4.7701,4.7221,-1452.0179,1.5958740246364578,0.11543285854617567,-6.898953630985193,0.6405781200469691,19.11,5.83,97.99,-170.09,289.87,-23.69,-36.94,44.36776520197471,-0.49684436685913685,45.0,-0.34022323401413246,-0.35075697249886106,0.02106747696945721,0.35999999999999943,0.412092475261383,161.5352,174.7029
000066.XSHE,220.0083,5.6581,0.2077,111.8012,4.189712310729528,0.4640198541239217,-16.466995172134144,0.8595246785613256,11.34,0.54,786.87,-494.66,-6.97,204.45,223.25,39.53588426994668,-4.536073420278405,55.00000000000001,-0.29750724524058114,-0.1601990672692419,-0.27461635594267847,0.13000000000000078,0.4168657097659516,148.3722,148.3749
