,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000513.XSHE,18.7099,2.4962,2.7764,-148.1055,1.5893486775540484,0.14631259205106667,0.6640795044793687,0.4184639067223625,66.15,17.57,101.4,100.38,3.86,3.3,2.24,60.017425985693095,4.401135970909531,50.0,0.9801828747964052,0.6360762943439573,0.6882131609048958,1.1899999999999977,1.4274519962509506,219.1409,338.5225
000519.XSHE,60.577,4.3634,5.3913,55.9319,1.486927653616454,0.05132093373220306,0.7255605497295432,0.42470690476585926,36.76,20.37,98.98,-168.02,1.15,180.5,191.03,64.2425859562115,6.210884602715671,50.0,1.911609352791242,1.987989901776134,-0.1527610979697842,2.3000000000000007,4.052677461199547,405.6193,405.9309
000528.XSHE,16.6977,0.8146,0.475,-7.6076,2.6301549291488593,0.3416769429938865,3.1077239015265414,0.6771321628645732,16.84,3.95,84.2,-204.22,-12.88,-36.58,-34.69,53.07576703482392,0.5452212957023846,50.0,0.07211218902048877,0.059679121906782706,0.02486613422741213,0.09000000000000075,1.1698795436545288,62.3981,127.2718
000537.XSHE,-12.8985,1.5041,2.0759,7.8376,2.2217305709495214,1.0138905102157192,0.5721006672982787,0.2915575276739515,55.68,21.49,98.5,-6705.8,-82.56,-67.66,-59.63,49.91787492575725,0.6809147085448682,45.0,0.21645418081029177,0.027867769908080875,0.3771728218044218,0.3800000000000008,1.0511111522023766,241.9414,241.9414
000540.XSHE,-1.7803,1.2356,1.1456,-12.3379,16.12563242470622,8.345606537837558,10.855485535658811,0.838763122898527,80.59,-123.19,99.93,-207.47,-59.09,-2500.78,-535.5,49.32043405477865,1.7127799736495495,50.0,0.002674048943529961,-0.027378940452157514,0.06010597879137495,0.050000000000000044,0.7143765638581167,134.6064,135.2014
000547.XSHE,31.8634,2.0895,4.5521,-35.47,1.3989476160202545,0.007694318003914332,7.345825567748987,0.5158229738298998,40.37,15.28,108.31,-251.89,6.62,-21.78,-22.0,55.99814555903125,0.9568360620880197,45.0,0.44549136189537464,0.47099915364836403,-0.05101558350597879,0.41000000000000014,3.6120460833243984,150.4513,191.48
000553.XSHE,64.6717,1.3214,0.8584,-129.3485,2.5096507088211086,0.7166974815820036,4.608004735563675,0.5399101860336495,25.9,4.74,96.65,-156.24,25.45,157.22,183.51,55.95027294122011,-1.20728463269899,45.0,0.3961046983777088,0.6531224992645313,-0.5140356017736449,0.45000000000000107,0.3222022801616803,263.6429,282.1402
000559.XSHE,25.0911,2.2359999999999998,1.3176,18.7549,1.8705649572334953,0.25686779413091776,0.8983803405968076,0.44882894994163924,12.15,6.92,94.03,72.53,17.61,55.78,56.61,56.13759714599964,1.4688654591331014,60.0,0.2157584860327857,0.19150000677232845,0.04851695852091448,0.14999999999999947,0.8267273865633156,163.5304,196.2452
000563.XSHE,16.8182,0.9972,6.5547,-68.8179,1.3686340092440763,,,,,53.96,100.07,-132.21,-6.24,1.92,1.82,51.76908529295472,-0.3065010485562208,55.00000000000001,0.040581006181204415,0.04488099804653972,-0.008599983730670613,0.04999999999999982,0.5509464234465803,123.6772,123.6772
000581.XSHE,7.9242,0.9638,1.4571,50.2327,1.4109093150393743,0.0322751217794179,5.999311363645388,0.494438943719699,14.88,17.6,99.97,-270.26,-7.6,-14.76,-14.15,48.57932492457337,-1.8999512833004095,35.0,0.10539821076720202,0.20259978452661642,-0.1944031475188288,0.21000000000000085,0.9388989832159976,157.2706,194.167
000598.XSHE,9.8424,1.1049,2.1913,124.5196,2.360829087084263,0.8268966934745653,3.013964193539065,1.3193162605139697,42.75,24.82,97.87,-17.44,21.35,15.81,20.25,49.603294869335905,-0.22353180247915533,45.0,-0.004735448059595804,0.0012993648125652188,-0.012069625744322045,0.05999999999999961,0.47722859703208537,151.7276,152.5958
000623.XSHE,11.8525,0.7066,7.1033,-30.2824,1.1674229064071908,0.10328216722224345,0.9741241450609787,0.2567615314968984,53.16,8.63,434.69,-217.69,21.55,-98.8,-85.86,51.28425690932673,0.39840637450198657,55.00000000000001,0.14151927031195477,0.08070561055017648,0.12162731952355657,0.2599999999999998,0.8197352813110861,171.233,171.6657
000629.XSHE,20.6264,4.0833,2.2031,-12.1653,1.259866934463666,0.06191570706662276,1.91531305276718,0.5678932553685195,16.67,11.95,90.61,91.79,23.25,113.73,177.95,65.6608961867805,7.755565007798096,55.00000000000001,0.10702971115222226,0.051521173833008214,0.1110170746384281,0.3799999999999999,2.9802719691621515,326.3984,326.915
000630.XSHE,10.2536,1.4214,0.2682,28.8503,2.0427209616097595,0.1799352672173025,2.8486574186654368,0.6880668297525147,4.95,2.43,103.25,150.92,-9.65,48.74,54.14,45.05032832146444,-4.520364016112162,50.0,-0.04080893567091337,-0.010410868443669723,-0.0607961344544873,0.03000000000000025,1.389574687032837,343.1604,343.165
000636.XSHE,23.1961,3.0712,4.3627,-29.6391,1.5334341823178155,0.19710233969492721,2.445683000087603,0.724843511696682,24.99,16.53,66.03,-68.69,-6.12,-5.58,-3.34,56.67723243867524,4.885548343013306,55.00000000000001,0.5141576952619396,0.1915047368069538,0.6453059169099715,0.3500000000000014,2.761816190241426,168.2143,217.4028
000656.XSHE,5.3616,0.4459,0.1356,-0.915,4.724622239919175,0.6551343138213829,10.961828861957304,0.7608321274256501,10.69,-2.06,215.24,-556.13,2.21,-137.14,-138.18,38.50347606441552,-0.7116819996528445,40.0,-0.2397919740533121,-0.33876459503599915,0.1979452419653741,0.06000000000000005,2.53818371573371,151.9035,152.7159
000671.XSHE,-1.015,0.5454,0.24600000000000002,-0.326,9.359172197275528,1.052467017803583,23.625082206482954,0.9058031475039611,8.19,-87.99,93.32,9.79,-75.32,-261.49,-441.38,42.05120325469584,-1.6393442622950907,30.0,-0.10172556025039459,-0.12618571619773294,0.048920311894676716,0.040000000000000036,2.721218364824434,88.7398,90.6744
000685.XSHE,8.4729,0.747,4.7123,28.2669,1.4430284648423004,0.17264815955050125,1.9821368978485707,1.189366703973191,26.5,33.98,99.16,-123.62,6.43,-39.11,-40.77,50.632219145558466,-0.055679287305116364,50.0,0.0011997651313775393,0.00021691437497418456,0.0019657015128067092,0.08000000000000007,0.49924957584079616,96.2481,113.2886
000686.XSHE,15.937999999999999,0.9198,2.3438,6.0352,4.386595417381787,,,,,-27.52,100.77,-310.24,-38.38,-163.0,-166.75,52.967567802965256,1.3086310836641732,45.0,0.11355870317631211,0.05930584757421976,0.10850571120418472,0.1299999999999999,0.6067313684881372,163.5977,163.5977
000690.XSHE,12.9249,0.8527,0.9906,5.5506,1.7243243441921432,0.41439363040830474,0.7731690938823693,0.5301251005195209,6.09,0.17,923.77,1430.45,10.5,-89.46,-95.87,47.29283649813009,-3.44369394308491,50.0,0.022636591645831317,0.05403109949518253,-0.06278901569870243,0.08999999999999986,1.2562581534187185,95.2418,95.3039
000709.XSHE,9.5295,0.467,0.1625,2.1957,3.9763296832894373,0.5974433745348806,5.409619556064961,1.8809468230246436,10.25,1.17,99.18,859.53,-5.84,-29.05,-25.48,41.12312979596718,-2.339314104020001,30.0,-0.03682262657701951,-0.028815605150597945,-0.016014042852843136,0.020000000000000018,0.4718284801645419,239.9418,239.9805
000717.XSHE,5.2555,0.7659999999999999,0.1904,-6.1715,1.978258122900102,0.14273468899366373,4.546993775880261,1.4575610100534038,6.61,1.55,96.36,327.48,-11.88,-74.4,-74.03,45.05428842080803,-1.7603634298693878,45.0,-0.0035528957760342372,-0.02187988960530588,0.03665398765854329,0.06000000000000005,1.236763226821559,84.8304,84.8304
000718.XSHE,22.9111,1.2463,4.2121,-30.8675,1.7320158362057174,0.13913355720071044,15.092578306376014,0.44238964655971935,64.85,27.44,99.57,94.09,-39.69,-54.63,-51.42,53.910711625978145,6.104874673227744,45.0,-0.0001850156270575276,-0.06953446950167892,0.1386989077492428,0.10999999999999988,1.634289856983611,84.26299999999999,111.6746
000728.XSHE,18.6497,0.8497,4.703,4.1743,3.924219407524743,,,,,-20.54,105.01,676.78,-36.71,-147.8,-135.9,50.94614072853185,-0.14780752176055742,50.0,0.07998553029306699,0.057951388066611986,0.04406828445291,0.1200000000000001,1.0368605068182535,266.9182,271.427
000729.XSHE,80.6765,2.0304,2.2163,-44.8823,1.4671680128253035,0.005059701968691785,5.581869169524743,0.6243339108666184,34.54,1.02,-2875.92,22718.85,11.66,159.01,128.25,74.75971824241245,11.767803850430095,70.0,0.7363058394106261,0.5979702270744769,0.27667122467229843,0.8199999999999985,2.117871638889346,242.4235,272.2709
000738.XSHE,65.0944,3.4353,8.3133,41.1691,1.3019048796697084,0.07789717358942111,0.9946110580204992,0.2361659809361927,34.66,17.7,99.56,-104.52,31.54,44.18,49.77,59.28755747401666,2.946305644791183,50.0,0.8989513266078788,0.8334638085022877,0.13097503621118212,0.759999999999998,0.9829201848276132,349.3008,369.5667
000739.XSHE,27.3163,4.667,2.6797,-180.56400000000002,1.9222837329177642,0.10092940697461923,2.0219856513633676,0.6564494601582553,26.71,7.24,89.36,107.59,6.85,-30.66,-29.96,44.13341167976712,-2.3863254429346683,55.00000000000001,-0.7774891414384335,-0.8168735901872091,0.07876889749755112,0.6499999999999986,1.3545215547854264,243.2215,243.2472
000750.XSHE,30.7448,1.0624,4.1484,3.8291,4.056036730182115,,,,,11.74,96.74,-727.84,-37.98,-66.48,-62.37,52.91337242401688,0.04168403501459099,40.0,0.06386038591996757,0.06334472782636302,0.001031316187209086,0.06000000000000005,0.6567429412913208,197.6363,197.6363
000778.XSHE,8.976,0.7979,0.3626,21.2739,2.0323895415806965,0.2176041406239604,2.918350938502492,0.8564491716099911,10.23,4.93,98.42,-60.34,-2.02,17.84,18.75,46.86545584853955,-3.2741279691846876,40.0,-0.027123914922708714,0.02564062768170247,-0.10552908520882237,0.08000000000000007,1.5584208746312287,187.7964,192.3208
000783.XSHE,18.6857,1.095,4.372,3.9593,5.4877774228392155,,,,,5.9,69.53,67521.29,-57.1,-99.2,-92.89,51.313633485489916,-0.24441024712594184,40.0,0.06224469681266065,0.06219557578128299,9.824206275531322e-05,0.13999999999999968,0.9897512158728066,327.9265,327.9265
000785.XSHE,13.1328,1.4746,2.2651,-45.4091,2.711950538832783,1.239128421799957,1.594129326422123,1.0028270483338604,45.85,16.88,113.37,184.65,-7.08,-17.8,-16.83,54.379709307536416,-0.24761230986910765,45.0,0.03489416089980324,0.05553329040243072,-0.04127825900525496,0.1299999999999999,0.5307180967861189,122.4176,290.5421
000807.XSHE,9.1093,1.7724,0.807,14.488,1.7878522624973852,0.30118081986224876,3.8938629431081537,1.3739365569182702,18.27,12.64,99.3,103.05,7.78,72.1,66.69,39.18863539400774,-8.334508531941912,45.0,-0.4516736334812226,-0.27455360597277045,-0.35424005501690425,0.20000000000000107,4.1607528610886275,308.0205,342.6342
000825.XSHE,5.4653,0.8598,0.3023,-12.7354,1.909789548991098,0.08164806278271623,3.288629591011384,1.2659064338194912,10.46,5.5,97.63,120.89,9.03,-34.92,-31.54,39.72076055883699,-3.3609699563163113,50.0,-0.13279940032374693,-0.1285865750504803,-0.00842565054653327,0.04999999999999982,0.5668824071773346,310.4416,312.4364
000830.XSHE,6.718999999999999,1.7222,0.9989,-169.2149,1.6897082931176126,0.2545200184381071,46.785146905480836,2.8639122354073328,28.64,17.26,98.84,71.39,23.09,30.28,32.14,40.84042177454057,-6.710628394103958,50.0,-0.39485326231307916,-0.05385329301697984,-0.6819999385921987,0.2900000000000009,1.967406410782636,253.144,331.912
000831.XSHE,117.0026,11.0675,8.9857,451.9398,1.4012223218033617,0.003325923096493912,4.794113716671156,0.3232017034850961,22.27,14.01,99.97,88.39,56.88,85.97,65.83,54.69015509717779,-0.6304126337239045,60.0,1.2280792767618252,1.4849383259001776,-0.5137180982767049,1.0899999999999999,2.5970444661361736,306.5278,306.5278
000869.XSHE,40.4522,1.8983,5.1155,51.201,1.2242381374797104,0.0319258705598691,1.2536824627537082,0.3830036197676171,62.65,24.81,97.79,79.7,2.82,1.83,1.03,60.56287032121589,2.8298694591369804,55.00000000000001,0.5896909848023881,0.4984855392211357,0.18241089116250486,0.9400000000000013,0.5971402599739603,134.8592,203.857
000878.XSHE,22.0,2.0641,0.1502,73.3285,2.9898025514334816,1.0001432050841836,5.991705524320357,0.602689834681582,4.75,2.3,100.59,-98.17,6.77,65.94,82.32,49.92779109246657,-2.1589138660137968,60.0,0.11059617585606318,0.19658410490914774,-0.1719758581061691,0.2599999999999998,0.7568030626860778,193.5841,193.5934
000883.XSHE,15.2971,1.0838,1.3726,23.2442,1.9944825485686504,0.6711085712999959,3.279576370037609,0.9236592586295479,14.15,9.17,93.85,508.61,36.66,-18.21,-18.53,60.47376239432981,-0.010203040506065153,40.0,0.1931749224042445,0.23742081886700722,-0.08849179292552545,0.16000000000000014,0.5597324770154737,332.4336,335.7143
000887.XSHE,24.5428,2.273,1.8848,-138.8603,1.763588374721571,0.14432333351396825,4.86741644069071,0.6348477313099896,22.1,7.43,85.46,77.72,5.1,0.35,4.49,56.56666834614173,1.302949968977391,60.0,1.5292681985971157,1.5179295043013417,0.02267738859154811,0.8200000000000003,2.884626546358656,239.6549,240.1277
000898.XSHE,4.3836,0.4956,0.2166,11.0382,1.6411417258949146,0.08201083958069647,5.314157927205429,0.97369164688595,7.26,4.26,102.5,128.25,9.56,0.05,-2.68,46.126243180806895,-1.9248395967002667,45.0,-0.01828287734132461,-0.006420674885824743,-0.023724404910999735,0.029999999999999805,0.32809370161035417,255.7083,302.7773
000930.XSHE,14.9696,1.4366,0.7259,-120.6384,1.561500238939828,0.05577186015021534,4.607224844782972,0.7208009241429448,12.04,6.54,83.83,-16.06,-4.26,-7.5,-4.58,47.09122760328092,-4.583404327824134,35.0,0.014982889155159995,0.16312334456097316,-0.29628091081162633,0.11999999999999922,0.7748875567487444,167.4167,168.6207
000932.XSHE,3.6112,0.7394,0.2021,22.1269,2.0720980890573877,0.07105502853659167,10.335988082696042,1.0160031331016306,12.11,5.65,97.05,-2.49,6.36,1.47,5.66,46.70453925812165,-1.30505709624798,55.00000000000001,-0.03646207235872989,-0.029567811267128687,-0.013788522183202409,0.05999999999999961,1.38578938070332,291.0433,351.6494
000937.XSHE,7.4001,1.2039,0.7601,-5.5638,1.9215962886368352,0.09996081475700092,2.252691656453668,1.3553688521420995,29.82,12.93,106.35,37.2,54.5,240.73,262.96,54.86606908440651,0.5455962587684996,45.0,0.21635758883630185,0.23199830638376379,-0.03128143509492387,0.1899999999999995,1.6420448838653723,216.8323,263.6026
000959.XSHE,5.2989,0.8681,0.2725,52.0633,2.934522441216588,0.38433149936256905,11.75717533093009,1.9909310500336868,8.4,3.84,100.19,13.07,8.77,-9.66,-12.0,51.07688277970755,1.5693112467306227,50.0,0.05995209730212281,-0.004003974069920676,0.12791214274408697,0.07000000000000028,0.4732872135011149,283.6569,372.2258
000960.XSHE,7.5662,1.679,0.509,-9.8384,2.2912662203270444,0.615155683569712,3.234973950424505,0.7420671043030523,13.88,8.19,94.68,45.39,8.13,232.08,245.73,46.399659667642375,-2.159204565511566,65.0,-0.2257417319373083,-0.30153409531620967,0.15158472675780277,0.35999999999999943,1.9502930056753878,279.8538,279.8538
000961.XSHE,-2.4964,0.5073,0.1607,-1.2425,8.751931429482514,0.9700073640361114,23.387170068773813,0.949197851264308,9.17,-8.33,128.87,-582.14,-46.0,-135.33,-170.38,41.42957782818874,-1.3423904253598609,40.0,-0.13003004244357985,-0.1725905286486695,0.0851209724101793,0.050000000000000266,1.2295935311844768,116.2414,116.71
000967.XSHE,22.4011,0.9576,1.3521,31.3076,1.6632983936180894,0.20776383904795145,2.311198160769941,0.5921399290699306,23.47,5.48,84.45,-247.62,3.11,14.14,-6.11,57.32888180052075,4.247104247104256,50.0,0.11848964281783747,0.04612231894109686,0.14473464775348122,0.1200000000000001,0.6746876664969134,109.2729,160.8827
000970.XSHE,44.3647,3.9228,2.847,-528.0214,1.5539504451584416,0.04270313494665975,2.149023501993104,0.4201476870765175,17.48,9.01,95.82,-152.24,67.97,210.45,227.85,84.55683222096886,36.28545288197622,65.0,2.0048922005395973,0.9296169515910861,2.1505504978970222,1.879999999999999,18.71007870785676,228.3133,228.3133
000975.XSHE,21.7005,2.5156,2.77,-60.6948,1.3011465454140043,0.03946119579777247,3.7943946774881785,0.6098874139879147,21.71,13.41,94.96,161.75,47.86,-10.27,-10.41,48.89005984611844,-3.9846859100297407,50.0,0.10085234497270967,0.27783552656631266,-0.353966363187206,0.33000000000000007,1.6951162571997402,238.4791,270.4527
000983.XSHE,9.6023,2.1743,1.1125,16.8551,2.548434903828503,0.6373839950615402,3.5809931330645215,1.351888827887814,39.79,20.36,99.3,76.21,43.41,167.86,168.8,48.5803795490021,-5.895307470777583,45.0,-0.25668321338426914,0.05585894494506116,-0.6250843166586606,0.33999999999999986,1.7707856347764954,548.5294,548.5294
000987.XSHE,14.1372,1.3713,2.4204,181.3063,4.3284313681641375,1.694417280602466,3.899184804032637,0.6875122371198749,,,99.76,-666.76,53.64,-3.42,-1.88,66.40725522042405,7.971586424625097,70.0,0.4391239447856963,0.36129572604292,0.15565643748555258,0.20000000000000018,1.0053938456289457,352.7044,352.7044
000988.XSHE,26.6792,3.0574,2.0734,-68.5235,1.9078896644906644,0.18746372010494583,2.1722695519655524,0.5675981095226362,18.02,7.64,91.81,-70.43,59.81,77.09,95.21,60.75377775726084,6.261073655629453,65.0,1.5752887438275778,1.1452874676098443,0.8600025524354669,0.9799999999999969,3.616068423153625,232.8552,232.975
000990.XSHE,16.4806,0.7708,1.0928,26.4416,1.3516716788376202,0.11340845095155377,1.8117899297726021,0.6450058060715657,17.79,5.26,95.27,37.01,12.43,-45.5,-44.88,51.52895516661753,2.5884587983851897,55.00000000000001,-0.024054211568714123,-0.13404607561488854,0.21998372809234884,0.26000000000000156,0.7481938991631486,137.2047,137.2048
000997.XSHE,19.9231,2.1474,1.7505,43.6311,1.70182362691174,0.04098187655585774,2.368482104928039,0.5512637571335327,34.62,5.58,215.5,64.61,5.29,-11.01,-20.1,52.16348680743399,1.996805111821072,55.00000000000001,0.11291499248652315,-0.05005650293212493,0.32594299083729616,0.15000000000000036,1.078302552662167,135.5783,136.3355
000998.XSHE,287.2547,3.6572,6.1657,-83.6081,2.0812921663792365,0.17850457993449162,4.004456620541735,1.0834921409202358,44.89,11.81,82.21,-216.92,6.48,87.59,74.14,43.27093091724769,-2.627195417750375,35.0,-0.2614057672887604,-0.19070896679982904,-0.14139360097786274,0.19000000000000128,1.2519091498248245,216.1895,219.4073
000999.XSHE,19.8077,2.7555,2.878,53.7363,1.4583816189059151,0.051181947125578824,2.4299487595985885,0.5484093151896737,55.06,20.16,95.08,45.7,2.81,31.29,30.53,59.56154028284387,5.9338616573721,50.0,1.4264671344562885,1.15043151744438,0.552071234023817,2.020000000000003,0.8182946028600538,440.2779,444.213
001203.XSHE,9.9068,3.1315,3.1173,28.2704,1.6274393667277076,0.29464211917476885,2.302591348014681,0.7676971460043654,55.34,34.24,99.28,90.24,77.94,41.39,27.04,40.94442631440317,-5.278100400051621,35.0,-0.31660533083806897,-0.19672700343989818,-0.23975665479634156,0.120000000000001,1.1297497950419424,45.6696,170.40400000000002
001227.XSHE,15.5389,1.0733,3.5892,15.3252,13.136544000133824,,,,,28.28,107.79,-146.95,-1.58,165.22,89.26,48.12279555206712,-0.7731958762886699,45.0,0.00849975782753809,-0.008894587741193546,0.03478869113746327,0.04999999999999982,8.09663182988361,28.0228,280.2283
001872.XSHE,9.955,0.7299,1.9065,4.9086,1.6007792771366611,0.319367698728695,1.9702554646464798,1.264104624391491,43.85,53.93,97.59,131.0,12.48,50.95,57.84,56.6509533126058,2.4258760107816792,50.0,0.09954443650256728,0.031404913228562606,0.13627904654800935,0.2699999999999996,0.41928340347270504,92.6359,299.889
001914.XSHE,35.2036,2.1638,1.7454,-57.1783,1.9237191284136992,0.40152194731946317,3.5411208710207753,0.7639715387673569,13.3,5.69,87.95,-487.37,14.75,23.39,34.19,56.66973157900528,9.053120606394021,65.0,0.1844088746253334,-0.13413028725617762,0.637078323763022,0.6999999999999993,1.8335078326117726,119.8347,190.5442
001965.XSHE,9.7625,0.8863,5.5923,363.3246,1.5362675793901475,0.38906207885911703,1.6096174117878332,0.9366261274512152,40.22,69.03,98.74,87.39,-10.14,-13.07,-12.35,48.32286613399015,-2.1488066074053482,50.0,-0.052519491427183596,0.02251339421505065,-0.1500657712844685,0.20999999999999996,0.41612139730738834,147.4731,471.399
002002.XSHE,16.9116,1.16,2.0002,13162.506000000001,1.7635442802774834,0.03902010916413732,956.6784297637989,1.4365312550103928,26.93,11.23,99.71,3.63,-44.6,-62.98,-62.65,47.46690087627738,-0.6294361858845666,55.00000000000001,0.007242097379983825,-0.02060542758735326,0.05569504993467417,0.04999999999999982,1.5515847001558551,115.6807,115.8247
