,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000012.XSHE,27.6294,2.6281,2.1413,14.5207,2.1804508523407504,0.395207866342138,3.759793651900353,1.6383211890402702,26.52,11.3,87.47,230.72,24.09,25.82,26.94,57.250537565103556,3.9042821158690213,45.0,0.22572037172307802,0.14650915850025545,0.15842242644564514,0.34999999999999964,3.6976731717816262,138.7121,219.3318
000021.XSHE,35.1649,2.2991,0.8775,-22.3948,2.860605780709273,0.033756157079553296,8.876191427193817,0.8936867699351135,6.82,4.69,42.03,142.6,-4.41,82.89,97.74,44.3186221504268,-6.287327614290356,50.0,-0.0930872842123911,0.10511495722393314,-0.3964044828726485,0.1999999999999993,0.8697999632353686,133.4098,133.5904
000025.XSHE,289.969,12.8684,37.4625,-761.65,1.3977462198445694,0.048232290965294945,2.626230756959008,0.7916233817855096,25.88,19.84,82.08,966.94,-7.44,74.03,81.01,41.532565754542105,-3.3430106218382245,45.0,-0.9451813401451226,-0.870678665998631,-0.14900534829298318,1.1999999999999993,1.6209016224334851,78.6384,120.5774
000027.XSHE,29.8497,1.0914,1.8467,-15.0843,2.767861485557841,0.9657778717780816,3.413051542710183,1.3856832504681869,27.03,10.52,91.86,173.1,18.81,-24.55,-13.39,36.21068592856276,-1.836537428847574,40.0,-0.10213191505324648,-0.07915475741922165,-0.04595431526804966,0.07000000000000028,0.1585724889606822,242.6269,242.6269
000028.XSHE,23.8007,2.8232,0.6209,230.0783,2.4103108646303313,0.030128693541184578,4.2480948010675705,0.6880253571888714,10.24,2.48,99.17,101.86,1.96,-0.23,-1.8,36.00605771799071,-3.7119289340101482,50.0,-2.1834097672878485,-1.815479806792903,-0.7358599209898911,1.3299999999999983,0.33057828144402523,184.862,257.1759
000039.XSHE,28.5026,2.0317,0.8290000000000001,10.2303,3.277298136258539,0.8654679236345951,5.1367699812014385,0.9200605702216451,18.34,3.38,101.39,443.03,79.86,175.52,181.34,49.85796655677683,-2.7800010671789352,50.0,0.044265437882204495,0.16174030949960086,-0.23494974323479273,0.33999999999999986,0.904065414509449,246.3713,581.0740000000001
000049.XSHE,28.2355,6.7386,0.7809999999999999,70.6215,3.829016217070511,0.002658901603836535,9.62980665015243,0.9078873773118452,8.39,2.73,96.91,-45.52,31.88,13.32,12.54,28.277391767396836,-16.638756782101936,35.0,-1.8988388818976176,-0.691951977925751,-2.413773807943733,0.759999999999998,1.7653712777341835,87.0233,87.0233
000061.XSHE,-106.2468,2.7195,5.7362,-92.6515,2.794271918498159,0.7722818650702394,5.2445945073468225,2.1451732432503525,35.88,-0.08,368.61,17.13,26.33,-94.98,-100.25,36.24116122429967,-2.67833465924158,45.0,-0.3173737196816786,-0.32014703450918447,0.005546629655011737,0.08000000000000007,0.10733622525205287,129.9919,130.4965
000062.XSHE,38.0606,4.4110000000000005,2.5188,141.7094,1.9412580444189285,0.17971732756023884,3.1707622026341347,0.7240288853745059,15.68,5.95,99.59,-78.99,52.89,15.05,3.17,52.31513575445239,3.5102910810630736,50.0,-0.29324613266694755,-0.40554370387876165,0.2245951424236282,1.6400000000000006,1.1978007993906024,168.0713,181.7718
000066.XSHE,108.93700000000001,2.9283,0.8573,-6.6256,1.9307670661356136,0.37753905633423535,2.337784862301004,0.5959060812362403,19.94,1.82,65.75,-1053.31,-88.79,-87.88,-80.31,27.014056682942133,-8.199018920812929,40.0,-0.510694887670617,-0.4023543397706048,-0.21668109580002437,0.16999999999999993,0.835141860915291,168.3935,199.0191
000078.XSHE,26.0411,2.7742,0.7997,13.4475,3.9587063097644832,0.2728294019496599,7.334353292305781,0.8391755277238273,13.82,3.28,101.06,-99.2,82.04,58.0,51.76,43.746007135933155,-1.2576478585996045,45.0,-0.19489174054046732,-0.1515537673186363,-0.08667594644366206,0.1299999999999999,1.2044839116601977,109.914,156.6795
000089.XSHE,27.5439,1.6407,5.5666,3100.3039,1.1771527490780729,0.0004665129834221543,7.366162054965449,0.5284648145586239,28.18,21.95,95.93,138.36,12.4,25.79,30.35,49.673916769182256,-1.0374169483622848,60.0,0.024616139988557606,0.05193006790861727,-0.054627855840119324,0.16999999999999993,0.4518583858075101,180.6728,180.6728
000090.XSHE,16.0428,1.9025,1.7176,-48.1814,3.6228711292720086,0.9578176925086958,2.908803138874403,0.5429770583560115,20.59,13.78,66.9,77.68,24.11,229.63,347.23,43.724127828980215,-1.5397082658022436,45.0,-0.14022075857681848,-0.13997342788597017,-0.0004946613816966261,0.14000000000000057,1.1328819002642445,79.6748,123.3719
