,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,36.0377,4.7975,2.3437,-59.4194,2.2566986983480626,0.3816736893603095,2.538653848508335,0.5832588950852275,29.48,9.95,50.21,-61.84,39.63,-13.97,-13.94,36.25674291765942,-7.021917187348259,45.0,-1.3158941960653685,-1.1656283061309614,-0.3005317798688143,0.5,2.729775700510174,368.1714,372.1806
000012.XSHE,19.5169,2.6713,2.2671,371.5159,1.639836354155276,0.3177228957485362,2.0411011486742394,0.6266802088728243,37.38,4.64,86.41,103.89,19.32,-44.8,-51.51,51.60314788716095,0.11678522136107052,50.0,-0.06553955706219305,-0.009556187492990134,-0.11196673913840584,0.40000000000000036,1.4379277592454003,194.3193,304.9197
000021.XSHE,26.6348,2.6086,1.4835,10.2639,2.1638750133799225,0.22509733095003837,2.975099836419123,0.6915906881002831,7.32,5.96,32.39,-9.06,19.15,-2.58,-8.72,49.07065399971049,-1.9694483019820475,50.0,0.04312295012210754,0.18245594153657996,-0.27866598282894484,0.16000000000000014,0.6308164001175771,247.1085,247.1971
000027.XSHE,14.7015,1.3849,1.4637,18.6263,2.5318127157159847,1.0566930062382682,2.049126100264423,0.904394609960524,21.08,12.42,83.76,66.9,23.69,-27.82,-24.47,47.216623410325255,-2.617470829391365,45.0,-0.02635961067032344,0.033767652727375454,-0.12025452679539779,0.1299999999999999,0.5961609306946705,385.3486,385.3486
000028.XSHE,10.7085,1.0785,0.2364,-8.1686,2.5202230011360776,0.1374076628131948,5.269176392546481,0.7309113645374152,11.2,2.13,97.36,53.28,8.51,-11.55,-12.43,71.66699700664148,7.0295314294613584,55.00000000000001,0.6350146324917958,0.30171050331859606,0.6666082583463995,1.9199999999999982,2.836729983558071,135.9879,158.3214
000031.XSHE,-523.175,0.8097,0.3738,-1.7617,4.334396118022852,1.2407175792495146,4.545639409758989,0.6370538932205804,33.39,8.61,99.96,-61.61,40.29,34.04,34.79,57.07803475698152,3.0529078602016613,60.0,0.09963068744211556,0.08995005819326905,0.019361258497693018,0.11999999999999966,0.6807459319388343,70.5249,159.8795
000039.XSHE,4.5862,1.3017,0.4146,25.4871,2.5894483602653056,0.490811419627007,4.086207402731156,0.7984428061017422,20.54,10.87,97.06,140.33,86.5,304.89,302.06,52.906227548499295,1.3965946049359004,55.00000000000001,-0.02647825609927601,-0.0316850162591951,0.01041352031983818,0.33999999999999986,1.3697938067839714,263.281,616.9043
000046.XSHE,-1.6839,0.6543,0.5162,-0.7383,4.921299934087843,0.8128830904191771,27.339353859814082,1.1042151437207328,47.26,-69.11,52.56,-402.37,9.97,-682.73,-4905.15,49.81473551948252,-1.1046817464492673,40.0,0.024803534408414096,0.03143919690226948,-0.013271324987710761,0.029999999999999805,0.4702856721170635,97.6462,97.6886
000050.XSHE,19.3478,0.9205,1.0488,1681.043,2.2463798198194627,0.6870701317755183,4.656667683278942,1.1969847711287742,18.73,2.69,44.97,398.16,-7.63,-66.18,-55.93,53.39563819623889,0.9374999999999939,40.0,0.07867856813003904,0.05503110309003666,0.047294930080004766,0.10000000000000142,0.3863710433745153,300.089,319.9987
000060.XSHE,13.1825,1.4277,0.44299999999999995,-34.2709,1.9664003463110775,0.45558739119850256,3.2189864659632024,0.7181330005965046,6.13,2.78,88.83,73.87,59.01,32.38,28.81,46.76655281490247,-1.3405948889819685,50.0,-0.02300352283135343,-0.017942091245384297,-0.010122863171938265,0.02999999999999936,0.7942878127155307,179.1606,179.2159
000062.XSHE,20.6688,2.9924,0.8466,51.4944,2.2189076016471465,0.24629387733474006,3.896403827317651,0.6117692976719941,11.42,5.01,100.75,-167.91,30.03,53.45,55.24,55.565978629484704,2.589923529596891,45.0,0.16119502612752612,0.18522446872468046,-0.048058885194308676,0.3099999999999987,0.5652529086409311,179.9765,180.2102
000089.XSHE,147.6274,1.2576,4.6538,-11.2653,1.6636310207279958,0.3356590795462115,11.041442507921825,1.6133542770811797,-1.06,-9.53,104.98,-54.7,-8.42,-186.49,-180.08,53.838778062042834,1.1165822872598625,55.00000000000001,0.01802751715326778,-0.01965963375271009,0.07537430181195574,0.07000000000000028,0.2766482520391325,150.1163,150.1163
000090.XSHE,7.2475,1.2143,0.5816,3.4154,4.930661759059291,0.8050732621570278,4.120477998695776,0.7210964695609612,14.16,2.64,99.19,-453.96,45.68,5.26,-20.65,66.10529872088296,6.642104185856115,50.0,0.13252904038776236,0.08074565558623538,0.10356676960305397,0.1299999999999999,1.618823690455584,109.6613,109.6836
000156.XSHE,16.7681,1.1311,1.9134,-22.1044,1.6928198387956335,0.2138725498447704,4.095814649661648,0.6402887425602919,32.07,11.11,80.38,243.94,98.54,44.43,38.33,68.01777278440125,7.2694442586771615,55.00000000000001,0.24254285474021753,0.17620542167261827,0.13267486613519852,0.27000000000000046,1.5196217183441947,108.31299999999999,156.7581
000158.XSHE,94.5699,1.8486,1.0157,29.8418,2.4188119384830773,0.2618871688367586,4.814040417822059,0.8095887010976537,8.53,0.19,-209.12,193.64,34.24,-106.28,-82.12,47.17051157058838,-1.1993146773272112,45.0,-0.039887170182220544,-0.01851283669285255,-0.042748666978735986,0.08999999999999986,0.9319402453196208,109.1312,110.6243
