,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000008.XSHE,-7.2051,0.9729,3.227,-30.7136,2.001812156995549,0.23854407471929687,6.2234572613721175,0.8360950328446088,45.34,-58.45,101.88,88.19,25.11,26.94,18.99,44.71313523280081,-0.528169014084527,50.0,-0.012469320370872783,-0.017554294874749223,0.01016994900775288,0.020000000000000018,0.4472469369439878,60.2339,62.846000000000004
000009.XSHE,32.5006,3.7249,2.0694,115.4058,2.3742951066295994,0.4917316972205559,2.287744890946437,0.5665282482530568,32.67,9.56,64.29,58.73,128.15,139.22,209.69,55.675995578666424,2.3962948046717814,40.0,0.0010958230982343053,0.07796903504851535,-0.1537464239005621,0.620000000000001,2.34484565136806,261.0113,263.8536
000012.XSHE,25.43,2.9264,2.6429,-17.2889,1.6339479430767607,0.30890456261884536,1.805779447279855,0.7132473284652692,37.31,19.23,99.92,48.71,73.41,366.72,416.44,68.22002763111739,11.271093705004876,65.0,0.7142992024330539,0.6183345478433131,0.1919293091794816,0.28000000000000114,1.583079404416203,201.2823,315.6671
000021.XSHE,28.7048,3.6036,1.8106,67.2895,2.563874010595513,0.3038626305192806,8.339890307406813,0.7737767854529275,7.78,6.02,32.0,137.45,15.17,111.86,122.22,48.46497801745368,3.4769194256556433,35.0,-0.19829732333261418,-0.5257412274748029,0.6548878082843774,0.5300000000000011,1.3412683485133416,263.98400000000004,280.1255
000027.XSHE,13.312999999999999,2.0739,2.5034,-24.6568,2.6567195745053427,1.1704469007811136,1.6788530217748225,0.8396060350077083,26.58,9.92,106.26,115.56,59.34,107.04,138.36,64.45087859851591,17.37764286094687,60.0,0.6448978063197046,0.4140674392502636,0.461660734138882,1.2699999999999996,5.466879582968367,565.1779,565.1779
000028.XSHE,11.51,1.1947,0.2713,-10.6379,2.4831026657100956,0.1376186233611859,4.372235111188874,0.7231081910877791,11.15,2.43,97.81,-79.31,25.15,26.44,32.02,44.06588581495786,-1.584823701089362,45.0,-0.3924754637736143,-0.273585878230553,-0.23777917108612256,0.41000000000000014,0.653513259767855,146.5051,170.5658
000031.XSHE,-54.5439,0.9003,0.4203,-28.1124,4.431896176934424,1.3232360665405172,2.98387307769637,0.6339080862357575,30.29,7.11,100.9,-195.79,26.24,-1.44,6.07,52.69799996233757,2.248953974895417,60.0,0.020811086741107765,-0.014559983577081046,0.07074214063637763,0.08999999999999986,0.4021217149477496,73.9283,167.5949
000039.XSHE,7.3546,1.3437,0.5146,16.0617,2.75480181773111,0.5820106717146626,4.405148396542773,0.886449375685875,15.62,6.06,92.38,150.35,82.08,481.78,355.68,44.85986697978406,-4.698604223119776,50.0,-0.08046445226660204,0.06107318018996796,-0.28307526491314,0.29999999999999893,1.094044488717416,235.3572,551.4751
000046.XSHE,-3.1185,0.8779,0.8085,5.2815,4.979368199249731,0.8872957185505641,6.217894228101319,0.8496610158142639,79.55,-0.57,97.16,323.13,165.94,322.06,85.29,47.72240018281844,-1.4830508474576207,35.0,0.0019417273121793421,-0.00601098553616823,0.015905425696695147,0.08999999999999986,0.4290787797725462,144.9075,144.974
000050.XSHE,20.0918,0.9978,1.0985,35.7107,2.2208142747811412,0.693780910406702,4.543910517393707,1.1931470087337648,16.57,6.27,65.3,160.26,26.06,76.17,72.09,47.63243406947035,1.0953226761396988,45.0,-0.14126905986052485,-0.21690670675541893,0.15127529378978816,0.26000000000000156,0.6667334504042978,288.4492,339.9065
000060.XSHE,15.5123,1.4404,0.5166,45.2108,1.9587540678798834,0.5542089686545154,2.249880583016795,0.5653920548196245,5.79,3.09,84.97,119.85,50.52,116.06,94.91,50.14166356175493,-1.901469317199656,45.0,0.016385257831024624,0.060736174452214214,-0.08870183324237918,0.05999999999999961,1.324244540358108,172.018,172.0705
000061.XSHE,29.357,1.8043,2.9364,50.8889,2.8476756477536975,0.768732406974601,4.533244219572768,2.021394296035689,33.19,10.7,83.37,112.9,25.59,5.53,19.4,48.727118604363355,0.5248643359131684,45.0,-0.009869553448658586,-0.03148940580840886,0.043239704719500546,0.05000000000000071,0.25001368987415157,98.5725,98.5936
000062.XSHE,22.0936,2.8274,0.8987,-1630.6658,2.0060474160256923,0.20937030413996421,2.895109007367395,0.5867900840644495,11.13,5.65,85.19,-16.9,63.92,111.93,106.27,54.8936881983047,-3.6388580388057887,35.0,0.6693369638806903,1.0495184271096958,-0.760362926458011,0.5699999999999985,0.9285220905821336,162.8458,163.0573
000078.XSHE,-34.3619,1.5896,0.2255,-21.9216,5.502285841688843,0.07316821310963051,18.385765682689936,0.9457914333577164,11.69,1.41,97.28,195.09,25.65,1.83,3.47,53.68779953929433,0.8624470106709439,55.00000000000001,0.05401762356448225,0.061924808193238874,-0.01581436925751324,0.08999999999999986,0.6910063771516535,90.4314,94.9037
000089.XSHE,81.1255,1.3495,5.0179,-10.241,1.5911833454299174,0.31872852072644675,10.067501429701775,1.4544785302704355,14.69,6.74,76.07,1259.2,39.76,137.04,144.68,36.66111256652516,-3.2893926327461034,30.0,-0.15579680518049877,-0.12475653963193316,-0.062080531097131214,0.17999999999999972,0.7265598076531573,161.6006,161.6006
000090.XSHE,8.3143,1.2721,0.6998,2.3648,4.250205624287553,0.8646208900836616,3.0075115041528893,0.6351970895619372,42.62,22.28,99.39,142.95,-3.96,-8.36,-6.08,56.720870184424676,2.030994320916357,50.0,0.04737707050654194,0.016725812874639104,0.061302515263805674,0.08000000000000007,0.6185057411950726,118.6363,118.6526
