,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,21.9382,2.7842,0.7725,20.439,2.4905057792323264,0.602682359050658,2.320410202082974,0.5701136020004478,18.94,6.7,81.94,238.43,2.81,-6.49,-4.74,44.63002963418794,-0.41097199655931405,45.0,-0.1970321333101257,-0.22954448028903515,0.0650246939578189,0.129999999999999,0.38912734189170045,265.85900000000004,268.7541
000012.XSHE,8.9944,1.2592,1.0146,-77.0729,1.910593920563385,0.41134954094063153,2.6995275982912394,0.828428708462307,22.9,11.33,95.12,168.69,15.67,-30.29,-21.18,40.984763115361304,-1.4933193607544988,40.0,-0.0857630908273288,-0.076806332659617,-0.017913516335423596,0.04999999999999982,0.3098227443351329,110.3729,173.187
000021.XSHE,53.6907,2.5807,1.6469999999999998,-160.4614,2.314272372220031,0.24719535253289782,5.524770724722419,0.7867498590993024,17.31,6.4,90.58,308.99,-2.41,27.43,15.01,43.692071603547525,-3.766041323007226,40.0,-0.3154546887766223,-0.22766164239609918,-0.17558609276104625,0.5,1.562412821471337,268.47900000000004,268.5771
000027.XSHE,10.1088,1.0276,0.7684,15.1014,2.7227190599772015,1.071352752544076,2.246335597935276,0.8759961499111036,23.69,14.58,98.44,64.18,19.39,110.35,156.18,42.92690170872044,-1.0162128616864496,40.0,-0.07052543481988494,-0.06475746571140291,-0.011535938216964053,0.0600000000000005,0.195973425862031,303.5215,303.5215
000031.XSHE,-5.3911,1.0277,0.4045,7.2041,4.350240042427418,1.410499555992528,3.3124527282805323,0.6163356902584581,23.7,-0.87,116.97,496.56,20.6,-22.38,-126.98,36.46631796554795,-3.85119203563006,30.0,-0.12372162601170578,-0.1004257342575702,-0.046591783508271145,0.07000000000000028,0.3039239550446594,146.906,157.3077
000039.XSHE,35.4748,0.8459,0.2946,-7.2439,2.4680728891630834,0.3676517494479918,4.030307359969066,0.84412814375904,13.64,1.51,397.2,-137.98,-7.23,-52.27,-57.78,50.672117976187266,0.23293569563067476,50.0,-0.003147715129032669,-0.00603940199058432,0.005783373723103303,0.08000000000000007,0.33598322792377217,163.3999,382.8689
000050.XSHE,-13.4665,0.7916,0.7146,115.0981,2.817303132907173,1.0907479466588226,2.362492464270091,0.9475720304011697,5.38,-9.22,147.47,-96.25,17.44,-403.15,-362.8,53.96473241827131,0.8311461067366636,45.0,0.06686000398684833,0.0430353402174343,0.04764932753882806,0.2400000000000002,0.29470145630006694,219.0482,226.6043
000060.XSHE,21.2563,1.6,0.3383,3191.3277,2.64579880693456,0.852594466128797,3.770741819884285,0.7845353736194375,4.37,1.6,88.47,3.75,-3.36,-31.86,-37.69,42.9848471257757,-3.5194744251525107,30.0,-0.08154233361440255,-0.029343920555291794,-0.10439682611822151,0.08999999999999986,0.7926035902602573,192.0975,192.112
000066.XSHE,-155.2328,2.5929,2.6775,-190.851,2.307451608703954,0.6525926606974661,2.1762504879029985,0.4855597777956592,22.4,-10.51,106.38,184.83,-21.24,-94.47,-98.11,40.59081895131562,-2.473038304202306,35.0,-0.4107800193453137,-0.4412937554497961,0.06102747220896476,0.27000000000000135,1.164304095467279,330.0986,338.3863
000089.XSHE,-24.1564,1.3122,4.2287,74.0168,2.352339922834872,1.002415471704006,6.667503093905455,1.3142152853859093,17.94,4.95,33.23,1865.28,54.63,113.7,116.19,42.12672176244362,-1.1627906976744324,50.0,-0.08907486288443778,-0.07300038100780352,-0.032148963753268506,0.07999999999999918,0.36510743568020915,139.4505,139.4523
