,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,47.021,3.9283,1.2107,29.9294,2.7519558218448017,0.46444429324537356,3.638219218904879,0.6902011424307154,17.67,6.03,98.44,-2.14,115.84,23.41,31.18,52.708442337104,1.530334809290757,45.0,0.18081572302509308,0.13101179532284135,0.09960785540450345,0.3600000000000012,1.4575672966721391,334.2374,337.87699999999995
000012.XSHE,13.3306,1.7846,1.5693,10.3393,1.9126519284053451,0.38431464982952396,1.7070425843980912,0.7524750203039844,28.68,15.18,91.41,101.82,17.97,204.87,286.23,52.06333057241671,-0.3453379378391551,40.0,0.022487206682536787,0.04587093216240893,-0.046767450959744286,0.21999999999999975,2.280433094161485,141.8662,222.6252
000021.XSHE,21.896,1.7724,1.1248,-11.4367,2.389897118352912,0.20112243522241732,7.424998956301665,0.8242366232777332,13.87,2.7,319.97,257.29,3.43,-52.31,-53.11,50.309582636357256,-0.8490123298775614,45.0,0.08051845919643519,0.13722808656045093,-0.1134192547280315,0.129999999999999,0.4559702747695507,182.5198,182.5887
000027.XSHE,30.9033,1.0377,0.7924,3.9838,2.653036757134865,1.068375111982971,1.6739706580716105,0.823116316217276,17.58,8.87,105.65,176.27,43.71,14.55,2.64,57.007562484683895,3.144007538764663,65.0,0.09030767943571671,0.02251841523708863,0.13557852839725618,0.1200000000000001,0.5167959203283433,292.5795,292.5795
000028.XSHE,11.3739,0.948,0.2048,14.0334,2.504973567667132,0.12412378987500534,4.563937606320321,0.7164064152450661,11.27,2.3,95.18,219.55,8.45,16.65,17.01,60.001273539359026,3.442195795701645,55.00000000000001,0.886174017313305,0.9582371856658645,-0.14412633670511887,1.0399999999999991,1.3456860247686078,127.9713,148.9882
000031.XSHE,-19.2269,0.9606,0.3895,12.040999999999999,4.187295213183175,1.1404896365472688,4.159195068349082,0.6631573596849589,18.57,0.81,-184.73,910.1,25.08,-71.09,-88.29,77.52945463668675,16.499363777746357,70.0,0.20573475767488425,0.07373195310623418,0.26400560913730015,0.33000000000000007,2.352353164716445,164.919,176.5961
000039.XSHE,40.7289,0.8801,0.2592,21.5928,2.540842287462099,0.4621969637692848,3.496736593101435,0.7652976119798459,16.29,2.59,311.61,140.52,-17.87,-64.64,-80.4,55.29029827420155,2.873359347286254,55.00000000000001,0.04833258651128869,-0.02139220126692979,0.13944957555643694,0.1200000000000001,0.6688657004263351,170.9946,400.6643
000050.XSHE,16.1199,0.7436,0.7336,5.894,2.6265185716546733,1.0207154225921418,2.2995536226945035,0.8793902421763566,12.22,-0.1,2787.35,-997.86,6.37,-83.62,-104.05,51.238203796123486,-0.17436791630340034,45.0,0.04846174151868432,0.06096223647426981,-0.025000989911170973,0.11999999999999922,0.2516340814221557,217.6211,225.1297
000060.XSHE,12.821,1.0973,0.2651,8.1114,2.0645167916733516,0.4824865667853252,2.1770775749951228,0.8200989356960438,6.32,1.82,91.62,139.56,-7.35,-48.76,-39.33,51.17874857415683,1.4653367811845803,55.00000000000001,0.002217559413011827,-0.027011546907643628,0.05845821264131091,0.040000000000000036,0.6591561068274528,157.3397,157.3506
000062.XSHE,13.9536,1.7821,0.4844,19.2655,1.9734085677662172,0.2503247897620041,2.4050141172171715,0.5264909464561195,10.85,3.77,100.24,563.15,-15.0,-35.86,-36.08,47.615261277749745,1.7468035296236344,40.0,-0.16891891594415576,-0.292221863732135,0.24660589557595847,0.2400000000000002,0.6298509012311335,121.4809,121.6393
