,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,14.3568,2.2333,3.3279,11.5113,2.5673887638134802,0.6795267109272923,9.572691871562373,0.41097488454400355,22.8,30.91,98.1,69.84,64.07,267.0,352.48,35.83783947161441,-4.0543409042666,40.0,-0.1492119576278137,-0.09588239779950028,-0.10665911965662683,0.16000000000000014,0.6256202505677115,111.3564,111.7796
000012.XSHE,23.9449,2.8444,2.6402,178.9537,2.054780134555462,0.3303906861478375,-57.639488632983195,2.815038428565037,27.93,11.04,89.33,205.38,11.68,40.43,34.51,37.035558705560824,-3.5783158345832398,40.0,-0.13281553247790523,-0.09291880431129586,-0.07979345633321874,0.0699999999999994,0.8272136669347546,142.2742,226.4191
000021.XSHE,63.5372,2.5908,0.9041,-11.3951,2.211939771967782,0.0366622041406893,-8.569915222880871,0.8566435874489503,6.39,-1.73,19.18,-449.19,8.43,-382.48,-292.94,35.538860451838765,-5.174749390409095,45.0,-0.10942535389754049,-0.001872329529991005,-0.21510604873509898,0.15000000000000036,0.6585015963570329,136.1052,136.2386
000025.XSHE,284.1641,15.9778,45.7049,-621.7738,1.2892070319786983,0.019945499244549234,-9.051388978547322,0.7205555487745626,28.36,10.14,90.12,136.51,14.03,-27.79,-23.04,30.679751894173464,-4.849911202876192,35.0,-0.8464047123711893,-0.6255114021207808,-0.44178662050081696,0.5100000000000051,0.7070696755133029,93.1989,142.9033
000028.XSHE,27.1611,3.8371,0.7813,29.736,2.4168113965791473,0.03717540285364382,133.3132952729059,0.6500478519240136,6.65,2.55,96.34,17.13,6.79,-3.71,-2.7,61.855667020339475,4.023225249612589,40.0,1.223208932576739,0.8949453136087693,0.6565272379359395,1.9799999999999969,0.26874156635626995,231.67,322.29400000000004
000031.XSHE,20.249000000000002,2.4749,0.809,3.7241,5.42872907326331,1.6114600588951444,-30.46011297960977,0.6076399675066521,45.39,9.96,70.64,240.67,15.35,175.13,92.58,37.38264105608816,-3.3452502553625987,50.0,-0.1320028416308583,-0.08572161850784332,-0.09256244624602994,0.15000000000000036,0.6999432352868604,145.8231,145.82399999999998
000049.XSHE,41.3219,9.1289,1.2092,-185.2539,3.430287971316354,0.0010997509634259192,-215.57185266252762,0.8018143864817938,10.36,5.43,93.98,7.57,32.53,129.66,149.14,62.35236611288748,2.478380268476987,65.0,1.3697859149570952,1.480237077311152,-0.22090232470811344,0.8000000000000007,1.9768427721775366,105.4953,105.4953
000050.XSHE,42.1183,1.7423,2.2328,-8.3394,1.5756523489070764,0.18291252257008028,-9.026532869095789,0.5756406774114374,21.23,6.42,76.55,655.33,9.23,1930.09,-13.78,37.821352409728725,-10.212029424491586,45.0,-0.4157261995248618,-0.13575797772059423,-0.5599364436085351,0.39000000000000057,1.5742152703245538,207.4497,239.72799999999998
000062.XSHE,43.9537,4.6994,3.3759,-49.9652,1.6958587532642901,0.11701903377201704,-76.89261122781386,0.6342250134901946,19.37,9.88,98.12,-157.44,50.69,-4.19,10.2,37.69878450731608,-3.5383447228549603,35.0,-0.42422969485563655,-0.2909201361647206,-0.26661911738183186,0.3200000000000003,0.26621703882158915,173.0735,187.1817
000066.XSHE,229.4589,11.1675,0.4221,-122.5648,4.455849268139919,0.44493148881659017,181.05960335736245,0.8624853640768106,8.38,0.76,80.59,536.65,-5.33,327.64,184.37,39.66031788758348,-7.190595819310816,30.0,-0.06829616057955157,0.07900594850800975,-0.2946042181751226,0.23999999999999844,1.1457296420732168,251.5938,297.351
000078.XSHE,46.4501,3.2235,1.2506,96.1811,2.6951034874463526,0.034559497119516384,-7.785547135484938,0.6994587834217657,13.15,3.93,92.0,-258.65,34.81,-44.8,-51.22,38.31216518472858,-3.77897745315974,30.0,-0.07054392539292653,0.0015448558882609348,-0.14417756256237493,0.10000000000000053,0.7312087136052314,113.7817,163.3946
000089.XSHE,32.16,1.6936,5.9572,-302.0855,1.164155091546722,0.0005933341839262233,19.709206188998046,0.597140670326,26.86,19.75,107.35,170.52,11.03,-28.21,-14.71,57.35408791294005,1.3069927121604452,60.0,0.18473529800870025,0.1669973891885953,0.035475817640209906,0.1399999999999988,0.5973497726701378,180.8779,180.8779
000090.XSHE,24.7595,1.7577,1.7806,-17.3107,3.0447828594259323,0.6023423731531059,-21.948681515657334,0.5851382432583054,21.77,8.53,84.71,-149.69,4.99,81.53,67.52,47.32611924645562,-0.8705745792222991,50.0,-0.007875090326007417,0.0020391696910492564,-0.019828520034113346,0.08000000000000007,0.5329605470542087,71.3979,110.5556
000099.XSHE,83.5794,2.5297,6.1283,-291.1897,1.7013110809857097,0.39479756342952904,6.134065109004857,0.6204941526284342,16.56,3.11,-332.45,-523.62,-8.15,-299.78,-59.86,39.87863347613182,-4.209242672721912,35.0,-0.1493039062475532,-0.007963881095301682,-0.282680050304503,0.13000000000000078,0.5061103295554336,71.8193,71.8193
000158.XSHE,54.6667,2.6978,1.5006,-217.5032,2.235235208035059,0.1091296135609091,-55.6565557205381,0.8895644409628133,7.54,-2.21,89.33,355.19,12.62,-17.05,-4.03,39.587042664814106,-5.753424657534251,40.0,-0.04266750614856285,0.06884077457456886,-0.22301656144626342,0.16000000000000014,0.4201585904976088,86.6104,143.8001
000400.XSHE,20.5048,2.5243,1.8546,19.9644,1.8940160672499164,0.09426180471184212,5.450126622990659,0.48978791188967175,27.69,14.15,93.03,176.48,22.49,13.14,9.24,49.599789462683944,0.6887988884618494,45.0,-0.017285269902096445,-0.13435667586810518,0.23414281193201747,0.259999999999998,0.8615639278766384,130.3136,178.1714
000401.XSHE,356.2106,1.8866,1.5272,24.6639,3.714229599034524,0.8611305242576511,15.612797427497483,1.938868759492816,30.65,15.66,-46.83,-103.62,25.99,131.1,140.89,51.90504380092222,-0.6153193295141081,65.0,0.2119784915891092,0.2624567592409251,-0.1009565353036318,0.4800000000000004,1.2876847074062108,188.3316,188.3837
000417.XSHE,24.1825,1.9197,0.7041,20.9397,2.2237592256928647,0.12384862956964839,14.456424332664028,0.892705219937201,19.82,2.66,63.6,297.33,-4.46,-18.6,-17.92,41.71716783891111,-4.556118039264104,45.0,-0.05591812259635898,0.04896026909248389,-0.20975678337768572,0.1999999999999993,0.9882726387326021,68.4732,68.5518
000418.XSHE,22.5693,4.4319999999999995,1.6235,19.2314,2.7138567428944507,0.0029847304347335067,5.385669629839957,0.6871083146039794,23.31,6.5,102.78,797.35,21.58,3.58,9.38,66.62523799895041,5.5359246171967085,45.0,1.7132782373798179,1.6146410510341807,0.19727437269127446,1.4600000000000009,0.6211649997368968,183.8778,265.2021
000426.XSHE,303.9497,5.5354,23.7738,82.8307,1.5913168362217172,0.279163581267786,-17.699711443771978,1.104638080224445,61.97,27.72,99.78,8.22,46.54,2889.55,4754.43,37.46186086404919,-5.172909833707353,45.0,-0.25129668340692746,-0.1551223060325912,-0.19234875474867252,0.14999999999999858,0.5839623867535763,95.2555,155.0855
000488.XSHE,11.3708,1.5483,1.0245,255.7856,3.6466149294998966,0.5766423718719136,-79.5302745671275,1.3059208315034068,30.88,7.65,68.06,1155.03,18.49,10.03,7.05,50.57969611640172,-0.45045045045046744,55.00000000000001,0.0022805702991020027,0.04418655620435415,-0.08381197181050429,0.08000000000000007,1.2692811805436133,133.9977,234.6923
000501.XSHE,14.0189,2.3258,0.777,23.5514,3.0770365196485643,0.3341109155636487,53.693945433532605,2.5412634035881934,22.05,4.88,95.79,198.71,1.37,53.51,63.34,48.27675629044817,-2.4299758857354785,50.0,-0.09513468337170394,0.11934417606827141,-0.4289577188799507,0.39000000000000057,0.6315935335581484,114.3734,133.4587
000513.XSHE,30.5109,3.6784,3.1276,18.4822,1.481818012487859,0.015900510230091446,-5.538968853506793,0.5544732749307112,62.55,9.18,85.35,212.28,11.2,34.59,50.14,51.81301317947201,2.093080522038892,60.0,0.03799935112311914,-0.14682949305177648,0.36965768834979124,0.2099999999999973,0.37646817115924613,132.2798,239.3131
000517.XSHE,150.6224,4.6213,10.7459,30.4741,2.558816157345445,0.444610442317613,15.65124700512018,0.48990626235247614,22.28,1.34,-301.09,-2418.54,127.87,-27.78,14.47,41.30452411457582,-4.989203318558947,45.0,-0.10335351830210282,-0.020693797762425303,-0.16531944107935503,0.08000000000000007,0.1860293699311645,156.3332,163.972
000519.XSHE,282.9104,5.5702,16.5609,-562.8377,1.1984109762678785,0.015384653818740794,50.96471798842009,0.28708822145536883,23.67,4.77,94.95,267.81,-7.88,-72.22,-75.43,52.65005360514816,0.34214430617373526,60.0,0.17854107048179557,0.21844469769587077,-0.0798072544281504,0.870000000000001,6.5779414336071955,97.98,235.9219
000528.XSHE,203.0731,1.1308,1.4280000000000002,23.3836,2.326572902342596,0.29592228893623185,28.92685210638793,0.6876997103659102,25.23,2.14,-107.91,-1020.73,23.13,48.73,3265.28,50.80599395343191,-1.7427385892116107,50.0,0.10606964149930409,0.1452357727697736,-0.078332262540939,0.25,2.736635979926188,100.0203,100.03399999999999
