,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,52.221000000000004,6.9518,3.3962,-86.1025,2.2566986983480626,0.3816736893603095,2.538653848508335,0.5832588950852275,29.48,9.95,50.21,-61.84,39.63,-13.97,-13.94,51.888405215966294,12.669193286410396,40.0,-0.20685873193651716,-1.2440325545336397,2.074347645194245,1.6900000000000013,5.058653406519597,533.5041,539.3136
000012.XSHE,15.95,2.4656,2.1583,-19.494,1.5895858228580362,0.33106811663273744,1.8322548288714242,0.6017215487206322,37.87,21.91,97.15,147.26,34.11,164.39,172.73,36.964318087838805,-6.625360073917067,40.0,-0.6218660764460626,-0.5449624077563244,-0.15380733737947638,0.27999999999999936,1.430858024925655,176.903,277.5906
000021.XSHE,24.886,2.4373,1.3861,9.59,2.1638750133799225,0.22509733095003837,2.975099836419123,0.6915906881002831,7.32,5.96,32.39,-9.06,19.15,-2.58,-8.72,45.4417342093902,1.7317534880459924,45.0,-0.4269865394292349,-0.5576929054610238,0.26141273206357774,0.6500000000000004,1.0988452357264766,217.6614,230.967
000027.XSHE,14.7378,1.3884,1.4673,18.6723,2.5318127157159847,1.0566930062382682,2.049126100264423,0.904394609960524,21.08,12.42,83.76,66.9,23.69,-27.82,-24.47,44.30648993519565,-5.890935619186584,45.0,-0.23092633609574253,-0.10716741148344137,-0.24751784922460232,0.29000000000000004,0.8809653768139866,386.3001,386.3001
000028.XSHE,9.7066,0.9776,0.2143,-7.4043,2.5202230011360776,0.1374076628131948,5.269176392546481,0.7309113645374152,11.2,2.13,97.36,53.28,8.51,-11.55,-12.43,36.52540357820242,-4.08006158583524,30.0,-0.43614046760317393,-0.16238521221958982,-0.5475105107671683,0.26000000000000156,0.36569922046155007,123.2643,143.5082
000031.XSHE,-41.7348,0.7332,0.3481,-1.5142,4.322678336829223,1.1880464062924876,4.093138412942847,0.6558077842988834,30.11,9.13,95.75,-542.89,9.35,9.25,33.62,40.812178611223345,-4.374364191251274,35.0,-0.0797992622605479,-0.034569265859605236,-0.09045999280188532,0.10999999999999988,0.3048070762721306,62.2056,141.0197
000039.XSHE,4.6985,1.3335,0.4247,26.1109,2.5894483602653056,0.490811419627007,4.086207402731156,0.7984428061017422,20.54,10.87,97.06,140.33,86.5,304.89,302.06,47.1209060604155,0.5928121526491134,40.0,-0.27179335681162975,-0.23634265122493286,-0.07090141117339377,0.5600000000000005,1.24859973603054,269.7249,632.0034
000046.XSHE,-1.9472,0.5755,0.4986,-2.6806,4.946701849780829,0.902579064302124,7.490593644301438,0.8786983318980451,35.62,-51.31,-17.93,-31.97,19.74,-204.63,-29.99,33.97225351059207,-8.176425070931135,30.0,-0.11750860006214014,-0.07475230375346731,-0.08551259261734567,0.050000000000000044,0.5580100843457751,92.4522,92.4924
000050.XSHE,15.7095,0.8713,0.9706,13.8361,2.2533959640301147,0.6549001616822369,4.237728859551453,1.2435655928985634,18.52,8.77,39.96,350.07,3.03,38.64,52.84,31.552952526364603,-6.5892065433420095,30.0,-0.6314913107585145,-0.4257185390891415,-0.41154554333874604,0.33000000000000007,0.3895573505943847,283.7247,302.5487
000060.XSHE,14.04,1.5177,0.5018,143.13,1.9873165142283404,0.5211522638535679,3.432635356140746,0.6533116462797289,6.46,3.73,99.55,181.72,32.39,91.22,76.02,40.64630375845998,-6.080079090459716,40.0,-0.20385390317720642,-0.11535419533794115,-0.17699941567853053,0.1200000000000001,1.358483915374997,180.6201,180.6759
000061.XSHE,35.3725,2.1108,2.9822,115.33,2.770345420022602,0.7523564604482139,4.960813286246047,1.959713160652703,32.81,10.72,69.38,192.22,24.53,6.66,4.94,63.22976436908952,7.587947625808485,55.00000000000001,0.2609938315381495,0.22647742109141686,0.06903282089346524,0.4900000000000002,1.8571567201058377,117.7674,117.7693
000062.XSHE,17.5139,2.5356,0.7174,43.6342,2.2189076016471465,0.24629387733474006,3.896403827317651,0.6117692976719941,11.42,5.01,100.75,-167.91,30.03,53.45,55.24,48.21371798018203,0.6633136525985939,55.00000000000001,-0.05846907816733804,-0.15710517931052573,0.19727220228637538,0.4900000000000002,0.3420911270174542,152.5047,152.7028
000078.XSHE,-30.9893,1.4394,0.2028,-7.3659,5.3090248213077915,0.08528463944282602,69.07658724418899,0.9536204090451033,12.21,0.85,82.69,202.4,-3.15,-38.91,-36.23,41.714817566198974,-1.7899572311104,30.0,-0.06454847048285917,-0.03873030522951246,-0.05163633050669342,0.08000000000000007,0.37377467221693317,81.2572,85.2758
000089.XSHE,152.4676,1.2988,4.8064,-11.6347,1.6636310207279958,0.3356590795462115,11.041442507921825,1.6133542770811797,-1.06,-9.53,104.98,-54.7,-8.42,-186.49,-180.08,50.365653177588584,-0.6858348720654013,35.0,0.009268199353282824,0.07038499071214704,-0.12223358271772844,0.20999999999999996,0.47933987495227576,155.0382,155.0382
000090.XSHE,6.2227,1.0426,0.4993,2.9325,4.930661759059291,0.8050732621570278,4.120477998695776,0.7210964695609612,14.16,2.64,99.19,-453.96,45.68,5.26,-20.65,37.709292083012166,-7.150259067357507,35.0,-0.17607574325113617,-0.047893293465637865,-0.2563648995709966,0.09999999999999964,0.49109332763573604,94.1555,94.1747
000156.XSHE,14.9228,0.9933,1.6997,-5.5548,1.6928450322366744,0.2146034841694678,4.445154847172893,0.6423883580104413,34.85,15.4,88.09,151.51,11.79,14.47,13.69,46.62540273700221,-1.504399659381195,40.0,-0.12419625193178963,-0.034169063173318734,-0.18005437751694178,0.25,0.5931268185193742,93.7176,135.6347
000158.XSHE,88.6934,1.7337,0.9526,27.9874,2.4188119384830773,0.2618871688367586,4.814040417822059,0.8095887010976537,8.53,0.19,-209.12,193.64,34.24,-106.28,-82.12,36.892008716904314,-10.098351572239912,40.0,-0.3607671775129413,-0.22666533694670415,-0.2682036811324743,0.2400000000000002,1.4557465020701512,102.35,103.7502
000400.XSHE,25.2634,2.2213,1.665,40.4615,1.6913883636189346,0.08669499428823901,4.351640733260842,0.4281929889379668,24.43,12.17,97.45,-5.34,0.66,14.24,16.21,52.495646080525226,2.261758797902602,50.0,0.2234085953417484,0.2647719327884902,-0.08272667489348362,1.5799999999999983,3.0477010995389886,199.8391,199.8505
000401.XSHE,6.3866,1.0102,0.4505,20.0568,1.8114745385835156,0.39720045753904654,1.9210352800916615,0.7972348039790853,24.15,10.21,80.19,192.54,-9.3,-56.9,-47.53,35.06603433433518,-7.864002076304198,35.0,-0.5350996001325967,-0.23294214028156024,-0.604314919702073,0.1999999999999993,0.6238241706321813,164.516,164.5491
000402.XSHE,6.122000000000001,0.4835,0.9846,2.2877,4.263510864818109,1.7946292877831145,3.1720929697530855,0.4896341907002423,25.58,4.43,111.1,-141.15,9.32,-18.72,23.97,43.683232900891056,-1.8778548468956144,40.0,-0.10612725569341297,-0.07328621172249516,-0.06568208794183561,0.08999999999999986,0.18200839408553385,174.4889,174.5535
