,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000006.XSHE,23.2807,2.2538,2.7214,-17.3388,2.852254872914751,0.8819832162657989,46.4086545573797,0.4149856348079661,49.55,6.79,99.19,-1001.72,78.6,-89.79,-89.87,37.89882053749309,-7.492772872880692,50.0,-0.31550706486806224,-0.4295695502925167,0.22812497084890893,0.6600000000000001,1.6652930918322455,98.5993,99.2246
000012.XSHE,37.5602,2.585,2.7395,-183.6055,1.9759834015461573,0.3454787953211528,-548.048705706481,2.597360404980461,20.68,9.17,36.62,363.06,8.9,11.66,15.61,42.72320629150744,-9.283528211567134,40.0,-0.0023063353117729335,-0.03353407558773931,0.06245548055193276,0.6400000000000006,1.9668809001146408,125.045,199.2322
000021.XSHE,63.3756,2.2566,0.7331,-13.8335,2.919308697859362,0.017289858139400534,-1847.7745431303144,0.8733255364688263,4.17,0.04,3534.61,-270.31,-6.96,-94.72,-98.78,38.891573305587265,-7.441360561421242,55.00000000000001,-0.35210899927740336,-0.5347428191218869,0.36526763968896714,0.75,1.566898555043511,114.6455,114.7582
000030.XSHE,16.4654,1.8575,1.9439,13.0435,1.4834845677465032,0.14907913947294918,8.517006093660221,0.4905187243441424,18.49,8.87,94.59,-406.12,-28.15,-54.73,-51.5,35.144514564207896,-10.75457508147407,45.0,-0.16887274406634223,-0.1711747028554572,0.004603917578229921,0.3899999999999997,1.4169771839031833,36.6047,84.4493
000031.XSHE,19.581,3.2449,1.5793,3.3560000000000003,4.9555498281470625,1.406836930248142,8.884922573582653,0.5679078226413884,26.04,11.58,56.99,80.27,210.47,5674.12,5797.57,44.88108317805959,1.2166445148757588,50.0,-0.19105398688064312,-0.5205909799967962,0.6590739862323061,0.8699999999999992,3.079621086336333,191.5288,191.5301
000049.XSHE,25.9674,7.8304,0.8121,58.763999999999996,3.5437455854035624,0.0359888085826401,15.455630698053076,0.783825036545275,7.97,3.69,93.96,230.69,28.98,11.72,3.17,33.82997254225052,-12.231094623023525,40.0,-1.7925231066888685,-1.9365071035630141,0.2879679937482913,1.9499999999999993,2.8764317282118492,68.4077,68.4077
000050.XSHE,36.6267,1.5335,1.9293,3.1141,1.632559379274409,0.1702315879719055,1.296550229992615,0.5459453526775344,14.49,8.13,-6.08,-24867.16,-2.03,91.25,-25.15,39.771901452984416,-10.47539989144663,55.00000000000001,-0.42191488420534107,-0.5082239306848865,0.1726180929590908,1.3599999999999994,2.1422056179803852,136.7475,203.1593
000062.XSHE,56.2621,6.1798,12.2908,46.7796,1.5906752769238837,0.24469037898824594,9.503750431447914,0.5729263786263583,45.39,18.3,51.99,202.62,-38.17,-27.95,-27.28,34.664393787093104,-13.280960248154027,50.0,-1.0720711539206462,-1.327623002019039,0.5111036961967854,1.4600000000000009,1.0955733846696283,140.7931,152.27
000078.XSHE,33.9394,5.9421,1.006,632.3731,5.602856378741161,0.00924075680558484,85.68374631167869,0.9069511235577842,13.22,10.87,15.1,-370.8,12.09,1187.99,1705.3,38.09889633781779,-11.194496560350235,50.0,-0.2717040859524431,-0.2665467244804008,-0.010314722944084642,0.6299999999999999,4.668582668402811,105.596,108.7383
000088.XSHE,26.2609,2.0669,45.4246,62.4098,1.2739296271733727,0.22020552056639367,2.8235327741219733,0.19766304298117715,58.18,445.16,54.72,1854.93,-23.87,-8.71,112.93,36.47966177850274,-7.779449508806086,50.0,-0.3125540550921988,-0.34627956372320773,0.06745101726201785,0.3600000000000003,0.42804953226691245,113.8097,113.8129
