,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,financial_leverage_ratio,debte_to_quity_ratio,cash_ratio,current_ratio,gross_profit_margin,net_profit_margin,adjusted_profit_to_profit,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_operation_profit_year_on_year,inc_net_profit_year_on_year,RSI,BIAS,PSY,DIF,DEA,MACD,ATR14,HSL,circulating_market_cap,market_cap
000009.XSHE,31.9919,4.2589,2.0806,-52.7486,2.2566986983480626,0.3816736893603095,2.538653848508335,0.5832588950852275,29.48,9.95,50.21,-61.84,39.63,-13.97,-13.94,34.16291512995671,-8.487349721873311,45.0,-0.8423687341936947,-0.8168021930814466,-0.051133082224496196,0.4599999999999991,1.731424275413605,326.8382,330.3973
000012.XSHE,17.4532,2.3888,2.0274,332.2318,1.639836354155276,0.3177228957485362,2.0411011486742394,0.6266802088728243,37.38,4.64,86.41,103.89,19.32,-44.8,-51.51,38.28720301451467,-4.486743711760696,30.0,-0.2993636513962219,-0.21654901494561546,-0.16562927290121288,0.20999999999999908,0.6389554918691858,173.7719,272.6775
000021.XSHE,22.346999999999998,2.1887,1.2447,8.6116,2.1638750133799225,0.22509733095003837,2.975099836419123,0.6915906881002831,7.32,5.96,32.39,-9.06,19.15,-2.58,-8.72,27.90261044617,-10.866367958408855,30.0,-0.8097566487171886,-0.419406742662895,-0.7806998121085871,0.27000000000000135,0.5336613099263697,207.3278,207.4021
000027.XSHE,14.4485,0.7292,1.0998,15.9358,2.5318127157159847,1.0566930062382682,2.049126100264423,0.904394609960524,21.08,12.42,83.76,66.9,23.69,-27.82,-24.47,30.092601508224742,-9.995908904950232,55.00000000000001,-0.3991675613511836,-0.20671481383651324,-0.3849054950293407,0.1900000000000004,0.3290339719129299,329.6871,329.6871
000028.XSHE,9.5242,0.9592,0.2102,-7.2651,2.5202230011360776,0.1374076628131948,5.269176392546481,0.7309113645374152,11.2,2.13,97.36,53.28,8.51,-11.55,-12.43,35.45910782706971,-8.067154217818823,40.0,-0.5429839032362054,0.16307469658406099,-1.4121171996405328,0.46999999999999886,0.44083240960083536,120.9476,140.811
000031.XSHE,-525.9802,0.8141,0.3758,-1.7712,4.334396118022852,1.2407175792495146,4.545639409758989,0.6370538932205804,33.39,8.61,99.96,-61.61,40.29,34.04,34.79,50.65984385935829,-2.5720966484801298,50.0,0.03294288660975919,0.09301310703128124,-0.1201404408430441,0.1299999999999999,0.5497290835508917,70.9031,160.7368
000039.XSHE,4.0303,1.1439,0.3643,22.3978,2.5894483602653056,0.490811419627007,4.086207402731156,0.7984428061017422,20.54,10.87,97.06,140.33,86.5,304.89,302.06,30.92583770531802,-9.126365054602182,40.0,-0.3366480172169375,-0.12078690901765392,-0.4317222163985671,0.40000000000000036,0.8785248003718935,231.3681,542.128
000046.XSHE,-1.6212,0.6299,0.49700000000000005,-0.7108,4.921299934087843,0.8128830904191771,27.339353859814082,1.1042151437207328,47.26,-69.11,52.56,-402.37,9.97,-682.73,-4905.15,42.755500626536374,-6.387380398241528,45.0,-0.04229442113606141,0.007550211151687164,-0.09968926457549715,0.09000000000000008,0.6284166823147551,94.0104,94.0512
000050.XSHE,17.6686,0.8406,0.9577,1535.1461,2.2463798198194627,0.6870701317755183,4.656667683278942,1.1969847711287742,18.73,2.69,44.97,398.16,-7.63,-66.18,-55.93,31.973179850477045,-7.258222973238487,45.0,-0.3252212666463006,-0.06815957975621495,-0.5141233737801713,0.20000000000000107,0.29561233256315456,274.0444,292.2262
000060.XSHE,12.2428,1.3259,0.4114,-31.828000000000003,1.9664003463110775,0.45558739119850256,3.2189864659632024,0.7181330005965046,6.13,2.78,88.83,73.87,59.01,32.38,28.81,36.120021925540016,-6.270062058634713,50.0,-0.12671121432310706,-0.04765883806623966,-0.1581047525137348,0.1200000000000001,0.7880461364162242,166.3895,166.4409
000062.XSHE,17.8618,2.5860000000000003,0.7316,44.5009,2.2189076016471465,0.24629387733474006,3.896403827317651,0.6117692976719941,11.42,5.01,100.75,-167.91,30.03,53.45,55.24,37.43831143524371,-11.755495709901647,35.0,-0.5052125501341465,0.03742979522957522,-1.0852846907274434,0.6500000000000004,0.584903803087392,155.5339,155.7359
000089.XSHE,151.0559,1.2868,4.7619,-11.5269,1.6636310207279958,0.3356590795462115,11.041442507921825,1.6133542770811797,-1.06,-9.53,104.98,-54.7,-8.42,-186.49,-180.08,54.22235436003,0.5797492247539456,45.0,0.07460579133693379,0.07164093205659229,0.0059297185606830005,0.3099999999999996,0.6612831886023521,153.6026,153.6026
000090.XSHE,7.5438,1.2639,0.6053,3.5551,4.930661759059291,0.8050732621570278,4.120477998695776,0.7210964695609612,14.16,2.64,99.19,-453.96,45.68,5.26,-20.65,57.58018816595748,-1.0027347310848038,50.0,0.16105181697868964,0.2145520001280541,-0.10700036629872889,0.1900000000000004,0.7383599409934861,114.1449,114.1681
000156.XSHE,15.1626,1.0228,1.7302,-19.988,1.6928198387956335,0.2138725498447704,4.095814649661648,0.6402887425602919,32.07,11.11,80.38,243.94,98.54,44.43,38.33,40.47298745463722,-8.37282780410742,35.0,-0.08195428733872223,0.15210158748791935,-0.46811174965328317,0.20999999999999996,0.5841775114333337,119.7267,141.7493
000158.XSHE,83.227,1.6268,0.8939,26.2625,2.4188119384830773,0.2618871688367586,4.814040417822059,0.8095887010976537,8.53,0.19,-209.12,193.64,34.24,-106.28,-82.12,35.88817786503327,-13.062098501070665,35.0,-0.18057817647351193,0.0032818563839749036,-0.3677200657149737,0.1899999999999995,1.785489563308845,96.0418,97.3558
